"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume"
"Ddr.image2_left.2020_07_23",0,-0.131360216298702,0.281060861022888,0.215782528787978,0.205247787389315,2.44033561193913,0.037039420160982,2.27670315291477,-2.12482515697508,0.0424562402780694,0.461034478515266,-0.191943322640727,0.0407129954216649,-0.447641880613608,-0.220080609763798,0,-0.0226028513777991,0.118777630934641,-0.122346403579907,0.115011337617461,0,0.527973150181861,0.697354131766689,0.611521703236271,0.462668137838545,2.64766197641856,0.0443251384850787,2.38539237565577,-2.22590905641631,-0.16930728580713,0.419893863004741,0.018542473462237,-1.13461830395215,-1.48857135188119,-1.4480328782056,0,-0.269574190706106,-1.15717098426415,-0.758802244562109,0,-1.64926793088246,-1.8337570055742,-1.91234461861203,0,-0.97300171634671,-1.61745317656084,-1.34639520985118,0,1.17114319412984,0.410661000496338,0.940744045506039,0,1.6433453363767,0.661513877449317,1.2635480624497,0,-0.433666630601259,-1.2522481302826,-0.969192412556873,0,0.402741529008821,-0.449886037959702,0.049168586474471,0,-0.096949278779306,-1.13877457548621,-0.579659561002433,0,-0.702589110478824,0.385939108667281,0.0792739091915949,0.438743191231032,-0.823023386428813,1.99996594696201,0.0745310589491721,2.02499820851175,-0.864801604689758,-0.954144332956045,-1.21858808621435,-0.586067099710177,-1.77476272977758,-0.498647489504577,-1.00996625111317,1.50451452725118,0.0393442474895297,1.6935068067988,0.580340290430373,1.69161111259194,0.537207542575565,2.31860829093761,1.76888910787534,0.978082200484788,-1.5558225502425,-1.11841222410924,-1.20915640401082,-0.0746268038156071,-2.68572248644776,-0.944300883418817,-1.68425580733511,2.07281015053772,-0.525788539207784,3.15958733584286,0.833646921923175,3.1435136360597,-1.87851447582423,1.01999486238334,-0.0986956003788639,-1.15054254511696,-0.534222104596943,-0.637432527383661,0.656952101424236,-1.14218467828913,1.33852787640902,-2.01227736368146
"Ddr.image3.2020_07_23",2.07876929460366,0.263253637155795,0.66774415322897,0.638704828414806,0.606583013508468,-0.755832706307764,0.037039420160982,-0.511229825978068,0.0198081016516205,-0.921702634138835,0.92257290471309,0.951648029216221,0.000143362310795482,-0.261273429515727,-0.139399440945283,-0.622798938060341,-0.275841919410918,0.36058839709011,0.205633276239906,0.881906476448542,2.25926582433117,0.416266338302701,0.610873032750954,0.50115759304668,0.509644825732758,-0.288466170268586,0.0443251384850787,-0.0182182314791675,-0.349460295402475,-0.869412750772757,0.894746560607209,0.709866884679278,1.02537914222777,0.6068830974885,0.843809404978915,-0.261371201688555,-1.46585851613087,-2.19195596302802,-1.98144488878139,-0.886637017531748,-0.27402988167797,-0.357195942872418,-0.343509325365806,-0.288696411248053,0.374053690711602,-0.0840503783672201,0.160358313029803,-0.912401385208393,-0.497021163170752,0.855203565967562,0.103624028889584,1.50641642515609,2.0153014280846,1.08859266875568,1.70279025673295,-1.2462626189021,-0.831521756759629,-1.52478028335578,-1.33253284124446,-1.24989348773765,-2.56350389553708,-0.624757190888903,-1.91513150509907,2.92249709081194,0.00804251413294053,0.669656339597676,0.342157850580318,0.615995725962482,-0.524801672794794,2.01583150394451,0.424679021500898,2.4349783380697,-1.00788518708032,1.72814946202897,1.32092293388529,2.58433534567706,-0.394839835358687,-0.657868209346247,-0.711839547624778,-0.578881928094591,-0.0115796488095749,-0.486537344911393,-0.216183206889096,-0.408075937002709,-0.275765768007277,-0.649999423962791,-0.427788828225046,-0.786519031041636,0.810046172867751,0.115183461726628,0.800394633073879,-0.62705753384553,0.682477771985832,0.254465458281317,0.286253822773596,-0.469349452648554,-1.889906967928,-1.61494508065291,-1.90950624180597,0.799366478200043,-0.520587481495791,-0.56368249968987,-0.541590079666518,-0.303480948890744,-0.0186607398260689,0.106904517019216,-0.191230567846183,-1.61999604524386,-0.378642699991583,0.296132642252217,-0.47906538136934,-0.635404104368407,-0.274979886889367,0.184025941726604
"Ddr.image4.2020_07_23.1",-1.05332655314466,-0.65519204577678,-0.527934247966507,-0.538633335347844,-0.365780158512793,0.326181992627733,0.037039420160982,0.088153747515872,-0.410769976986939,1.10259974078753,-0.492304223619587,0.322857238526339,-0.529429922145177,-0.600294824313972,-0.586475376668019,-0.306668871558548,-0.911452126523256,-0.729326277218137,-0.892298601049259,-0.17277988226644,-0.961756606101357,-0.442266252556722,-0.628558877390495,-0.600333979715527,-0.667115282318627,0.350609696545656,0.0443251384850787,0.158836888469884,-0.344825953997563,1.58797026255491,-1.85933969669401,-0.685379699754207,1.1477081498442,1.69031294295561,1.58137891294999,1.36061188267369,-1.1178548365593,-1.56885461739557,-1.45735908759491,-0.550199988038213,-0.597323886188544,-0.61957170224894,-0.659462048471126,-0.319078780801036,-1.18875391708747,-0.334021887413137,-0.820149636604053,1.60367931316315,0.433799176847667,0.651375152434675,0.591671822322527,0.0102026347085178,1.39024580597557,0.65345326128294,1.1219475184188,-1.01784777566117,-0.66256141205283,-1.23642859121646,-1.07488084089999,-1.04351956646683,0.0759771454701066,-0.379081938119256,-0.12615700941592,-0.578760438427446,2.09640792642385,1.81451718914138,2.18851407727174,-1.0004186657375,-0.156472013758593,-1.45467847985891,-0.882738286869578,-1.16025341370435,3.35973410228411,1.6532768645965,2.81160817544268,-0.592584162675632,-1.49726351163096,-1.57619313846408,-1.91940961784329,-0.774285082586307,-2.42064743235016,-2.30089153674514,-2.29466319862534,1.83033737953106,-0.154743471005846,-0.555867709182104,-0.213115318988518,-0.426642783933072,-0.145811867455378,-0.802531481917595,-0.430748656408085,-0.523882387615507,1.03897367075002,0.547207797681665,0.856620239403176,-0.196621789496812,0.191537492080777,-1.34611555347789,-0.555998992614493,-1.31161713788106,-1.12019505811206,-1.18930581906105,-1.41849232614379,-0.452839211266263,-0.0186607398260689,-0.806185828344909,0.553574444456717,-1.07703910622886,-0.252865256995132,-0.252921039739232,0.14911868878475,-1.92437352210666,-0.56354046602364,0.576813982899399
"Ddr.image5_left.2020_07_23",-0.738184589489962,0.808492465596504,-0.516197338781598,-0.148968565262963,0,1.00238132909151,0.037039420160982,0.999026348877182,-0.813271236280139,0,0,0,0.983144913323009,0.775365790953089,0.910946852149317,-0.339229293307579,0.00991761906917893,0.0600369842150429,0.0677758857349563,0.883235812787214,-0.848404117154764,0.769707585599622,-0.499432874371278,-0.0922914204506222,0,1.03993289452064,0.0443251384850787,1.02385158921819,-0.839478953304975,0,0,0,0.295060369024085,-0.239429972907053,-0.0179090029776022,-0.790217322382771,-0.266902858998375,1.00544045525871,0.373546306649303,1.72156779389608,0.579323958978749,-0.0157054895800846,0.271499494190139,-0.794860538855097,0.227677197625029,0.459320534810767,0.353048052920649,0.304559079232545,-0.121658563794399,-0.266301882827875,-0.191756627739261,-0.178166200713993,-0.515173135433258,0.844995684823723,0.196335692463677,1.68092613176145,-0.397251049837763,1.16857742797256,0.498557372070403,2.03297716467865,-0.0823970895110167,0.0412505579123999,-0.0351417890767693,0.0751036462469039,0.4490900382238,0.436186231991176,0.507073414585032,-0.202566224610496,1.84610966355339,-0.175185258713333,0.966548369905323,-1.44071130912249,0.957581516316303,-1.12446547559138,-0.230410286797238,-1.6747878099319,-0.328442206189881,-0.86204091789872,-0.791397283750215,-0.62326290259736,0.0477963570637019,-0.631322177067349,-0.309428435647284,-0.14043850244623,2.61782627919496,0.870749835073687,1.88216667865558,-1.05737550711055,-0.284160745229746,-1.86826970588722,-1.48046512963822,-1.44774997083026,3.448645231486,1.35217009009199,2.72867370647715,-1.37628482936641,0.361460852539022,-1.20868946117457,-0.345661004898946,-1.34787954542509,1.95399343007269,0.355262353010856,1.26153524909253,-0.928612525175401,-0.0186607398260689,-1.71927617370903,0.13500044520176,1.90126953502088,0.993551127834765,-0.254469927906984,0.174030966787894,-0.114012474227136,-0.0957593017547519,-0.0599287342172328
"Depdc.image1_left.2020_06_17",0,-0.486143066990164,4.24588174516553,2.61495765534071,4.04652892531409,0,0,0,0,-1.36008559637911,1.11712331286586,2.61758588499314,0,0,0,0,-0.759866785520279,0.766343991455207,0.518805021208491,1.86446548055422,0,-0.174639887106427,4.20154556325035,2.51690270137475,4.21199498052358,0,0,0,0,-1.42783567925587,1.22264822739441,2.72350407290403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181242368132018,0.56466598295389,0.069322119515072,0.217154436875995,-0.0352660019621579,1.7126371835554,1.05856593868594,1.0149408528739,-0.413856007875819,0.326554498693154,0.467198364684053,0.163438574589107,-2.08768592799519,0.924801575214522,-0.71578989739008,1.75606717771207,-0.872506142065356,1.6729960432855,0.625844711156925,1.85014814381175,-1.27435432291452,-0.87447986318933,-1.31515469075945,-0.410552934695637,0.517604875107999,2.67123193285232,1.69849381439933,1.06858119761352,-0.716354308829137,1.26510187013232,-0.0994711187576609,1.01615362563134,-1.5496682350875,1.9374763679784,0.385215873826122,1.73455329814503,0,3.75926589847572,0,0,0,-2.65112980621353,2.38049147622955,-1.48341512875387,3.44201902086583,0
"Depdc.image1_right.2020_06_17",-0.948421354721645,-0.594025337376455,0.44326702307977,0.158623948072229,0.66660267057424,0.083700715808235,0.037039420160982,0.0647683214898345,-0.448655109436188,-1.17529964712837,1.00063389410664,2.62514438363026,-0.98847858834327,-1.2342811624652,-1.15810206306639,-0.759363208944397,-0.68616207153276,-0.53296485531653,-0.687596178581065,-0.237009065859922,-1.20348351416626,-0.328816385416294,0.494475655595177,0.230540023085377,0.793514966335959,0.295762556479814,0.0443251384850787,0.134743553281477,-0.582792382741167,-1.32586397884362,1.14503615581441,2.54346415371035,1.27838706108313,0.601720770400385,0.954382310145806,-0.563995796048114,-0.488896427406346,-0.285369403488821,-0.427892072445129,0.274851972519105,1.82661011284287,2.23933438822231,2.26561039678824,1.39808131711548,-1.51592392099176,-1.83772599959803,-1.7540087056799,-0.382411905658279,-1.59187504293467,-1.88366247693192,-1.88102630156512,0.16757422342169,-2.11871979531862,-2.23203696619057,-2.38524081621667,-0.319523219849646,-1.40344954232871,0.498682577195197,-0.40876320275197,2.28057092785645,1.15082666027173,1.02865758166921,1.19854965189859,-0.670673426053733,-0.65340505030748,-1.67173585074,-1.17953878753615,-0.858856883403455,-1.12391361883375,0.37368700508108,-0.668183200275445,0.949465311132806,-1.79853233342702,-0.174359102122628,-0.582487963382659,1.27195765991435,0.115973741024802,0.496823648723043,0.338635475519254,0.447253151582108,-2.10218865206211,-3.58341351651859,-3.15658836006192,-0.350578554871833,0.186283493292135,1.39672927174858,0.872392132230929,1.28411338301023,-1.5476963173706,-0.0923295078275359,-0.666510846114579,0.969772803145841,0.179907321354291,-0.749338447468659,-0.195403712561616,-1.03524930825361,-0.901332692295012,-0.298720674688033,-0.769410267089308,0.588309751218528,0.579671044120303,0.189947421873538,0.414664994492294,-0.384191771263984,-0.0186607398260689,0.106904517019216,0.238930871762936,-0.0314291584441837,-1.19688659698523,-2.07452901229122,1.24566972409396,-3.05644549740256,0.841809743697545,-1.33614570720887
"Depdc.image1.2020_01_10",0.233754006766542,-1.05493091245459,-0.626527580200585,-0.882336105813206,-0.563883845384293,-0.460703344892767,0.037039420160982,-0.383013011450901,0.612425262331767,-0.900580120029433,0.71959477272176,0.661427971544044,-1.06843427341032,-1.11550057628589,-1.13360648839832,-0.348463812071112,-0.498480569059111,-0.810553147117005,-0.73605953443706,-1.06098101513793,0.132407440254385,-0.952285509678523,-0.645350380722578,-0.863441675390654,-0.597802921298676,-0.456535191299644,0.0443251384850787,-0.360870343528898,0.669560589161138,-0.8301398227309,0.663589164126454,0.2664787260817,-1.43760068794288,-1.59712199708137,-1.65272515023704,-0.98617774731681,2.07978825255013,2.00352180757012,2.23241398671534,-0.428317942118327,-0.197963310754582,-0.536872447998758,-0.419742462526182,-0.684757291253343,0.39697059113791,0.437841209914549,0.434886861132038,-0.0520693556049156,0.275607827300865,-0.210527175781313,0.0841489573647786,-0.668213801840453,-0.268636900308057,-0.817805206437372,-0.595728877552828,-0.829026184004166,0.0470234521634633,0.428714750744891,0.279097642152154,0.463496691028196,-2.1017741171768,-0.364696513000617,-1.50321022258368,2.53144414820491,0.343048980677111,-0.471145714350759,0.0112473464511032,-0.973138509592558,1.35063537490644,0.299405193204198,0.725640680263067,-0.852243326071742,0.301522609875501,-0.120562520376256,-0.212001708746799,-0.378752380430509,-0.00418770906562818,-0.336186090616155,-0.324825707164502,-0.451150629885797,0.761335390732565,0.991417313124485,0.773329918723543,-0.315338795270477,-0.0256091710213362,-0.414555817187221,-0.415030350415875,-0.65411138900329,-0.55765527428095,-0.420461157423834,-0.593063550478803,0.0908062977192791,0.633013500578072,0.963785923937027,0.696401419417743,0.243648378478783,0.560015988019535,0.432940950868431,0.434482096449278,-0.494357600180522,0.0684159258308203,-0.516783302608086,-0.333641372453961,-0.767790683899451,-0.0186607398260689,0.106904517019216,-1.22954750126208,2.33352349425656,-0.17772146293404,0.124117741832708,-0.0617187028784956,0.876072482158815,-0.264437213808497,0.16967527774962
"Depdc.image1.2020_06_17",0,-0.5251771535211,0.542718524325407,0.13679546110339,0.500337173869882,0.44848163912097,0.037039420160982,0.0159668493122457,-0.547586469350286,-1.32212712778554,1.1027434999797,1.06728892447274,2.52704297565009,1.83868090127321,2.25489974250136,0,-0.341758555216608,-0.223065879930652,-0.297419563640296,-0.234677072872663,0,0.110715792969021,0.821263804436641,0.446450201780489,0.669291575674806,0.274528536618193,0.0443251384850787,-0.00864544960261011,-0.427295477776557,-1.30569629766756,1.13619347487397,0.954725712326524,0.987880484141245,0.0271762829134125,0.461737618912837,0,0.703078346313124,-0.0974130671078845,0.349489743805748,0,0.411663771546774,-0.277127374357824,0.0294606406132012,0,0.642223092791075,0.142897837396703,0.42100389895913,0,0.779885781176886,-0.108197555750344,0.449307405771825,0,0.237513034032559,-0.70662033718157,-0.259635837228704,0,1.22423604861591,0.140882644639416,0.699034849181902,0,0.198508992403649,-0.734492850158239,-0.210345478698294,0,1.1322074637537,0.482589889820208,0.955687310876458,0,-0.239747714082924,1.28966086224574,1.16968458973872,1.22103944370743,-0.522778509753603,1.52808243579573,-0.158233930970981,1.43825846747058,-0.662952905531082,-0.418416380230895,-0.752847959379282,-0.207076280422035,-0.149631054154678,0.0725774917496421,-0.0126232604681421,-0.0473813329172101,0.0694863791652781,1.01438609538864,0.709119965610029,0.777371936579801,0.807361563993628,0.00254648457227601,0.131791525318839,-0.800005627376938,0.259208710337786,-0.487609464178749,-0.219160442795692,-0.784630162265534,-0.264470207390726,0.657300148927153,-0.176469562828438,0.414604054587828,-0.17330351631951,1.96512957991791,0.447713694484271,1.87235087552071,-1.87851447582423,1.01999486238334,2.31376834251615,-0.00531130082192516,1.15349305432138,-0.95398994335255,0.902399660230837,0.237290237730027,1.48457361400988,-2.21107450834336
"Depdc.image10.2020_01_10",0.00161591906860132,-0.965510986115501,-0.432645584393273,-0.715209043433247,-0.251827147939144,-0.818770432088706,0.037039420160982,-0.711780871295433,0.709563098112837,-1.29357793945047,1.05009410231832,2.2084055156156,-0.514116531723539,-0.319351456065126,-0.426790826556302,0.263538336282787,-0.519352357715826,-0.673797061193756,-0.604480425421711,-0.730830550609889,0.120614511156229,-1.05500355930139,-0.51630856455779,-0.778962617382963,-0.287595858061422,-0.889631885873421,0.0443251384850787,-0.727277879285958,0.932460584502951,-1.21529824266717,1.0909496136976,1.68519767712848,-0.658545337413596,-0.88119312974816,-0.851219746853659,-0.726321759805958,0.959636880795721,0.244714580823055,0.674556046235112,-1.1708103692507,-0.708516852760872,-0.994002625019208,-0.945385370238694,-0.804190469818101,0.254760807219754,0.114046820305659,0.194537603590139,-0.344332752526383,0.647427540387738,0.8337872819961,0.812220947251062,-0.0947526574926002,-0.107168046169385,-0.25420271688244,-0.194517577796537,-0.292846021028365,-0.754240783514113,0.0148459181441302,-0.371826416415394,0.829268826718707,0.0626225940348229,1.01437911138416,0.500660643865416,0.861573352831933,0.658814564602749,1.39579881321357,1.09240880195639,0.483175978843088,-0.333587439658212,-0.865907213264945,-0.814071689795432,-0.688489617960717,-0.362500425000251,1.11216722536213,0.911267253326231,0.955860688934915,-0.52676073316994,-0.785174164306646,-0.983110584510713,-0.554324681644597,0.578911661234537,0.364811785577952,0.475826394817091,-0.530076662002999,-0.411964875031977,-1.18108928020351,-0.892003711700408,-1.25388790753053,-0.138093616942277,1.14873484699722,0.411635944637125,1.12685994817557,-0.420162277168651,0.530815730353118,0.295773603287709,1.21335436154697,-0.140840070134251,0.413534610255436,0.00182123678675434,0.304188825007207,-0.558602175628803,-1.25976502927848,-1.01305808529599,-1.09731201521054,-0.0186607398260689,0.106904517019216,-0.953149338210614,1.02999875367783,-0.214957781358336,-1.00756924589229,0.952378267426192,0.68786701310243,-0.702794000426402,0.766365595141616
"Depdc.image11_left.2020_01_10",-0.587225002620023,-0.912647649470092,-0.583628207688988,-0.754766399506931,-0.572222366868303,0.254590919205734,0.037039420160982,0.106220375754648,-0.15394171711699,-1.0334709411842,0.860136192457743,0.244887019996964,-1.1956925296081,-1.30994406522816,-1.30218922822511,-0.513892929474611,-0.374561743455994,-0.700956177496466,-0.545954287742262,-0.996643139239,-0.631724776835942,-0.924679754843613,-0.599771178426354,-0.729724973433793,-0.525073391142762,0.135188843410999,0.0443251384850787,0.0214865828866783,-0.0597743360433994,-1.02980605358293,0.864742998375558,0.338582545064336,-0.616597290124029,-0.62049978169098,-0.668117194446012,-0.35059412328891,0.140032464269171,-0.238937104964634,-0.0452951852637185,-0.606222924621533,-1.12976772647991,-0.921032891676601,-1.09832343077441,-0.150894057641696,0.406054017125064,0.0414348953393717,0.24085973681731,-0.755524708919664,0.22254675400697,-0.312322626063026,0.00261767163393289,-0.700910708217069,0.400878169590773,-0.515068351818525,-0.0645046135256435,-1.28917317700612,1.05344277898287,0.0555406385805499,0.562009315751614,-1.25498219560874,-0.116666096498691,-0.757060320046957,-0.420877605038648,-0.690474265524559,-0.150686652003314,-0.244416781338715,-0.189766498654078,-0.0915625920649985,-0.558993632385674,0.272538472784231,0.150965628131795,0.427130378765655,0.146830476316106,-0.594069650022767,0.140015845926231,-0.690358617077008,-0.302487258158752,-0.677360154644136,-0.769940608020674,-0.605669954774091,0.736700798124943,-0.145524422697071,0.454148849223077,-1.100343817259,0.192281923516109,-0.650494527079736,-0.361617704489247,-1.14890802156223,-0.681559125897399,-0.291306803613605,-0.642703017852874,-0.0715736394366003,0.458290991618072,-0.769905199415581,-0.339561755263083,-1.34142253962314,-0.25357768428443,-0.517300555009338,-0.375562497046098,-0.267404921774948,0.111344209532248,-0.583993827753574,-0.207321510437358,-0.820849727015449,-0.0186607398260689,0.106904517019216,-0.729795597381598,-0.163483354001303,0.00310377835690812,0.90223703842253,-0.75904241383931,0.325497367616682,-0.215755781613198,0.103410216697811
"Depdc.image13.2020_01_10",0.0105513245815388,-0.960654829659226,-0.559013369950163,-0.631413256924216,-0.531042386028207,-0.374685673608333,0.037039420160982,-0.4639605600179,0.475158351801614,-1.17756298235404,0.990158380405218,0.258811541038515,-0.517465253252868,-0.911266999007039,-0.748836484237264,-0.994635782619586,-0.551373299207489,-0.667878877611046,-0.651568665676944,-0.616332087131016,0.148284259697124,-0.979266426594672,-0.656507967818682,-0.782515620787978,-0.575924202225342,-0.472876222761405,0.0443251384850787,-0.596596213881811,0.69116939506468,-1.01510923478773,0.8307212143577,0.292434855773594,-1.00760634339498,-1.20413463513279,-1.21170338945633,-0.846277021068656,0.442335709404329,0.00145757790543504,0.252637063234799,-0.728947754227154,0.47721945430575,-0.156109136663945,0.135825469042893,-0.900558762131596,0.566041760161808,0.0856953223982464,0.350608846102092,-0.980776134362636,0.744690760663137,-0.0604309359764532,0.449825219311683,-1.15921496991407,0.683384799933308,1.09544849531712,0.985057589035406,0.472644531815464,-1.03506475730368,-0.80195260538057,-1.00215720276912,0.0103662232987289,0.153917070657086,0.358211207273677,0.259505662784637,0.0625031120381976,0.382923908100603,-0.455192662049145,0.0437046996477542,-1.00993281681697,1.32702088080221,0.906637028430285,1.22941826083087,-0.351671712164857,-0.728297268533263,-0.722345851480284,-1.30030602114452,-0.261860639799482,0.98682513596692,0.0789966789832018,0.528375709276088,-0.683070617306115,0.71366927000831,1.46492595524749,1.01513098865735,0.0556956626499685,-0.392121231532807,-0.815883777383523,-0.654591600162648,-0.920616189425121,0.0968096595434202,1.19517795671819,0.171936951071914,1.02579866891592,-0.858662202377902,-1.14476615733993,-1.17270833343161,-0.54726951911726,0.120347073207474,0.252687072384699,0.537511933261844,0.0753589699722095,-0.465024945428873,-0.250195262362609,-0.354038019138073,-0.181228706569512,-0.0186607398260689,0.106904517019216,-0.997244691113386,-0.145866513681262,-0.15246271937898,0.225006067180448,-0.178027350622859,1.00923299387406,-0.486739155660886,0.472272204020957
"Depdc.image14_left.2020_01_10",-0.203651045165226,-1.13597947853897,0.967515335915808,0.338616587238642,1.615192323854,-2.45919702973798,0.037039420160982,-1.49871646791903,1.14641651265511,-0.974420770547262,1.06578658067628,1.37578174662492,-0.622467546008499,-0.439612024850124,-0.545811010814487,0.219467328215963,-0.742158583873374,-0.532120900822277,-0.645063644104974,-0.290015783131807,-0.866492805173086,-0.944790675624824,1.03615659793827,0.350900275376235,1.69803008226328,-2.27443247234954,0.0443251384850787,-1.37054231330293,0.854422363322691,-1.17669087052699,1.18191039239797,1.50675948946308,1.22442215948929,1.12502561712907,1.2597738932797,0.35089902971966,-0.922087546850987,-1.18139618174526,-1.14322376443735,-0.309995548344768,-1.58301211307712,-0.408782150560226,-0.992344799025118,1.27646239678527,1.13690869429639,0.888180459377131,1.0657827655479,-0.668569010301887,-1.61397791132278,-0.601574035449433,-1.28774265747321,1.53185578494712,-1.56743246801749,-2.40627249143818,-2.1835786047481,-1.25708485842393,0.898218329506453,-0.116321720435365,0.381014062986991,-1.31339114328079,1.68827060524644,1.34449520527773,1.68400479579702,-1.11245579209842,-2.66509937225107,0.36958946519263,-1.46943450112933,3.85514052932917,-0.299086354646501,0.220134632423159,-0.577329403382994,0.128270607862433,0.795823984093265,1.52580730161961,1.87437068926382,0.270185916563916,-1.00063140838356,0.999712947572351,-0.173608436964382,1.45123400445573,-0.394110912971855,0.176358845824897,-0.359251524773549,0.668765654073871,-0.176096587543539,0.135833102730784,-0.0831682673519076,0.147801217263523,1.17185823249377,0.743680383734533,1.53745158447669,-0.27991486330625,-0.280225715269573,-0.715802473875553,-0.883925504603605,-0.705800265786943,-0.753272181785838,-0.692261795144066,-0.87114820250733,0.07543738365318,0.147355931014054,-0.000388447468263943,-0.032925609110918,-0.231280503949469,-0.0186607398260689,1.01999486238334,0.112319230591365,-0.780179027919022,0.907836607676793,-2.3228606218183,1.37857922140284,-0.750071441819046,0.562601107761768,-0.956087511052037
