d,k,MSE,ES,NES,precision,recall
29,47,0.04286082580101457,0.5355438500824973,1.4325230001714386,0.11214031976790194,0.0006262989356716565
29,48,0.0427795643674263,0.540791676250703,1.4482366725449252,0.11249925059219373,0.0006285948349575214
29,49,0.04271266164600734,0.5380424783899779,1.4349693498648701,0.112119320195513,0.0006264719560606424
29,50,0.042620801362515004,0.5382315679046029,1.4449707505763798,0.11213689986818723,0.0006265701833055805
29,51,0.04267926436171439,0.5336310291222713,1.439527438749002,0.11235066573201584,0.0006286373134382993
29,52,0.04255582529576244,0.5364980969797232,1.4424388743930403,0.11224371150568747,0.0006280388709007152
29,53,0.04248320992239124,0.5386746745545863,1.433980480601438,0.1120101092517648,0.0006267317928129951
29,54,0.04245988932836131,0.537370834545505,1.4522704257939438,0.11167706830156335,0.0006248683239422457
29,55,0.04239195680579958,0.5367659499999518,1.4444200674387515,0.11132580112389467,0.0006234793686201095
29,56,0.04227120383323872,0.5324673781482608,1.419803776351756,0.11092086356882977,0.0006212115186822369
29,57,0.04233480357557832,0.5270277215306972,1.4239097968425265,0.111308385201958,0.0006236700332897579
29,58,0.04233731675523698,0.5252721240968392,1.4136750526932391,0.11125798380192156,0.0006239637739372841
29,59,0.04237522022919837,0.5307402693386445,1.4314863208021478,0.11150701530685629,0.0006256491242464258
29,60,0.04234726027102051,0.5256574051351642,1.4148658660844287,0.1114786577850887,0.0006254900144486174
29,61,0.0423793240756227,0.5260477516495791,1.422009274973144,0.11123056857818929,0.0006240980231500928
29,62,0.042564004334735346,0.5261519616068732,1.4265612327133685,0.11125195264967906,0.0006247941185687643
29,63,0.04247509197543458,0.5257926367799801,1.4165138766372882,0.11101016207652356,0.0006237236461100941
29,64,0.04248254619370109,0.5261751636587783,1.4209716050138328,0.11106956250415943,0.0006240573943959494
29,65,0.04253315040927806,0.5234709415855672,1.4061396807499806,0.11134804533235725,0.0006259103880122719
29,66,0.04250367656255086,0.5288628979331665,1.4295799262633269,0.11155545339213416,0.0006270762716053277
29,67,0.04253572907818619,0.5261625436365529,1.4285073428482034,0.11147111706192975,0.0006268908234213792
29,68,0.04246934905592334,0.5222707253077291,1.4146986679152225,0.11111844489086206,0.0006249074670727065
29,69,0.042457667576293844,0.5202598961748379,1.4017139608264595,0.11099234359251442,0.0006241982990941372
29,70,0.04231094406264897,0.5206792733815785,1.4089708824337808,0.11109839618239421,0.0006247947172260089
29,71,0.042297307645853065,0.519866816196075,1.4184618802030695,0.11105538299344313,0.0006248403671643638
29,72,0.04224909753631083,0.5230069296962538,1.404444751886973,0.11083518896551747,0.0006236014707367625
29,73,0.04212986172985022,0.5211229868558667,1.424338260663094,0.11069971647266272,0.000622839250303188
29,74,0.04211953643812266,0.5233297619741615,1.4227490910228329,0.11058672805997923,0.0006222035339663164
29,75,0.04209429708425008,0.5227173435450432,1.4263341548269495,0.11045635735467421,0.000621470018154885
29,76,0.042129806236796526,0.5250455472258947,1.4227888507415813,0.11034213594505414,0.0006208273645022543
29,77,0.042119127336093694,0.5236893796654533,1.4241022468915234,0.11025491593810283,0.0006203366311429289
29,78,0.042084747283926076,0.5218089606053962,1.4215379258855319,0.10988714709027053,0.0006185519444410593
29,79,0.04212167777117607,0.52065345672588,1.4293520586818318,0.10992080775286804,0.0006187414194511236
29,80,0.04213737089976018,0.5204208454712127,1.4258966799482218,0.10978737963541532,0.000618274620178937
29,81,0.04213281468927801,0.5211805388113643,1.4247431472599277,0.1097683999661919,0.0006181677349629932
29,82,0.04212884328140645,0.5179851128061929,1.4222167507836763,0.10973531703954097,0.0006179814263546866
29,83,0.04225010553119599,0.5183222396288789,1.4246166497505384,0.10971790480366088,0.0006181674525466736
29,84,0.04224454412676898,0.5197957929481666,1.4216732063753839,0.10962480107400495,0.0006176428918973703
29,85,0.04224421163627116,0.517513689633949,1.4105102347927252,0.10921354544826999,0.000615325814817189
29,86,0.04221520087482003,0.5159157000138377,1.415599895019377,0.10913880760222498,0.0006149047303644633
29,87,0.04222258610369956,0.5137787618238838,1.417702881212658,0.109098072593855,0.0006146752230985471
29,88,0.042255350962687045,0.5152583284519706,1.40146478809088,0.10885008386789773,0.0006132780166967331
29,89,0.04232352731213788,0.516427856284049,1.4238511719227656,0.10888037926501189,0.0006137306213619603
29,90,0.042267473128246885,0.5157783441765471,1.418419618677957,0.1085968263463299,0.0006121323066780252
29,91,0.04228765009401833,0.5156898595389083,1.4254158374187378,0.10848135564225646,0.0006114814280951393
29,92,0.04228940600721892,0.5126172289020237,1.417584672346636,0.10858908369348644,0.000612088663340514
29,93,0.04224843942090135,0.5123143709848664,1.4137429672579804,0.10847063135722891,0.0006114209780658682
29,94,0.042303597505548816,0.5111729316213587,1.4039788409035443,0.10834863287796044,0.0006107333040974996
29,95,0.04231086645838379,0.5165499492508239,1.4246655388548135,0.10808099422589021,0.0006092246940307055
29,96,0.04233573095441807,0.512639858340431,1.4002296082471175,0.10790796243416208,0.0006082493584397613
29,97,0.04235595631771125,0.5181256999642181,1.424850242047379,0.1079110885995274,0.0006082669798277937
29,98,0.04236603135287491,0.515565684813684,1.42018608121556,0.10790771182679933,0.0006082479458306806
29,99,0.042381166146435514,0.5109392895391917,1.4121545058078424,0.10797948604922065,0.0006086525186143333
29,100,0.04239251360856252,0.5115909800608625,1.3986055547229894,0.107679095871985,0.0006069592966456888
29,101,0.042439735409224966,0.5094798643597664,1.409921489920067,0.10774518336841027,0.0006073318148213155
29,102,0.04246265948119717,0.508832078053348,1.3994150997661297,0.1077510949512892,0.0006073651368896074
29,103,0.042486889474960585,0.5106471871157924,1.404598143327879,0.10779880766256615,0.0006076340811395864
29,104,0.04251698527469051,0.5108709093368785,1.4173327991947786,0.10779708663925056,0.0006076243801749499
29,105,0.04253759558717593,0.509782436891434,1.3916132962735919,0.10768454397728476,0.000606990006210382
29,106,0.0424799368664853,0.5090106123828868,1.4059138330553194,0.10743384639474618,0.0006055768885840111
29,107,0.042371868814427976,0.5086641378549532,1.4080208029726469,0.10725884007035126,0.000604590423061589
29,108,0.0423976388979723,0.5121478964199107,1.4050565848193337,0.10702520847089039,0.0006032735019810893
29,109,0.04243561788783902,0.5118967366649283,1.4055007194683595,0.10691478373999959,0.0006026510662478486
29,110,0.04245903316307391,0.5101317285983815,1.4064042410676327,0.1068335439503831,0.0006021931385027654
29,111,0.04248185842428985,0.5103944923858376,1.40960298327104,0.10668418502869044,0.0006013512407757811
