"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Nucleus.Volume.frac.min",5.69514871483982e-16,4.75125877816432e-08,6.73581536980111e-18,1,2.30663872029743e-15,2.9700767267766e-18,0.623696988262391,2.12165834948822e-11,0.0554862010443437,1,0.0473512622933305,0.0351212323506341,1.19134443779877e-07,0.000289985910058021,1
"ATM.Nucleus.Volume.frac.max",0.00137207157302534,4.2436678971689e-08,3.68250633398515e-08,1,0.765818026190488,8.5657323787022e-17,2.54386300063099e-08,1,1,1,0.279241496872795,0.000342349446543315,8.79357552298941e-05,0.000118614174425602,1
"ATM.Nucleus.Volume.frac.mean",2.15657052174064e-14,1.88238723971016e-10,6.73581536980111e-18,1,2.06552241038245e-10,2.9700767267766e-18,0.783104889208358,7.10108693351899e-09,1,1,1,0.00288312658718727,2.70133895442557e-07,6.25848770141601e-05,1
"ATM.Nucleus.Volume.frac.SD",6.39599764332078e-11,1,1.04309343512069e-12,0.00102815916387253,NA,NA,8.66567694222101e-17,0.000209540593232118,1,1,1.66089120499664e-12,0.394908466537785,9.54680325334448e-06,0.242335701361298,0.10498046875
"TVC.Cell.Ellipticity..oblate..min",1,1,1,0.00646569351539896,0.000918061757136817,8.0550574460484e-07,1.33279012705841e-06,0.0753280208614479,3.62712157099946e-08,1,0.154167597341156,0.00239901467098147,0.671037335239304,1,0.720062255859375
"TVC.Cell.Ellipticity..oblate..max",1,1,1,6.27800090076399e-05,0.0795700584133642,1,1,0.148592351006012,0.491036178176282,1,1,1,1,0.0881712418049573,1
"TVC.Cell.Ellipticity..oblate..mean",1,1,1,1,1,0.00183248617499198,0.101873062403555,1,0.274239657801042,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..SD",1,1,1,0.00843814023013776,0.533367167796752,1,1,1,1,1,1,0.200532804010235,1,0.000586509704589843,1
"TVC.Cell.Ellipticity..prolate..min",1,1,0.0231009425982769,0.000133201627546413,3.72201315772225e-10,0.068665974686353,2.61839181527964e-07,0.0152613012632159,0.00402187497288967,0.0148030641919129,1,0.157576596762702,1,0.134878642857075,1
"TVC.Cell.Ellipticity..prolate..max",0.289384097375866,1,0.0001938266012833,0.000201014122643923,1,0.000262349680207298,1,1,2.55251290665635e-05,1,0.117940116593607,0.0394363704518916,9.36050398988037e-06,1,0.018798828125
"TVC.Cell.Ellipticity..prolate..mean",1,1,6.21295562346874e-05,1,0.0129257875715352,1,0.0666088938521593,1,1,1,1,1,0.000971682021829662,1,1
"TVC.Cell.Ellipticity..prolate..SD",1,1,0.0217164256475291,0.000192408723673771,1,1,1,1,0.001791299240969,1,1,0.0748704609996681,0.028723019849691,0.120021644979715,0.10498046875
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",1,1.15123882318493e-10,2.23333370166465e-06,1,0.00375056217226818,1,5.76744484857924e-07,1,0.00779720249219295,1,0.916937243935935,1,0.821930727812242,0.512984479261161,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",0.000426273595450442,6.34352958523723e-08,0.0663563472514165,1.60903410948107e-12,1,0.109096901850873,1.3482929673928e-12,8.5185239010327e-06,2.74798639100489e-05,1,0.0617013776010504,1,0.0205214962608712,0.0011303648352623,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.0485139438675585,6.59472282542804e-10,2.72402997872111e-05,8.49734554147705e-05,1,1,9.20988319017313e-13,0.493958015342448,1,1,0.568029206307175,1,0.0942439639470519,0.0161467585712671,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",9.72608992060583e-08,1,1,2.18027932427073e-07,1,1,4.75369151492942e-08,0.00779124827967252,2.74798639100489e-05,1,0.0316229501392414,1,0.000459597012169461,0.159532357938588,1
"TVC.Cell.Sphericity.min",2.60841019022666e-09,1,0.0112820096530688,1.22639269922399e-06,0.0353477392778531,1,1,0.44956668120327,0.0556043648736807,1,0.0784798472613551,0.551745172004682,1.97414607749067e-06,0.00206745229661464,0.196044921875
"TVC.Cell.Sphericity.max",4.80946905504393e-07,1,0.0201685610779554,1,6.14877780712359e-09,1.88392815244767e-05,2.89827712054815e-06,1,1.91547776831866e-06,1,1,0.000615278403940072,5.71551348911213e-06,0.688799327239394,1
"TVC.Cell.Sphericity.mean",1.00399767679243e-09,1,0.00723304073728594,0.00843814023013776,3.05991020907821e-07,0.370765759142832,0.00300811636798115,1,8.79348238501632e-05,1,0.218455720676424,0.0139902566459316,9.9128233683339e-07,0.00593908131122588,0.93072509765625
"TVC.Cell.Sphericity.SD",0.000102929431301749,1,0.0191259924723637,0.000173774514068633,0.125465795220541,1,1,1,1,1,1,1,0.821930727812242,0.0150420600548386,1
"TVC.Cell.Volume.frac.min",1.75356616418391e-19,1.5356369491542e-13,3.14078029251218e-15,2.01307602330895e-17,6.54115145348526e-11,1,9.99629641945598e-12,1.0098653820927e-06,2.40381175497619e-10,0.000320245003717728,1,0.000342349446543315,8.7384104985826e-08,0.608882852374046,0.003387451171875
"TVC.Cell.Volume.frac.max",1.50344492107461e-19,1,2.12481806234593e-12,1.93368252655775e-10,6.79134163721832e-09,1.50312025361525e-14,0.00100305316356333,4.5428714195869e-12,1,0.0145449099118433,2.5343674343634e-08,1,4.16929003726463e-08,0.0036447737365961,0.720062255859375
"TVC.Cell.Volume.frac.mean",1.50344492107461e-19,0.16685340371458,6.95443636135623e-16,8.21831495448077e-17,1,2.7076316010099e-13,0.03933543192777,4.05579263224072e-10,2.07787784750904e-07,0.00133422059221309,8.30428368673451e-05,0.0197658190812513,4.87481548085597e-08,0.0192942470312118,0.081573486328125
"TVC.Cell.Volume.frac.SD",1.65990917932659e-19,2.46552236222623e-06,0.106167166129992,0.0255040145729009,5.14871281454389e-09,9.21310176025004e-11,0.000404771248657635,0.00776405558506835,9.86910547944307e-06,1,0.0196086629981582,1,1.13772680890252e-07,0.120021644979715,1
"TVC.Nucleus.Ellipticity..oblate..min",0.089881630937712,1,0.612349531133513,0.0138726962132242,0.000826406219383238,8.16477699184153e-05,0.0224095147436243,1.90882611650153e-07,0.153479827719693,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..max",1,1,1,1.52326644028181e-06,1,1,1,1,3.96408313394677e-09,1,0.00522136405270428,1,1,0.608882852374046,1
"TVC.Nucleus.Ellipticity..oblate..mean",1,1,1,1,1,0.687745887294636,1,0.0217003616524281,0.501165795412346,1,0.0834968156903659,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..SD",1,1,1,0.0259831592074157,1,1,1,0.586495218423754,1,1,0.514670468049133,1,1,0.230687122792005,1
"TVC.Nucleus.Ellipticity..prolate..min",0.0144925503029223,1,1,0.0070881761282958,0.0911737395551877,1,1,0.0753280208614479,0.00225680230462238,1,0.00735491522571184,1,0.00128534929892824,0.0272335410118103,1
"TVC.Nucleus.Ellipticity..prolate..max",1,1,0.0173309938225403,2.1505399458069e-06,0.117750340558914,8.16477699184153e-05,5.18114133678463e-06,0.00158877257545643,1.25058789216825e-06,1,1,1,0.00273576377555058,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",0.0204379373602889,1,1,1,1,0.128460644642042,0.00963008683525835,1,1,1,0.00839221915252839,1,6.5039964571178e-05,1,0.93072509765625
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,0.16928153107694,0.000687931763061653,1,1,1,0.00757654328740689,0.427944522628818,1,1,1,1,0.0229660598561167,1
"TVC.Nucleus.Sphericity.min",6.09702608491169e-05,1,0.292319061342053,3.08736305152689e-07,1,1,0.478901843193986,1,3.54251632608579e-08,1,1,1,1,0.00230715051293373,1
