"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"TVC.Nucleus.Ellipticity..oblate..SD",1,1,0.786240496092569,0.0731806354138137,1,1,1,1,0.0287187309200939,0.990559205208393,0.34605315583861,1,1,0.166567778237442,1
"TVC.Nucleus.Ellipticity..prolate..min",0.0388289900278973,1,1,0.00273724527079168,0.136581400899426,1,1,0.0169168741466787,0.000655800912818912,1,0.0134967398091125,1,0.000285103150088422,0.0999668698349078,1
"TVC.Nucleus.Ellipticity..prolate..max",1,1,0.011431061957251,3.68367187469845e-07,0.126631839579242,0.000132373928590627,3.5439896944821e-07,0.000517459791665757,1.44206631570098e-07,1,1,1,0.000552457125592463,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",0.0326383862333424,1,0.619611270723421,1,1,0.271883133210022,0.00328069973066125,1,1,1,0.00498551079319421,1,4.07629603903755e-06,1,0.992393912427311
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,0.0678167123329482,0.00135458263057431,1,1,1,0.00513605485291158,0.0093116963758235,1,1,1,1,0.05589273712036,1
"TVC.Nucleus.Sphericity.min",0.000529558192905294,0.107067281933429,1,6.31226286255986e-06,1,1,0.132357960242984,1,1.74442301534713e-11,1,0.502897888652906,1,1,0.000764513500225858,1
"TVC.Nucleus.Sphericity.max",4.77125531890866e-07,0.00675711685753648,1,1,2.61760542500315e-05,0.000274932474532496,0.000406651696721429,3.76839313129231e-06,1,1,1,0.390520754175091,1,0.00205318495129796,1
"TVC.Nucleus.Sphericity.mean",9.05907062203616e-06,0.00405060393814874,0.801000349803374,0.162043818814869,0.672070787269204,1,1,0.0482756868827053,0.0228628529752076,1,1,1,1,7.04475310166972e-05,0.988550830297022
"TVC.Nucleus.Sphericity.SD",0.528200192430686,1,1,1,1,1,1,1,2.05597288425946e-05,1,1,1,0.908521888152943,0.44785445513295,1
"TVC.Nucleus.Volume.frac.min",1.72090643966523e-28,3.89196116661959e-25,1.0592657568455e-16,1.74025962634431e-21,0.00482078755225252,0.135848154782034,1.58239563739646e-10,2.9892198896372e-13,3.03316285792524e-15,0.000442496942059081,0.64236242661557,0.000415690622354612,5.83177804794406e-16,0.000333196095877239,0.0216633551899236
"TVC.Nucleus.Volume.frac.max",3.23615819839374e-64,1,9.67096058093339e-13,1.4512383584548e-20,1.81561966450148e-09,4.14957862207053e-18,0.342724245986763,6.32147896503072e-31,0.00181440856857262,0.272312027920688,4.95841311955527e-09,1,2.69988242758458e-26,2.0700381646255e-08,0.132124304154252
"TVC.Nucleus.Volume.frac.mean",5.76916164159041e-57,1.15827452571212e-08,7.54455971181375e-18,4.43597932459804e-31,0.759264626283095,1.01734606433505e-11,1,2.43805030681101e-23,2.73780748744975e-13,0.00975678026669881,2.92340145790764e-05,0.0270105680946519,9.20214402666572e-24,1.63524439824879e-07,0.000768271320253453
"TVC.Nucleus.Volume.frac.SD",3.59726359491713e-45,0.00187949937189264,0.000344192686177654,1,1.62968026150229e-06,0.000181398922435991,1,3.49747416487578e-18,1,1,0.00616120013547662,1,9.95419783160405e-18,0.106129978939581,1
"nATM",NA,1,3.45172572402215e-44,1,NA,0.146056196038584,2.22819007622674e-50,4.7509984686038e-33,8.5128327474391e-06,1,1.18799259945591e-44,1,NA,1,NA
"nTVC",2.54926893720228e-48,7.33437374812515e-78,1,1.48819025050642e-101,1.34137992905648e-26,5.15470838345645e-25,6.36443159889976e-45,1.33798876003962e-39,3.78983203689508e-37,1,0.00187707296962771,0.000255881686575623,0.112348186462701,0.0991536317173881,1
"ATMgroup.Ellipticity..oblate.",3.66713531056811e-10,0.201735839253342,1,1,0.0177138656128569,1,0.525567319759753,0.0233531049158265,1,1,0.881419574997431,0.610434549128875,4.24583134434281e-08,1,1
"ATMgroup.Ellipticity..prolate.",1,1,1,1,1,1,0.395019951863963,1,1,1,1,1,0.411152685626931,1,1
"ATMgroup.Sphericity",1,1,1,0.14667728806762,4.24627836887155e-18,1,1.52143336287363e-05,0.0183651139195038,9.48915248059228e-05,0.87661667973319,1,0.00140471687786301,4.57891005726753e-13,0.87867680715572,1
"TVCgroup.Ellipticity..oblate.",0.00136350270113452,1.13571511105644e-18,0.00403948865502885,0.104314083526869,0.0186589347781262,0.000734796730709173,1,1,1,1,1,0.00767864022380323,1,1,1
"TVCgroup.Ellipticity..prolate.",0.268940317352222,4.0259540318139e-17,0.0183629901283538,0.0176460514878651,0.0245264739568889,0.00208493683090236,1,1,1,0.288766647287937,1,0.271642949656199,1,1,1
"TVCgroup.Sphericity",0.102677855248185,1,1,2.86817727242239e-11,0.000109892862874195,1,0.338673345584052,1,0.119414036180366,1,0.00338118588606585,0.227772798816063,7.82552494768411e-08,0.00286446053826426,1
