d,k,invNES,MSE,ES,NES,precision,recall
6,28,0.5985942429324885,0.02391918130118682,0.6140479709820931,1.6705807177513792,0.10161249083479178,0.000572763408422597
6,29,0.5753524909765764,0.02375352287994991,0.6334187327836207,1.738064952673876,0.10131372022650802,0.0005710793155465023
6,30,0.577716598396658,0.023624789519743908,0.6340214643190636,1.7309525168141418,0.10102951505231969,0.0005694773242664726
6,31,0.5782405863136277,0.023451042706014006,0.6348600378734589,1.7293839686611296,0.10076177808918134,0.0005679681600455387
6,32,0.5739520911022018,0.02326877328034459,0.6345397547663907,1.7423057002538793,0.10042866106851026,0.000566090465299591
6,33,0.580467544372795,0.023010290928254927,0.6268921550342825,1.7227492039723202,0.10067513514778458,0.0005674797761271595
6,34,0.589578248203558,0.022894972362726827,0.6173867147981327,1.6961277032302244,0.10074416289733946,0.0005678688677514862
6,35,0.585491664811349,0.022571045458823942,0.6211127135495451,1.7079662446129096,0.1006474762189459,0.000567323869877595
6,36,0.5890507293750958,0.022283299294050787,0.6192376718604191,1.6976466544076203,0.10048744900981559,0.000566421837765314
6,37,0.5914421347063915,0.02223746591393858,0.6182486274467547,1.6907824811913816,0.1005165728878445,0.0005665860015557033
6,38,0.5874501777656279,0.02209446062034442,0.6193251648700742,1.7022720187157134,0.10027595238662734,0.0005652296858382038
6,39,0.5900666984707497,0.021899498975979766,0.6172383025567971,1.6947236686829754,0.10001231072300024,0.0005637436057645761
6,40,0.5876164123160155,0.02181467120924722,0.6168690002711642,1.7017904521397333,0.10054319728842481,0.000566736076436245
6,41,0.5903722985053067,0.021548313182588253,0.6151469527914806,1.6938464127327466,0.1003906135520338,0.0005658760012603766
6,42,0.5882307637222979,0.021492514320230527,0.6171937211920819,1.7000130929433965,0.10053090670329287,0.0005666667975771811
6,43,0.5895437716228709,0.02139413217948628,0.6119553391615676,1.6962268929535846,0.10045375055367187,0.0005662318882577201
6,44,0.5920957633023283,0.021296251272594047,0.6107213415223681,1.6889159861956196,0.1003420043848801,0.0005656020039197857
6,45,0.5922988751267032,0.021118013499130974,0.6127084868830082,1.6883368211463887,0.10035255626330619,0.0005656614821375023
6,46,0.5936677493479907,0.021057940258714984,0.6110048182459442,1.6844438679686964,0.10017429207244892,0.0005646566528619252
6,47,0.5957473482833013,0.020919394107980157,0.6102371675149102,1.678563912842564,0.10005497101139808,0.000563984070809634
6,48,0.5794392618232234,0.020796072287145077,0.6202585956013802,1.7258064233574189,0.09983481581685462,0.0005627431127485462
6,49,0.5908329485379061,0.02071470967406141,0.6124303892980545,1.6925257849526363,0.09985061409254052,0.0005628321635547484
6,50,0.5977448744990401,0.020652274723066074,0.6078811364348653,1.6729545373987238,0.09987455140341941,0.0005629670920035526
6,51,0.5948763590013122,0.02059787636561758,0.6111885519059457,1.6810215851892583,0.09952677529147919,0.0005610067677402029
6,52,0.5992741586712637,0.020573932601143943,0.6075799082550963,1.668685334634223,0.09958488107708463,0.0005613342950701505
6,53,0.6016954439107578,0.020468824762276162,0.6061027574723192,1.6619703707583964,0.09952382382669359,0.0005609901310942891
6,54,0.5973343600980314,0.020421171459437885,0.6087615400947067,1.6741042652156912,0.09959754669994496,0.0005614056879201798
