d,k,γ,n_clusts,combined,MSE,ES,NES,precision,recall,silhouette,ES_clust,NES_clust,precision_clust,recall_clust,precision_network,recall_network
4.0,56.0,2.220446049250313e-16,1.0,21.60256524268875,0.0746911962331769,0.6063601923930646,1.6292173015549585,0.0957382264200446,0.030234376618265425,1.0,0.10814146186664786,1.5310650961421002,0.0957382264200446,0.030234376618265425,0.06833910034602077,1.0
4.0,56.0,2.220446049250313e-16,1.0,21.794321493049548,0.0746911962331769,0.6063601923930646,1.6275260869865196,0.0957382264200446,0.030234376618265425,1.0,0.10814146186664786,1.517594096276923,0.0957382264200446,0.030234376618265425,0.06833910034602077,1.0
4.0,56.0,2.220446049250313e-16,1.0,21.613446432135373,0.0746911962331769,0.6063601923930646,1.6304226443858416,0.0957382264200446,0.030234376618265425,1.0,0.10814146186664786,1.5302942885146102,0.0957382264200446,0.030234376618265425,0.06833910034602077,1.0
4.0,56.0,1.2243354620248423,1.0,29.002947150438274,0.0777759143772425,0.5944128865569911,1.6228238230139076,0.09678842520842997,0.022153406383992377,1.0,0.10814146186664786,1.5563861393842673,0.09678842520842997,0.022153406383992377,0.0683982683982684,1.0
4.0,56.0,0.9382182343347348,1.0,27.565636112677236,0.07694522788852211,0.6051949182109151,1.6304661042995587,0.09762034666554749,0.024090146446548045,1.0,0.10814146186664786,1.5058875440301467,0.09762034666554749,0.024090146446548045,0.06833910034602077,1.0
4.0,56.0,0.34957932021208094,1.0,23.538091210789222,0.07588873782584095,0.6167403062619855,1.640344672694695,0.09667699160591797,0.02674928019553825,1.0,0.10814146186664786,1.588241934765563,0.09667699160591797,0.02674928019553825,0.0683982683982684,1.0
4.0,56.0,0.72267937956328,1.0,25.341132796131063,0.07631248716877,0.5832988900278782,1.5836080355904867,0.09479049252634159,0.025040391905047952,1.0,0.10814146186664786,1.575915233196404,0.09479049252634159,0.025040391905047952,0.06833910034602077,1.0
4.0,56.0,0.4362186789596102,1.0,25.122090903179796,0.07607318277081705,0.6159525411653848,1.6669177887775597,0.09594015884694475,0.02633500424632848,1.0,0.10814146186664786,1.5115093030678826,0.09594015884694475,0.02633500424632848,0.06833910034602077,1.0
4.0,56.0,0.7749850605101045,1.0,25.97747471256761,0.07629424353193447,0.5891244556465371,1.5876242518981725,0.09634671890303624,0.025470203202353086,1.0,0.10814146186664786,1.5113695199097998,0.09634671890303624,0.025470203202353086,0.06833910034602077,1.0
4.0,56.0,0.5187325687790956,1.0,25.70741925559562,0.07617805412786666,0.5915182199292368,1.5990827846721218,0.09651006187418265,0.025604842885846264,1.0,0.10814146186664786,1.5192155755508818,0.09651006187418265,0.025604842885846264,0.06833910034602077,1.0
4.0,56.0,1.32099208844625,1.0,28.395612322316644,0.07768578011422907,0.6037335355618304,1.636953520017271,0.09716509418273335,0.022691965117965077,1.0,0.10814146186664786,1.5519461735612556,0.09716509418273335,0.022691965117965077,0.0683982683982684,1.0
4.0,56.0,0.29008415032553153,1.0,24.862194348536782,0.07610830408216858,0.5903008054518671,1.6025991055495852,0.09563176350816334,0.026267684404581892,1.0,0.10814146186664786,1.5312240905933494,0.09563176350816334,0.026267684404581892,0.06833910034602077,1.0
4.0,56.0,1.3303747337221432,1.0,29.119804621859718,0.07775261786442622,0.5913210760392422,1.606034205558842,0.09685300253232337,0.02247964869399507,1.0,0.10814146186664786,1.5276435239437083,0.09685300253232337,0.02247964869399507,0.0683982683982684,1.0
4.0,56.0,0.6536310371184737,1.0,26.03240855461592,0.07633304383835109,0.6049345411930955,1.6285334364693045,0.09653905474836187,0.025444310955527478,1.0,0.10814146186664786,1.5097149442910072,0.09653905474836187,0.025444310955527478,0.06833910034602077,1.0
4.0,56.0,0.9566665011102924,1.0,27.683656603232933,0.07695906569475554,0.5735955899894954,1.555079371094372,0.09546348595289936,0.023499803218924125,1.0,0.10814146186664786,1.5371360954337496,0.09546348595289936,0.023499803218924125,0.06833910034602077,1.0
4.0,56.0,1.255512555763331,1.0,29.003955891996583,0.07762223443178903,0.5972458862653188,1.617763525959087,0.0972485400529681,0.022723035814155808,1.0,0.10814146186664786,1.5173173051679498,0.0972485400529681,0.022723035814155808,0.0683982683982684,1.0
4.0,56.0,0.6939154413881259,1.0,25.47142545375502,0.07617471833582963,0.5920714676670864,1.6117784215636057,0.09654149136593032,0.02560743211052882,1.0,0.10814146186664786,1.533136135690463,0.09654149136593032,0.02560743211052882,0.06833910034602077,1.0
4.0,56.0,0.27611792281540976,1.0,25.365978211402542,0.07610830408216858,0.5903008054518671,1.6011685741706503,0.09563176350816334,0.026267684404581892,1.0,0.10814146186664786,1.5008130423442634,0.09563176350816334,0.026267684404581892,0.06833910034602077,1.0
4.0,56.0,0.3058089712343221,1.0,23.515201578726188,0.07557809785449078,0.6092705308748723,1.6432864383853991,0.09654739599439725,0.027484620005385586,1.0,0.10814146186664786,1.547253796876064,0.09654739599439725,0.027484620005385586,0.06833910034602077,1.0
4.0,56.0,0.4202345960079818,1.0,24.273484652112646,0.07601752265535425,0.6080631842533403,1.6344468550128226,0.09616799683024849,0.026394556414027385,1.0,0.10814146186664786,1.5608224572512608,0.09616799683024849,0.026394556414027385,0.06833910034602077,1.0
4.0,56.0,0.255827018304541,1.0,24.696178191251743,0.07561884915869414,0.619390369175311,1.6738549310694804,0.09637240740236025,0.02746649543260766,1.0,0.10814146186664786,1.4742359601095887,0.09637240740236025,0.02746649543260766,0.06833910034602077,1.0
4.0,56.0,1.4093195999605956,1.0,30.001738355015153,0.07802318665219128,0.6003515844117817,1.6134021701498489,0.09694067757118226,0.02154493858359053,1.0,0.10814146186664786,1.5470641427152811,0.09694067757118226,0.02154493858359053,0.0683982683982684,1.0
4.0,56.0,0.9074260462074292,1.0,27.68783394385993,0.07691551787576577,0.6020842137470255,1.6293858405959474,0.09650908938242579,0.023807920956148892,1.0,0.10814146186664786,1.5170138519637832,0.09650908938242579,0.023807920956148892,0.06833910034602077,1.0
4.0,56.0,1.208850483855015,1.0,29.841716411128097,0.07786796068889115,0.6013311364809943,1.6455884039679092,0.09705696020272994,0.02181680717525944,1.0,0.10814146186664786,1.5359780445785858,0.09705696020272994,0.02181680717525944,0.0683982683982684,1.0
4.0,56.0,1.0962514319733876,1.0,29.89853925377796,0.07790569552641657,0.6012258643115501,1.6106482376806157,0.09702890638469054,0.021858234770180417,1.0,0.10814146186664786,1.5301532997079879,0.09702890638469054,0.021858234770180417,0.0683982683982684,1.0
4.0,56.0,0.5067823489764479,1.0,25.345613107097574,0.07627032172054322,0.586981310060122,1.5978818963344534,0.09585522704101639,0.025317438946081985,1.0,0.10814146186664786,1.5583945741243483,0.09585522704101639,0.025317438946081985,0.0683982683982684,1.0
