"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Cell.Ellipticity..oblate..min",1,1,4.12031205870278e-05,3.51888554320143e-08,0.00557745128952919,5.32369552913342e-18,0.00206653357465293,1,0.215666599230435,1,0.174358880002408,0.000586655758384312,1,1,0.00335693359375
"ATM.Cell.Ellipticity..oblate..max",0.0287340069726945,1,1.42233318278565e-17,2.09930358781809e-08,1.03847392721209e-09,3.34461654537172e-18,2.35391650088745e-10,1.2593204238633e-11,0.000310446392451624,1,5.34934270825203e-07,1.55661682925367e-05,1,1,0.017730712890625
"ATM.Cell.Ellipticity..oblate..mean",1,0.884809817003875,8.78234689036026e-17,1.00249056723539e-09,6.90940021982822e-07,4.1842451385682e-18,4.9876750296571e-08,2.09740356118233e-09,0.000519842802806703,1,0.000119538328156421,1.02211669139082e-05,1,1,0.00543212890625
"ATM.Cell.Ellipticity..oblate..SD",1.2777260987108e-06,1,2.64641322896276e-14,1,NA,NA,1.23358232766223e-16,6.62321702964863e-09,0.049462713313955,0.0729599651191098,1.64386228779275e-12,1,1,1,1
"ATM.Cell.Ellipticity..prolate..min",4.52813945580555e-07,0.234434985893312,8.84009621942736e-11,1,8.10324944243358e-12,6.70637200337208e-18,7.41128563535383e-12,5.10439993117329e-05,1,1,3.52169983804591e-07,1,1,1,1
"ATM.Cell.Ellipticity..prolate..max",0.000908779436850681,0.000484974366453061,0.0012019909940186,1,0.0193741390384997,5.64287163269152e-18,2.13843642871305e-05,0.00105018361504529,0.639332551955535,0.0146594722232297,0.270836439033382,1,1,0.141855124384165,1
"ATM.Cell.Ellipticity..prolate..mean",9.76373066959222e-06,0.00480365969721992,0.207760095494896,1,2.07723192853871e-07,6.50868875098734e-18,1.17343875379823e-09,1,1,1,0.000126615672281603,1,1,0.223876086995005,1
"ATM.Cell.Ellipticity..prolate..SD",0.0413210526207037,1,4.7399612122087e-15,1,NA,NA,1.13735614316808e-16,2.07259969415362e-07,0.00574365680422696,0.00793942274463201,1.71792780916686e-12,1,1,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",0.481786281544523,1,1,1,0.61843713080655,5.4813839306938e-18,2.52402955044191e-13,1,1,1,0.187141200553037,1,0.0761849345224639,1,0.16021728515625
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",4.31823091184227e-06,1,3.34105310421795e-14,1,2.35610403460424e-09,4.1842451385682e-18,1.2853882502008e-08,5.28759495687928e-08,0.228202469085068,1,1,0.0951986742336631,0.0106969483304845,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.00270679100098938,1,2.43859196700794e-09,1,0.107986458796009,4.39099005823314e-18,2.74127324886289e-12,0.00181966733580594,0.639332551955535,1,1,0.12979624089516,0.0263847809068344,1,0.29266357421875
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",0.000668691514499795,1,8.6888732994229e-14,1,NA,NA,2.47890770154667e-12,2.21657317259266e-06,0.410041350340584,1,6.29149791879208e-11,0.193467220830321,1,1,1
"ATM.Cell.Sphericity.min",2.53260661990814e-17,0.00144930828380596,2.73714640817107e-11,3.55330047687358e-10,2.30610286484945e-12,6.50868875098734e-18,6.35546153437873e-08,0.269293119816686,0.900194856946586,0.658181785145717,1,2.55909923594555e-07,4.8311371665114e-05,1,1
