"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.dist.mean_Nucleus",0.339578084609674,0.356258490714884,0.271095506344744,0.356189686388402,0,0,0.0163683638556378,0.276207903484688,0.293163790107894,0.430960354672,0.00793617640728407,0.381040058676612,0.375095367062719,0.286191591341701,0.213611064716717
"TVC.dist.min_Nucleus",0.0761038123864856,0.113947919640858,0.105852676027005,0.155425206625778,0.11233434014857,0.263088148701751,0.109062939291058,0.10929065900846,0.0950918269640298,0.120889005117066,0.131713390075973,0.120221104685676,0.0823880821033147,0.109028306537261,0.0707972963829348
"TVC.dist.max_Nucleus",0.216560963272156,0.158474018120005,0.202528505645011,0.157775024567888,0.304983197894812,0.970858774003006,0.359554365024589,0.114694195298188,0.101439394347362,0.25000543800171,0.363511087008334,0.38601223670927,0.216005545300741,0.202604927828095,0.19265473177864
"TVC.dist.mean_Nucleus",0.135467290655542,0.137677389392933,0.146703153839678,0.15657187379925,0.193235084416459,0.543832902346748,0.213590673658638,0.112135948763337,0.0979765487201325,0.178351875326954,0.225186390737261,0.236340893546691,0.139011534399623,0.151919609259745,0.124245163163975
"TVC.dist.sd_Nucleus",0.053768961961816,0.0232848211266262,0.0363177329078516,0.00127364587395305,0.0623882948200092,0.223482343702741,0.077054266424336,0.00215281891700271,0.00304743781599014,0.0519734509609044,0.0896361307916862,0.101209548995839,0.0528733164359694,0.0402802299176827,0.0453862539385054
"TVC.ATM.dist.min_Nucleus",0.549799477485636,0.632310403444308,0.49701694713273,0.634681434313709,0.753225482317677,0.041060624350485,0.698466906646448,0.594705170946122,0.674906464776703,0.480629583040039,0.711362052827837,0.44665529929183,0.512129422452137,0.676610614697678,0.70122243068999
"TVC.ATM.dist.max_Nucleus",1,1,1,1,1,0.0769230769230769,1,1,1,0.979072972131899,1,1,1,1,1
"TVC.ATM.dist.mean_Nucleus",0.777300249342842,0.819217264425674,0.745035716762491,0.820363437762412,0.877191750742906,0.0599987822751019,0.857213575688303,0.78666941075868,0.836038816246118,0.733113095050371,0.8622083745107,0.745574953867672,0.763023537485162,0.836133287147947,0.848025851384907
"TVC.ATM.dist.sd_Nucleus",0.163865386334882,0.14864147582143,0.170545869030743,0.165434617947722,0.100508382803577,0.0136030675728541,0.115762320294931,0.166441591819279,0.151716362153162,0.197115264036823,0.125119457826871,0.192467301963228,0.183920228818174,0.122733636222577,0.104062836929408
"TVC.cosine.min_Nucleus",-0.856957975105048,0.223655757574876,-0.406488916709783,-0.00157185625275677,-0.730485504411157,-0.897038675488792,-0.869267965402466,-0.0155243475065128,-0.0277427733985096,-0.430280342897361,-0.851457856181363,-0.834195422390543,-0.852159565675578,-0.332226980689687,-0.80103832256694
"TVC.cosine.max_Nucleus",0.976904391901382,0.709130544272507,0.752386795953274,0.0218364935838766,0.948418519893027,0.983566393093332,0.979444472856679,0.0463802802882529,0.0588459528455196,0.779007070199041,0.976091783578329,0.974649291934081,0.958608655225443,0.712087928386855,0.971765165948935
"TVC.cosine.sd_Nucleus",0.655225574989649,0.25163983775043,0.389138653561843,0.0129476866098747,0.492068267625794,0.618271038769489,0.526089636478036,0.0208629411246293,0.0397198872941455,0.446091378524679,0.714472364528139,0.646641247185764,0.647709813426212,0.414738865531804,0.627614489096129
"ATM.Nucleus.Dist.to.Cell.Membrane.min",0.0487440939616324,0.0523258559740575,0.0452541403175513,0.0604806911797333,0.0649159281334526,0.00570970771913053,0.0674223366576764,0.0426965753173461,0.0468471303103727,0.0555412822269688,0.0591153559234833,0.0688219225440687,0.0437485645730017,0.049376501826762,0.0461072240533903
"ATM.Nucleus.Dist.to.Cell.Membrane.max",0.0559925745719076,0.0609978057241164,0.0630383319226868,0.0700868191486574,0.0649159281334526,0.00570970771913053,0.0677243034988986,0.0614126195451078,0.0602555768042793,0.0701736952541873,0.0594957691807481,0.0811891460939207,0.0508795021913044,0.0603496357916665,0.0504281581274325
"ATM.Nucleus.Dist.to.Cell.Membrane.mean",0.05236833426677,0.0566666836580203,0.0536930331192083,0.065277065661751,0.0649159281334526,0.00570970771913053,0.0675733200782875,0.0516314999570595,0.0536389633711184,0.0630642065775114,0.0593055625521157,0.0750055343189947,0.0473140333821531,0.0548060793396308,0.0482676910904114
"ATM.Nucleus.Dist.to.Cell.Membrane.SD",0.00512544979282479,0.00608279396066279,0.00915836506683539,0.0067327440456217,0,0,0.000213522801121723,0.00954853830518306,0.00811448120342268,0.00968976648956794,0.000268992793865246,0.00874494763655035,0.00504233434612002,0.00763109338095332,0.00305536178481526
"TVC.Nucleus.Dist.to.Cell.Membrane.min",0.0280895123723435,0.031819472977993,0.0333075207442015,0.0525024763756006,0.0378133698491214,0.0950645748496149,0.0401553078676479,0.0308004688727881,0.0405525007775422,0.0383702369416987,0.0413430355574926,0.0405889576599184,0.0248184839822174,0.027541825699218,0.0224396295448436
