"","Df","Sum Sq","Mean Sq","F value","Pr(>F)","Sum Sq_residual","Mean Sq_residual","FDR"
"ATM.Nucleus.Dist.to.Cell.Membrane.SD",14,0.015135393938811,0.00108109956705793,36.2611313749717,2.28938537477147e-81,0.0342267948053915,2.98142811893654e-05,3.28732258941544e-81
"TVC.Nucleus.Dist.to.Cell.Membrane.min",14,0.351367413779601,0.0250976724128287,96.7211677343216,7.87092276773866e-183,0.297888545029459,0.000259484795321829,1.728516372523e-182
"TVC.Nucleus.Dist.to.Cell.Membrane.max",14,1.05215157914434,0.0751536842245957,132.572145763082,4.63556212889154e-228,0.650788512120936,0.000566888947840537,1.44217488454404e-227
"TVC.Nucleus.Dist.to.Cell.Membrane.mean",14,0.604406129637987,0.0431718664027134,128.037760513054,9.02768969746559e-223,0.387083485619557,0.000337180736602401,2.73270607058418e-222
"TVC.Nucleus.Dist.to.Cell.Membrane.SD",14,0.0266693035668225,0.00190495025477303,40.9430180677993,7.85403850752719e-91,0.0534128404715571,4.65268645222622e-05,1.17286975045739e-90
"ATM.dist.mean_Cell",14,32.7803515948224,2.34145368534445,269.640450648698,0,9.96878926848217,0.00868361434536774,0
"TVC.dist.min_Cell",14,3.09447804408884,0.221034146006345,88.5854774709793,2.52994273188331e-171,2.8644333908841,0.00249515103735549,5.24728862909131e-171
"TVC.dist.max_Cell",14,53.9568259131278,3.85405899379484,530.018125931988,0,8.3477517247103,0.00727156073581037,0
"TVC.dist.mean_Cell",14,14.274499504084,1.01960710743457,283.382758678812,0,4.13048755962445,0.00359798567911537,0
"TVC.dist.sd_Cell",14,3.44953888742092,0.24639563481578,377.199148525933,0,0.749901450928297,0.000653224260390503,0
"TVC.ATM.dist.min_Cell",14,33.725408985013,2.40895778464378,203.298929755833,1.04154406842791e-298,13.6030403115869,0.0118493382505112,4.02251502289398e-298
"TVC.ATM.dist.max_Cell",14,71.2990829855523,5.09279164182517,782.782963327684,0,7.46889633361611,0.00650600725924748,0
"TVC.ATM.dist.mean_Cell",14,47.2137749596951,3.37241249712108,515.294111691443,0,7.51324235781925,0.00654463620019099,0
"TVC.ATM.dist.sd_Cell",14,2.77017388726069,0.197869563375763,92.6453980359653,3.93496534223976e-177,2.45186769738087,0.00213577325555825,8.31539845907271e-177
"TVC.cosine.min_Cell",14,197.4529746101,14.1037839007214,324.400222719309,0,49.9110135693026,0.0434764926561869,0
"TVC.cosine.max_Cell",14,155.692321609165,11.1208801149404,387.359629688719,0,32.9584432487477,0.0287094453386304,0
"TVC.cosine.sd_Cell",14,64.5768696056841,4.61263354326315,226.789680727583,2.35552713573856e-318,23.3489605465195,0.0203388158070728,1.05527629514926e-317
"ATM.Cell.Ellipticity..oblate..min",14,4.38228089988888,0.313020064277777,43.5135369964105,6.93317138763616e-96,8.2582814129895,0.00719362492420688,1.04934485866926e-95
"ATM.Cell.Ellipticity..oblate..max",14,15.6573431401125,1.11838165286518,110.417803858574,4.36999543458691e-201,11.6276731887702,0.0101286351818556,1.11236247425849e-200
"ATM.Cell.Ellipticity..oblate..mean",14,8.68338708780827,0.620241934843447,85.1232312363548,2.91360138036472e-166,8.3647875069876,0.0072864002674108,5.72497113334822e-166
"ATM.Cell.Ellipticity..oblate..SD",14,1.62029053467244,0.115735038190889,52.8011089236257,2.3006137766045e-113,2.51630745171132,0.00219190544574157,3.57873254138478e-113
"ATM.Cell.Ellipticity..prolate..min",14,25.5651468196288,1.82608191568777,109.31006379666,1.17099488923588e-199,19.1779417777049,0.0167055241966071,2.91447616876485e-199
"ATM.Cell.Ellipticity..prolate..max",14,28.2577518568817,2.01841084692012,121.201876786495,1.40337580242675e-214,19.117984916571,0.0166532969656542,4.03020743261015e-214
"ATM.Cell.Ellipticity..prolate..mean",14,24.8499119808574,1.77499371291839,121.219540984003,1.33554195940278e-214,16.8099364664251,0.0146428018000219,3.93633419613451e-214
"ATM.Cell.Ellipticity..prolate..SD",14,2.50931294294827,0.179236638782019,57.2769892405786,2.21557204273022e-121,3.59243151656411,0.00312929574613598,3.59629085196789e-121
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",14,0.59682445327455,0.0426303180910393,79.1427384382681,2.84491286786084e-157,0.618371389899357,0.000538651036497698,5.40051256271888e-157
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",14,0.992413766434342,0.070886697602453,84.369733384293,3.79798052267049e-165,0.964539362438782,0.000840191082263748,7.33403135412232e-165
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",14,0.710680450623277,0.0507628893302341,87.9153999125618,2.37005930938056e-170,0.662862217644101,0.000577406112930401,4.82630259364769e-170
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",14,0.0803169814542164,0.00573692724672975,43.6497155939632,3.7661791493996e-96,0.150882826832361,0.000131431033826098,5.77824746209254e-96
"ATM.Cell.Sphericity.min",14,13.5505125894444,0.967893756388888,189.071596136352,5.17747340265191e-286,5.87683213682252,0.00511919175681404,1.81211569092817e-285
"ATM.Cell.Sphericity.max",14,16.476712309261,1.17690802209007,266.488261759819,0,5.06998094564147,0.00441635970874692,0
"ATM.Cell.Sphericity.mean",14,14.8442063117928,1.06030045084235,241.362774194956,0,5.04313443374587,0.00439297424542324,0
"ATM.Cell.Sphericity.SD",14,0.274100351742021,0.0195785965530015,37.6403978227103,3.43431156399453e-84,0.597130480626448,0.000520148502287847,4.99536227490113e-84
"ATM.Cell.Volume.frac.min",14,10.4845225593477,0.748894468524834,218.245097329624,2.19005459603245e-311,3.93929055170492,0.00343143776280916,9.08467091687554e-311
"ATM.Cell.Volume.frac.max",14,10.0335972178549,0.716685515561063,203.674789337199,4.90748352242711e-299,4.03955233999025,0.00351877381532251,1.96299340897084e-298
"ATM.Cell.Volume.frac.mean",14,9.75432752471805,0.696737680337004,243.676236543728,0,3.2824491561915,0.0028592762684595,0
"ATM.Cell.Volume.frac.SD",14,0.838166694433245,0.0598690496023747,59.369189520968,4.81958590974732e-125,1.15766560901513,0.00100841952004802,7.93814149840735e-125
"ATM.Nucleus.Ellipticity..oblate..min",14,13.1558009442282,0.939700067444871,98.8975158785138,8.03692842700599e-186,10.9080159177293,0.00950175602589658,1.80027196764934e-185
"ATM.Nucleus.Ellipticity..oblate..max",14,18.4959751421532,1.32114108158237,121.072137208791,2.0195942809196e-214,12.5269942087587,0.0109120158612881,5.65486398657488e-214
"ATM.Nucleus.Ellipticity..oblate..mean",14,14.6667097862399,1.04762212758856,115.692701540422,8.90442663071301e-208,10.3953852443447,0.00905521362747794,2.43242873814599e-207
"ATM.Nucleus.Ellipticity..oblate..SD",14,1.608114342217,0.114865310158357,54.1922096270205,6.97138925863387e-116,2.43329026384718,0.00211959082216653,1.09971210840422e-115
"ATM.Nucleus.Ellipticity..prolate..min",14,8.26190328074255,0.590135948624468,75.3412563543325,2.18550326144573e-151,8.99209943931246,0.00783283923285057,4.01272729970364e-151
"ATM.Nucleus.Ellipticity..prolate..max",14,15.957486493285,1.13982046380607,115.461098886617,1.73644506136148e-207,11.3329416146847,0.00987190036122362,4.6305201636306e-207
"ATM.Nucleus.Ellipticity..prolate..mean",14,10.8681386161284,0.776295615437741,101.013733315552,1.07289288638548e-188,8.82243767526722,0.00768505023977981,2.50341673489946e-188
"ATM.Nucleus.Ellipticity..prolate..SD",14,1.64617953431793,0.117584252451281,55.9241130699417,5.52174876729001e-119,2.41374810263417,0.00210256803365346,8.83479802766402e-119
"ATM.Nucleus.Sphericity.min",14,27.9164207646937,1.99403005462098,645.544264643853,0,3.54607209463445,0.00308891297442025,0
"ATM.Nucleus.Sphericity.max",14,29.6181046828936,2.11557890592097,756.016919461216,0,3.21247385009333,0.00279832216907085,0
"ATM.Nucleus.Sphericity.mean",14,28.7335144631044,2.05239389022174,716.701651885383,0,3.28748814765026,0.00286366563384169,0
"ATM.Nucleus.Sphericity.SD",14,0.0590014934250025,0.00421439238750018,30.0196407829085,3.36842381922436e-68,0.161165234981917,0.000140387835350102,4.71579334691411e-68
"ATM.Nucleus.Volume.frac.min",14,8.78983895595384,0.627845639710988,169.50655964557,1.99448473181268e-267,4.25214691334249,0.00370396072590809,6.38235114180059e-267
"ATM.Nucleus.Volume.frac.max",14,8.56658597295498,0.611898998068213,172.784741126822,1.2238416494714e-270,4.06552132555913,0.00354139488289123,4.0314783747293e-270
"ATM.Nucleus.Volume.frac.mean",14,8.14723037508725,0.581945026791946,193.302343114921,7.42541572063856e-290,3.4561034283996,0.00301054305609721,2.77215520237173e-289
"ATM.Nucleus.Volume.frac.SD",14,0.969187466056211,0.0692276761468722,68.9741862017367,3.27404169175948e-141,1.15221906329079,0.00100367514223936,5.72957296057908e-141
"TVC.Cell.Ellipticity..oblate..min",14,1.37045471470098,0.0978896224786411,20.3376975547609,1.94440329532886e-46,5.52556582685405,0.00481321065056973,2.53224615205618e-46
"TVC.Cell.Ellipticity..oblate..max",14,0.720970119518011,0.0514978656798579,6.59540254268837,5.21067652058576e-13,8.96375155539468,0.00780814595417655,5.40366453986671e-13
"TVC.Cell.Ellipticity..oblate..mean",14,0.177531128484102,0.0126807948917216,3.09575148777637,9.34468607141918e-05,4.70242931100159,0.00409619277961811,9.34468607141918e-05
"TVC.Cell.Ellipticity..oblate..SD",14,0.237259394573561,0.0169470996123972,8.4144234512211,1.65601941004567e-17,2.31213350122148,0.00201405357249258,1.76642070404871e-17
