d,k,γ,n_clusts,combined,MSE,ES,NES,precision,recall,silhouette,ES_clust,NES_clust,precision_clust,recall_clust,precision_network,recall_network
29.0,78.0,2.220446049250313e-16,1.0,15.421127381466608,0.04187375004162104,0.52065345672588,1.4201045578107887,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.528974490337682,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,2.220446049250313e-16,1.0,15.711283233507427,0.04187375004162104,0.52065345672588,1.4416136730002695,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.5007374017817037,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,2.220446049250313e-16,1.0,15.269895364295897,0.04187375004162104,0.52065345672588,1.4249168318508731,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.5441173509048207,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,0.20256626182795642,1.0,14.973151059893015,0.04187375004162104,0.52065345672588,1.413099689085803,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.574719328229288,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,1.0171087849137836,1.0,24.194911725796256,0.04842081075807639,0.5532671767831874,1.513547610337022,0.09958390321897093,0.026769993992998738,1.0,0.10814146186664786,1.5439302783168811,0.09958390321897093,0.026769993992998738,0.06833910034602077,1.0
29.0,78.0,0.49140645182767867,1.0,17.64831402746177,0.04366371126059462,0.5538148115935113,1.4888638033532142,0.10012865383817283,0.03748161650475382,1.0,0.10814146186664786,1.5117447334976917,0.10012865383817283,0.03748161650475382,0.06833910034602077,1.0
29.0,78.0,0.6727644978982199,1.0,21.30819411666296,0.04619781897009473,0.5356462344158524,1.458969382139119,0.0966403578432167,0.03087909356422313,1.0,0.10814146186664786,1.519808300323765,0.0966403578432167,0.03087909356422313,0.06833910034602077,1.0
29.0,78.0,0.4655915746512782,1.0,17.094284511304974,0.04365221904683503,0.5513092075414098,1.4721254007282105,0.1000675107810584,0.03761107773888187,1.0,0.10814146186664786,1.5553684808406196,0.1000675107810584,0.03761107773888187,0.06833910034602077,1.0
29.0,78.0,1.2549778941762197,1.0,25.40176848264608,0.04943420821318504,0.5534785517586363,1.5093740303521743,0.10039406251914164,0.025462435528305405,1.0,0.10814146186664786,1.5460947454791298,0.10039406251914164,0.025462435528305405,0.06833910034602077,1.0
29.0,78.0,0.7223031733713412,1.0,21.39673310137425,0.046507702586862563,0.5466576807730996,1.4642548630707486,0.09893743624617476,0.030135986080328105,1.0,0.10814146186664786,1.5508404641767823,0.09893743624617476,0.030135986080328105,0.06833910034602077,1.0
29.0,78.0,0.2132424735533088,1.0,15.633663678121891,0.04240182648079907,0.52963869682819,1.4261619075160816,0.09790235729785537,0.04100296207303685,1.0,0.10814146186664786,1.5599978637133927,0.09790235729785537,0.04100296207303685,0.06833910034602077,1.0
29.0,78.0,1.4400822915451057,1.0,28.21540319627256,0.05001689247835526,0.5351128389469915,1.4595510024463718,0.09624551443414922,0.02326418377281107,1.0,0.10814146186664786,1.5234419821269998,0.09624551443414922,0.02326418377281107,0.06833910034602077,1.0
29.0,78.0,0.2744754767973003,1.0,16.00898049557492,0.042382912394126886,0.5302155294681445,1.4303200730824828,0.09783415841584159,0.04093564223129026,1.0,0.10814146186664786,1.5259303680873757,0.09783415841584159,0.04093564223129026,0.06833910034602077,1.0
29.0,78.0,0.33963664443896585,1.0,15.59401719059744,0.04237548212658383,0.5313191914863225,1.424436449100339,0.09781336503984989,0.04089680386105184,1.0,0.10814146186664786,1.5680237004882147,0.09781336503984989,0.04089680386105184,0.06833910034602077,1.0
29.0,78.0,0.040141877289088364,1.0,15.528715706619446,0.04187375004162104,0.52065345672588,1.4157616602244052,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.5183812250783584,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,0.8693057239677286,1.0,22.378096645980797,0.047166055849576394,0.5531250552582315,1.509727344089972,0.10060369446553158,0.028823249166269653,1.0,0.10814146186664786,1.5503648690454774,0.10060369446553158,0.028823249166269653,0.06833910034602077,1.0
29.0,78.0,0.015695187744541653,1.0,15.43099084048701,0.04187375004162104,0.52065345672588,1.4235864604363526,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.5279971728481843,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,1.2437466673609983,1.0,26.595499034144492,0.049643442673170425,0.53389221061098,1.4428290607767627,0.09731304428673257,0.024390496509725128,1.0,0.10814146186664786,1.541598272659325,0.09731304428673257,0.024390496509725128,0.06833910034602077,1.0
29.0,78.0,0.19402454809543104,1.0,15.165687773159252,0.04222131840905209,0.5270076390179115,1.4335923398722672,0.0970894705026843,0.04200240280050542,1.0,0.10814146186664786,1.5698702302032734,0.0970894705026843,0.04200240280050542,0.06833910034602077,1.0
29.0,78.0,0.10467246027186185,1.0,15.092545297154762,0.04187375004162104,0.52065345672588,1.42273688785581,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.562262025011473,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,0.8730146821900973,1.0,22.646514397293654,0.04721799085765017,0.551445807870244,1.5053421583218676,0.10016457687376681,0.02852289910309257,1.0,0.10814146186664786,1.5481212309658572,0.10016457687376681,0.02852289910309257,0.06833910034602077,1.0
29.0,78.0,0.5563439457431647,1.0,19.645407221741255,0.04478391333258806,0.5366137582092291,1.4339731147838872,0.09859906604402935,0.03444186672742714,1.0,0.10814146186664786,1.477924615403888,0.09859906604402935,0.03444186672742714,0.06833910034602077,1.0
29.0,78.0,0.7359864116954725,1.0,21.476820036496203,0.04651627052043846,0.5432457314534597,1.4676431576277422,0.09843990705829284,0.02994697267850115,1.0,0.10814146186664786,1.5548091780549687,0.09843990705829284,0.02994697267850115,0.06833910034602077,1.0
29.0,78.0,0.528701020193486,1.0,17.600607390710014,0.04367824405701117,0.5513184397336535,1.4952981847658078,0.10029976731348395,0.03716573109348137,1.0,0.10814146186664786,1.5287260433542782,0.10029976731348395,0.03716573109348137,0.06833910034602077,1.0
29.0,78.0,0.002209467181533143,1.0,15.475485316707239,0.04187375004162104,0.52065345672588,1.4329233112269852,0.09641873278236915,0.04241150030035006,1.0,0.10814146186664786,1.5236039384855455,0.09641873278236915,0.04241150030035006,0.06833910034602077,1.0
29.0,78.0,0.21854511786470174,1.0,15.679691520989644,0.04229943876946298,0.5260791339111335,1.428302166149089,0.09710283730396264,0.04200240280050542,1.0,0.10814146186664786,1.5184075352356041,0.09710283730396264,0.04200240280050542,0.06833910034602077,1.0
29.0,78.0,0.3429292464548312,1.0,15.852207986779318,0.04237548212658383,0.5313191914863225,1.4331954799533537,0.09781336503984989,0.04089680386105184,1.0,0.10814146186664786,1.5424847163921978,0.09781336503984989,0.04089680386105184,0.06833910034602077,1.0
