d,k,MSE,ES,NES,precision,recall
1,6,0.13651498926836172,0.22389744757981223,1.014835536138084,0.08851790101022089,0.0004980358112952596
2,6,0.11860529327080657,0.2846028220868819,1.1921098880765593,0.08537002691923665,0.00048032465898746097
3,6,0.10504023975844154,0.3172252681940536,1.2151615428320706,0.09147764790281795,0.0005127936380408913
4,6,0.09563612448712037,0.3542110731204626,1.307368434998885,0.09814243581936254,0.0005458343314103784
5,6,0.09020172340242977,0.3324644679357913,1.149541096266611,0.0982819508981366,0.0005402484147646498
6,6,0.08481985475210242,0.34663199789356647,1.1427164441960835,0.10361656268793636,0.0005679626509786267
7,6,0.08145705961536183,0.3607118709711994,1.1932694436725788,0.10900371433522907,0.0005921292558446842
8,6,0.07830464487816716,0.3404711158229846,1.1190952922997277,0.11118060899209921,0.0005981971370569375
9,6,0.07464774614693472,0.38833074107964893,1.2602344337910878,0.10946923456324627,0.0005847376362035158
10,6,0.07326101523910099,0.3916748680468581,1.247282750372352,0.10828568122399425,0.0005756118429916424
11,6,0.0716877454926131,0.45351269474436945,1.3966755284286436,0.11088401887375127,0.0005822461790189105
11,1,0.11420745246317386,0.10814146186664786,1.5369815193048126,NaN,0.0
11,2,0.08869622953623084,0.5804447127551973,1.2025356300166112,0.12400299024862882,0.0004225302296310755
11,3,0.08311721797148539,0.5417039608149397,1.3842358940058856,0.11860898471451012,0.0005260713973940899
11,4,0.07918585009660309,0.4770897292004404,1.3455660862706489,0.11402197167518668,0.0005559152719317079
11,5,0.07491380718500201,0.4917536493220437,1.4460847479674825,0.11163782548140105,0.0005711734965699206
11,6,0.0716877454926131,0.45351269474436945,1.4151826026113312,0.11088401887375127,0.0005822461790189105
11,7,0.06985818241816975,0.42113241254509953,1.335971183791144,0.11016216120740119,0.0005892946564991892
11,8,0.06778718606361775,0.46266131688157075,1.5056619036558312,0.11086427756861286,0.00060051387998824
11,9,0.06577468161378945,0.4266390856027713,1.4041028778667692,0.11064179871580448,0.0006041788882170384
11,10,0.06453214283978907,0.40187926913839694,1.3617778423069966,0.1090249581373701,0.0005998664893269866
11,11,0.06305564468082825,0.39869774469126734,1.3519408637489314,0.10831083492170389,0.0005973395156679923
6,11,0.0752068829133329,0.3152363798252078,1.168865162218691,0.10047999580195849,0.0005637781731022124
7,11,0.07199818792840057,0.3639493705877647,1.332961265414901,0.10656796720478827,0.0005949016542388805
