d,k,MSE,ES,NES,precision,recall
14,20,0.0186982484711907,0.5994139582023467,1.5553615790954862,0.11077824097780632,0.0006235678891753603
14,21,0.01830652806814949,0.5897843781856039,1.525662112981153,0.1100410852939898,0.000619418458658196
14,22,0.018140202587043557,0.5836867525872725,1.537736296337471,0.1098781441025228,0.0006187857660557488
14,23,0.017895887477839417,0.5790030230530143,1.5163607813880378,0.10911613151594182,0.0006147769698269606
14,24,0.01783063505040932,0.5732092227904226,1.5055938287073023,0.10911875837761913,0.0006147917699673219
14,25,0.017695331550852463,0.5714146892643686,1.5117308295577077,0.1095952137552264,0.0006174761924191973
14,26,0.017573938542276003,0.5692827684857946,1.5077057029404812,0.10938789296943974,0.0006163081154108087
14,27,0.017492863479373625,0.5676266017912711,1.5086153795870756,0.10966655798482745,0.0006181621080767481
14,28,0.017449264698036558,0.57353220617132,1.518672117006822,0.10981853962804504,0.0006190187894086575
14,29,0.01739076304369663,0.5747656956746938,1.528276072219448,0.10949971169812271,0.0006172216385825889
14,30,0.01736090470588472,0.5736194754378411,1.5271982215523563,0.1092722178537175,0.0006159393144446191
14,31,0.017339694930704613,0.5716191533520372,1.5332233377021391,0.10946043002819883,0.0006170002179386375
14,32,0.017333394831471137,0.5719627843294213,1.527295128202709,0.10917201886970011,0.0006153745186096307
14,33,0.017297485393229423,0.5763672493501907,1.5232688364266214,0.1087581689521797,0.0006130417533424178
14,34,0.01728227492420847,0.5745111318579286,1.528162309260016,0.10819229312148418,0.0006098520572049606
14,35,0.01729126126793058,0.5730411228005556,1.5204927898782816,0.10817800555293913,0.0006097715218653512
14,36,0.01721906218800997,0.5731041939822636,1.5227904424875294,0.10809807045983225,0.0006093209483580556
14,37,0.0171841324160475,0.5730824674979388,1.5242378262154281,0.10806082898199917,0.000609111027750824
14,38,0.017195743312658673,0.5711703323191446,1.5267089494193562,0.1078509554900037,0.0006079280249956969
14,39,0.017211219886827576,0.5696035556479839,1.5116601138238837,0.10789036916095714,0.0006081501896954131
14,40,0.017260106381569964,0.5741126670635304,1.5374124482661813,0.10785455041426976,0.0006079482886567756
14,41,0.01730108350219133,0.5729376057903666,1.5416011042644495,0.10765968153788577,0.0006068498630506694
14,42,0.01732887480030415,0.5677445175336673,1.5346459698990997,0.10757672126550699,0.0006063822373879092
14,43,0.0173729111478633,0.5672718730073498,1.5186569951003461,0.1073362707451298,0.0006050268798085723
14,44,0.01737811885891577,0.5710475547628222,1.536248120055279,0.10731922292635376,0.0006049307856501858
14,45,0.017443359068693216,0.5643366949495604,1.505048146534574,0.10700353181105718,0.0006031513162392844
14,46,0.017474049548545503,0.5618386003122408,1.5203355114864254,0.10710165991327565,0.0006037044390475824
14,47,0.01751196129339488,0.5603157065125943,1.5126964808920536,0.10683686368562628,0.0006022118509942841
14,48,0.01754980282400706,0.5618048250974741,1.5339520169686431,0.10686046109696784,0.0006023448635170449
14,49,0.01758582621558163,0.5649253870323221,1.5159984392608425,0.10675394114018597,0.0006017444379885474
14,50,0.017634801263227192,0.5623862441933604,1.513885298398208,0.1065470364586809,0.0006005781696525994
14,51,0.017663775513891207,0.5628230591481185,1.516952425626441,0.10639533427603813,0.000599723063567887
14,52,0.01771357235407166,0.5625563838693164,1.5126992218644797,0.10612759430945667,0.0005982138824173188
14,53,0.017766296244600476,0.5566622219760277,1.5053133791468158,0.1059440894111858,0.0005971795126254517
14,54,0.017816783543329745,0.5570012280228831,1.5021070883170895,0.10595943656870768,0.0005972660205948915
14,55,0.017867826591049255,0.5594703624954541,1.5238953649344638,0.10585461439320877,0.0005966751650216861
14,56,0.017907093575421106,0.5590444625254073,1.5196621069474776,0.10574444913056125,0.0005960541918440247
14,57,0.017956087246566214,0.5574002225008274,1.5085549694469802,0.10569179068668512,0.0005957573697747206
14,58,0.01807192172860995,0.5574350658522942,1.5126466727437715,0.10556957041184882,0.0005953417889393674
14,59,0.018131707064709998,0.5581067292887417,1.5112762007034122,0.10556343161530049,0.0005953071702314883
14,60,0.018188645366784384,0.556429335696404,1.5039511585987186,0.10559902264804505,0.0005955078798585302
14,61,0.018199858156075558,0.5561773530726641,1.508708132210543,0.10541213698412696,0.0005944539696735208
14,62,0.018264969691607198,0.5551178892195747,1.512805696524047,0.10527518008983233,0.0005936816243647462
14,63,0.01832903843090588,0.5536835664612937,1.504324565740929,0.10514769865313492,0.0005929627143011368
14,64,0.01838304674332397,0.5536366358669883,1.5107366913806013,0.10517212549852663,0.0005931004653763465
14,65,0.018442004998790455,0.5531748718816849,1.526789818612428,0.10506061627504293,0.0005924716279155796
14,66,0.018501834831379786,0.5532675868615728,1.5055877447285353,0.10496631415865752,0.0005919398270334633
14,67,0.01856185113084643,0.5523964946471517,1.503956283301382,0.10484253770345699,0.0005912418105881924
14,68,0.018630624541115817,0.5509411665400523,1.4982218900584914,0.10468603199040001,0.0005903592230127474
14,69,0.018695384055962765,0.5506036559928478,1.4844345077828647,0.10452189259297327,0.0005894335865616541
14,70,0.01876226219112397,0.5516233556110407,1.512446751849143,0.10433840848234564,0.0005883988588627835
14,71,0.018835423390440684,0.5508056607513588,1.5071248825278756,0.10418827937379668,0.000587552231073102
