d,k,MSE,ES,NES,precision,recall
29,120,0.04270997936674872,0.5141473142228282,1.4292065377488956,0.10618664024421087,0.0005988216501954639
29,121,0.04268942857194898,0.5138290702986781,1.4187976722274889,0.10605168104025602,0.0005980605705244672
29,122,0.04273170297110506,0.5130181074172464,1.4175981158980369,0.10597695889447646,0.0005976391875845893
29,123,0.042762033032084125,0.5159261757876078,1.4336474360676406,0.10582135410634443,0.0005967616806233252
29,124,0.04279778554553389,0.5150382442026855,1.424085758190322,0.10579966848819254,0.0005966393882368503
29,125,0.04278840043916536,0.5146261350640233,1.42891960823085,0.10565034291008911,0.0005957972918216078
29,126,0.042810694933183895,0.5116664571258452,1.425215938677175,0.10543919322045824,0.0005946065487555099
29,127,0.04283506138293292,0.5131733101120711,1.4247984568356202,0.10545484078035296,0.0005946947905307101
29,128,0.04287475983907808,0.5069879512052097,1.4156942313920504,0.10542928516759183,0.0005945506739622776
29,129,0.04290997749320446,0.505087906320123,1.3947038869001407,0.10541024818098962,0.0005944433180867582
29,130,0.042955301141130664,0.506851589683819,1.405200402395615,0.10524100579295359,0.0005934889041806992
29,131,0.04299613515171319,0.5076875176731614,1.3974896696200012,0.10522489784818359,0.0005933980661426349
29,132,0.043029649832265184,0.5078543231230338,1.4019347524654284,0.1051140353200019,0.0005927728756109641
29,133,0.04305432671887717,0.5126744024099945,1.4227721302160115,0.10507050516414398,0.0005925273946379891
29,134,0.0430984151841187,0.5138621622233552,1.4278195119532051,0.10496276864272042,0.0005919198326942568
29,135,0.043116790721971485,0.5118651887067633,1.431016812801136,0.10485451025243357,0.0005913093277590786
29,136,0.043155182283660526,0.5113547091356828,1.4075887989193587,0.10489455416161626,0.0005915351486318542
29,137,0.04318196113074337,0.5121402293297356,1.4247855460121548,0.10482969199794331,0.0005911693693982656
29,138,0.04319333243295799,0.5125668913127102,1.4262199362068795,0.10470714360461834,0.0005904782784008398
29,139,0.04319948403890222,0.5142581682040314,1.4354117076466835,0.10477452171753283,0.000590858245905883
29,140,0.04323693201965544,0.5151995480519892,1.4405698557395017,0.10475744533768948,0.0005907619465415407
29,141,0.04325229386054062,0.5157525660348138,1.4320170339082854,0.10479611360279331,0.000590980009701524
29,142,0.04326769489028226,0.5145398105637949,1.4289559269349665,0.1049375574862793,0.0005917776586291513
29,143,0.04329439261395028,0.5143278097885291,1.4311451353097144,0.104852740579811,0.0005912993479887638
29,144,0.043334346257804315,0.5138530083635506,1.4189826488680688,0.10473352757575363,0.0005906270663566279
29,145,0.043378624896215294,0.5136282820721534,1.4189767233045847,0.10472418034337126,0.0005905743542159378
29,146,0.04341577851104767,0.5125534028560086,1.4250130644184982,0.10464885208835914,0.0005901495532252579
29,147,0.04344599077551686,0.5125933421052533,1.4232148826079876,0.10453688216719847,0.0005895181177376346
29,148,0.04348395129266918,0.5107888074339972,1.4214910481016725,0.10444684422071887,0.0005890103639225866
29,149,0.04352735183396911,0.5117745953759041,1.4226345379499123,0.10441678982016266,0.0005888408771990654
29,150,0.04355814379696871,0.5098858025923789,1.4136795372830864,0.10430832515916097,0.0005882292090349769
29,151,0.04359789258943653,0.5108660151137938,1.4144722040405835,0.10419998475637185,0.0005876182416041228
29,152,0.04363355395225512,0.5117003519084818,1.4222950802268428,0.10411977356838924,0.0005871659041364204
29,153,0.043678735669909756,0.5114779521182566,1.4234784100832276,0.10401894241619282,0.0005865972838579136
29,154,0.043715120485860876,0.5092595882554352,1.4223918755756972,0.1040458184838443,0.000586748846909017
29,155,0.043756933281217436,0.5093062565133393,1.419539162132449,0.10405415878875283,0.0005867958806520281
