d,k,MSE,ES,NES,precision,recall
10,11,0.061083664306015306,0.38758966837929243,1.289330051072258,0.11459260752657939,0.0006331706207451799
11,11,0.05982107932271286,0.3720844971791829,1.218553248704091,0.11418314891095688,0.0006294299667321581
12,11,0.05918140002362784,0.3787955874337314,1.219207567257403,0.11526712586765765,0.0006371960605657173
13,11,0.05781384734730781,0.39230405007744923,1.2679805612588348,0.11874917236754123,0.00065152530254267
14,11,0.05726697627322861,0.3820529871976003,1.233972071612335,0.11582255399249405,0.0006312697458266876
15,11,0.05715515245002343,0.4196064347500238,1.341929775405903,0.11597169550038727,0.0006272781860417719
16,11,0.05573548788246756,0.42609251987786034,1.3487512485479984,0.11698762344144371,0.0006318645071640005
16,6,0.06490462712916613,0.4576069877458364,1.3125118472719506,0.12082619029449891,0.0006141170007148884
16,7,0.06290337195938667,0.4442896245752879,1.3002858045120735,0.11939045805153108,0.0006182574416985886
16,8,0.061553813488729035,0.4356486647033186,1.3082482781563403,0.12040386425585024,0.0006347284100734073
16,9,0.05897785140736906,0.4463535215005536,1.3672765267798852,0.11995951447433502,0.0006385979911739359
16,10,0.0573813901773676,0.43288611562767354,1.3507804025213928,0.1193647143470165,0.0006400675358158936
16,11,0.05573548788246756,0.42609251987786034,1.3488777881565293,0.11698762344144371,0.0006318645071640005
16,12,0.05450512071016732,0.4327942769028629,1.383506418595019,0.11479774736991954,0.0006227118522795054
16,13,0.054252028640015396,0.41764356541426967,1.3478500966631854,0.11384663590922854,0.0006225637856543765
16,14,0.0536306050243216,0.4289705003245318,1.3869747898250526,0.11402093460163228,0.0006261739604005584
16,15,0.05317629993211711,0.4319391084663353,1.4139383345316696,0.11440241688059691,0.0006312310996244381
16,16,0.0523965619920251,0.42864770394463547,1.4326151815339725,0.11414656397202931,0.0006321838047521871
11,16,0.05536644086186359,0.35709733143025657,1.2201451820305858,0.11301800424909082,0.0006297376212897536
12,16,0.05532627574435242,0.3337306522322418,1.1419272216543013,0.11324723867316805,0.000632187808323193
13,16,0.05428216269523197,0.37468259635902956,1.264443148956439,0.11381087490226761,0.0006338608237742031
14,16,0.05313050501901574,0.37504337991742426,1.2717458940700328,0.11279353039473422,0.0006258584202516608
15,16,0.052878364588752634,0.4109495805624569,1.3905920213263807,0.11381106877839334,0.000629146984697345
16,16,0.0523965619920251,0.42864770394463547,1.4248836315130156,0.11414656397202931,0.0006321838047521871
17,16,0.05229182199566508,0.4254667102740997,1.3867820819663839,0.11283357021297617,0.000623159074881098
18,16,0.051973575217869016,0.43236817517358883,1.403747421217757,0.11670860819009517,0.0006421427191104259
19,16,0.052148043481422976,0.4631452011706497,1.5292699759242527,0.1183341181632701,0.0006492480797998253
20,16,0.052325505366329496,0.44418867970406656,1.479222432344995,0.11910991029009219,0.0006541213200004285
21,16,0.05236166026640492,0.44391950248919965,1.472037997314347,0.11636515021486189,0.0006369387274328822
18,11,0.057302357279892045,0.42861458007968634,1.361742277648589,0.1184093832952836,0.0006413831375544599
18,12,0.05567327641062327,0.43758924982004516,1.3968086739370733,0.11608417839221816,0.0006314934099106468
18,13,0.05440983539999996,0.45418679751168406,1.4589084441679463,0.1159603922849451,0.0006323212558570706
18,14,0.053739422816267556,0.4444498783195027,1.4243885016781255,0.1160368669543134,0.0006357427203309214
18,15,0.052692613973232987,0.4459287466470384,1.439326499948511,0.1173061111254266,0.000644822777718377
18,16,0.051973575217869016,0.43236817517358883,1.4247808550396242,0.11670860819009517,0.0006421427191104259
18,17,0.05124380242119491,0.446969267698318,1.4607425724760676,0.11606374499823328,0.0006388951308755825
18,18,0.05093226935090586,0.44117683429080023,1.4733070780304398,0.1155084439320281,0.0006385300655459121
18,19,0.05041993213315955,0.4505818035537986,1.501490634950834,0.1156078856296896,0.0006408757874690987
18,20,0.050052831048285944,0.4421249461752399,1.4886952481605567,0.11541005939109142,0.0006406755994948423
18,21,0.04961115532304487,0.4270449174174456,1.4335907356032915,0.1155091067969643,0.0006418235991939366
13,21,0.05142551636594414,0.36442506554160103,1.2856612202552185,0.11211061721107675,0.0006272941664590199
14,21,0.05096334259976871,0.36825331029544334,1.2821418155459368,0.11181241858922478,0.0006244676214785452
15,21,0.050340756274079745,0.38666064638233455,1.3340785438112959,0.11400799340480221,0.0006361394291985541
