"Row.names","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.contiguous","ATM.contiguous","TVC.Volume","ATM.Volume"
"Depdc.image3.2020_01_10",-0.146951065536168,-0.409490706964411,-0.475328420866108,-0.452966570398359,-0.584613554547178,0.100456613602339,0.0392600992937827,0.211113652711638,-0.0584779706959773,1.00584716407762,-0.758356761620662,-0.770398049519285,-1.57919569325362,0.721077297965689,-0.383742730293734,3.97614581875164,0.32874749945716,0.01040308737251,0.186261583389355,-0.471536248909837,-0.454418332436426,-0.332149829711511,-0.426067466759988,-0.401362885733561,-0.534843348452223,0.225792441313118,0.0437424689518906,0.288281724118967,-0.233779468739334,0.995716272489896,-0.87487261047575,-0.660763091116028,1.01118650297226,1.38106155794205,1.32389994853719,0.960820865796683,-0.879521640519806,-1.00547332166303,-1.02853625443862,-0.189974703199579,0.0181326200833683,1.10654025120169,0.733577514162674,1.69298480417382,1.01776125916854,1.01802956607319,1.06701564945952,-0.212483125959026,0.240521308724394,0.854394043535182,0.575713599863707,0.505207432348891,-0.857535375901134,-0.397571799638433,-0.681691290232191,0.485885759973118,-0.649887800505827,0.191130480309482,-0.215220958907731,0.929510864730746,-1.69147696045561,-0.371373495555587,-1.24819169862172,1.95754889637679,0.158664337340045,0.525833606341489,0.371327938767308,0.262407854416823,-1.14216316366714,1.0147645604133,-0.207039605023142,1.64855718029443,-0.762343304634481,-0.396467404132197,-0.612285959795978,0.22432642906411,0.473382871139569,1.29779097379622,0.89468377909946,0.69055786378531,1.47576508174601,1.32750996491621,1.45409525698342,-0.887958752978854,-0.372021354175513,-0.941722286973177,-0.691277713719294,-1.08363283725606,-0.343919698565089,0.514411183089992,-0.172348030711155,0.554000339203301,0.438122371986828,0.136261049157755,0.323782484058778,-0.450761533659624,0.843492087235425,0.196932343679864,0.617582158632042,-0.862729212088406,0.00593201803897996,-0.865957303027693,-0.539637937172252,-1.05916259196583,-0.00177789027872052,0.186012390580055,0.422166744169363,-0.63176165924528,1.1484718110737,1.40541141777067,-1.16425925213384,1.00589658541457,0,0,-0.558280927418738,0.590080640126622
"Depdc.image3.2020_06_17",-1.08751710408527,-0.228462297149016,0.607398648685152,0.378503389523832,1.28649383522577,0.174844174482906,0.0392600992937827,0.795798721859289,-0.551030722421065,-1.22327761041293,1.06581927545913,1.19548418052675,-1.56804320145406,1.92798952722927,0.289392933223225,6.22883724523278,-0.982490645777294,-0.110846560629106,-0.267103637859549,0.696416140858506,-1.64645983275381,-0.0235511233215741,0.521152281199258,0.354094314258904,1.02207430311043,0.297761561283802,0.0437424689518906,0.904897038243437,-0.691994202586564,-1.45035955838127,1.25408800435109,1.41796528347807,0.59844596151984,0.117316621097106,0.347982674432505,-0.551660434303383,-0.305866857277078,-0.356420847716137,-0.362077950780458,-0.109438663827224,-1.05241615869499,1.02696599812889,0.1861136216652,2.77030993918621,-0.676690960200111,-0.923805379828039,-0.83654225601839,-0.3489436757532,-1.6067210108786,1.02164113399802,-0.49357795466274,3.08505300274698,0.345572545257406,-0.421855682180131,-0.0443570268782653,-1.05180372234339,1.04170374622102,0.201763653002311,0.653214678902872,-0.983456716322435,-1.38367951908552,-2.12833871987291,-1.84708808105909,-0.240735098917315,0.143521345365227,-0.880378394087301,-0.306334719356358,-1.03266533625119,-1.25000867555707,-0.933830119218853,-0.993375329193719,0.145408911252858,1.10139719274842,-0.480102366474131,0.300766262735071,-1.1021868072399,-0.332218539224403,-0.569524008133779,-0.607217196173012,-0.21723885256654,-2.65570460819712,-0.0789342710670437,-1.37263765739544,3.27677121014219,0.502717401997201,-0.344365140864151,-0.0301807310695167,-1.02134159210054,1.07545405324334,2.20675803693415,2.26476882642084,0.922273742643111,-1.31362957292846,0.232632335916542,-0.701285068550517,0.936436779098083,-1.31121459560567,-2.25214983008993,-2.1024429525937,-0.345711833527077,0.410805948499839,-0.477190373577456,-0.134324284020968,-0.912114240566836,-0.00177789027872052,0.186012390580055,1.7838946687403,0.834692252480864,-0.229410579622169,-1.58676471948836,1.33667041180612,-2.37753901225596,0,0,0.080743106081476,-0.228499912344671
"Depdc.image4_left.2020_06_17",1.69229612191094,-0.274042437419618,-0.354793262094211,-0.310141604134791,-0.531198548283039,-0.0695387791469984,0.0392600992937827,-0.0181414565946783,0.207389995876491,0.276961525339661,-0.328119909800339,-0.716076807670277,-0.435772619574995,0.505690736213548,0.0646726850089627,1.63964312863357,-0.374471318795624,0.132640948418528,-0.218413610456223,0.532997558252042,1.93897969297385,-0.0853124830756543,-0.159235403747052,-0.139258940092966,-0.381693378402395,-0.0489895568360457,0.0437424689518906,0.00889080262130057,0.164782421486587,0.0972662939949189,-0.115291626684641,-0.48217720697057,-0.704312032185782,0.128037020906154,-0.240798091355939,0.969734144291326,0.269249956935686,1.67092217466991,1.04609033841924,1.87303744468626,-0.170111858304018,-0.543360637685979,-0.422771555995872,-0.687839220159547,-1.29044760287431,0.640580606645434,-0.390857753878196,3.42486148175966,0.56771084652429,0.125768467178221,0.424224041038027,-0.665327756347805,-0.469956985192343,-0.952014585175815,-0.782505863054369,-0.717843098002221,-0.741305425800542,-0.0473897621583257,-0.405225985631379,0.71302551693771,0.1570350673026,-0.0511874320410089,0.0761630744573873,-0.33566203983337,0.335912870909334,0.413551153182819,0.431493435250764,-0.0658244191304595,-0.596027491267004,0.591805817050978,0.310632450832564,0.731406032582182,0.149646141745387,-0.738338789793629,-0.454647159566633,-0.627370169017972,-0.221641273459994,0.4074242279657,-0.1652355001001,0.483446632344925,0.559671405230536,0.91948197059215,0.754753390606319,-0.0847166210455989,-0.508159165066913,-0.751391856814534,-0.597618234395196,-0.568428281964029,-0.530412433196366,-0.174463739100811,-0.81623782126573,0.234004566370799,-0.530731620432495,2.02095740260263,1.03592217402273,2.36720821029138,0.0412436309802712,-0.408096142064122,-0.356214649668013,-0.4981172554697,-0.126280073851685,-0.801178443968333,-0.575623241779254,-0.922769000868124,-0.00177789027872052,0.186012390580055,-0.682451971173081,0.329181758803919,-1.68493349382293,0.956078893967987,-0.780644430646058,0.105283897869062,0,0,-0.459889206536547,0.464042267520847
"Depdc.image4.2020_01_10",0.343128205807145,-1.10773036278838,-0.317994698150822,-0.663863645287412,0.0226686871883475,-1.26706254739225,0.0392600992937827,-1.20174548928837,1.15019827833764,-1.23540893937363,1.07791512893622,2.85862164327233,-0.893984669916543,-1.08735994013691,-1.04395930261018,-0.584760943673771,-0.414739881735724,-0.867269205696225,-0.691088583022705,-1.14199819201012,-0.0129859702959635,-1.15475236849518,-0.274044570719681,-0.678414610069246,0.0864566340187374,-1.08123451397501,0.0437424689518906,-1.0824907444465,0.901328400542467,-1.41892860539911,1.25468853961965,2.66035297249296,-1.02893810038876,-1.27728635728796,-1.26463819139512,-0.867353789718975,0.772157831028398,0.673582566107974,0.788366320022935,-0.220166139462861,1.82395364756919,0.699822954686271,1.30651256461228,-0.974172526623502,0.645974056110754,0.20359604943842,0.454940118090212,-0.897178621374223,0.562949479263556,-0.39241409177756,0.168552953731593,-1.18811086452642,1.69906388460737,1.27786909887102,1.63985938230204,-0.543617680451304,-1.14504563409191,-1.64948491542151,-1.57428664242335,-0.98065798413491,-0.859239894031584,0.155320404550859,-0.478785615000444,1.30894084914178,0.138862711209469,-0.876377188377815,-0.307417253941777,-1.02305705429584,-1.43544874376898,-1.25295542966473,-1.51369469652476,-0.263513203543235,1.36473310404887,3.41663997839881,3.44918085405077,1.90252932164667,1.4913919436971,0.911321580049522,1.75933370644756,-0.548633026625853,0.454987496741467,-0.352729845298669,0.108894479006727,-0.958668501821425,0.294881128159062,-0.932223466394114,-0.43954779639952,-1.59705027562284,-0.352722257370701,-1.97706274517574,-1.6061700651919,-1.72194964122777,2.11989362802492,0.624342747919821,1.76638778999602,-1.11926392010722,1.12796928311788,1.10777943322289,1.24848431810202,-0.562951722297693,0.597094277640355,-0.590917650273183,-0.133676814306916,-1.11899712208897,-0.00177789027872052,0.186012390580055,-1.11597629857799,1.03295916968536,-0.0479250662577612,-0.713898342769411,-0.192505684994896,-0.040397451898483,0,0,-0.288354434823741,0.244308703780543
"Depdc.image5_left.2020_01_10",-0.0631720486582395,-1.07388296768145,-0.458091454102517,-0.810743274382303,-0.35825306392308,-0.221980039358908,0.0392600992937827,-0.158994010942137,0.128893907822702,-0.802381703381066,0.587797188310691,0.881810910492783,-1.12981744274371,-0.853272988739769,-1.03153406518098,0.254110918639674,-0.70230682173131,-0.936004108823087,-0.874158946953034,-0.995390954509689,0.0130310676205903,-1.04284910687699,-0.523859738690164,-0.865954262562658,-0.414400795260093,-0.272138106055539,0.0437424689518906,-0.182041644927297,0.266344494779298,-0.67755147511748,0.472652511736495,0.708532866121943,-1.49552886304969,-1.34824848763688,-1.5221121640752,-0.440195464108777,1.59222639192078,1.94031536333875,1.92326698235851,0.363104385185484,-0.473219177584987,-0.834711278161958,-0.751974600407985,-0.805171100210019,-0.351853449093003,-0.483060525587535,-0.437337086191251,-0.207327620733615,1.04848278083044,0.350801737821527,0.833493744124336,-1.0626060108157,-0.836476625400939,0.0167633714120022,-0.438252279284369,0.996459321254338,0.401936146996366,1.74813366914462,1.25699282488629,1.82420410949765,0.74358838156556,0.231055162603339,0.578163289510414,-0.882064565696028,0.475202602958632,0.0387407360232095,0.342648448015258,-0.591576426460761,0.0841650473037788,-0.93866948910649,-0.552922017049577,-0.851035924599907,-0.746260752196346,-1.16099056204119,-1.00317526006233,-0.569140846413204,-0.012232469948261,-0.0992790490485196,0.171692581334899,-0.112290130002788,0.56663060683501,0.155655833614984,0.598244596304306,-0.594160783562136,-0.540310316479767,-1.07399935033389,-0.85065209092851,-1.04421651037936,-1.95639870108991,-1.46243887665049,-1.77315946190945,-0.119629807095315,-0.841100783643248,-0.544343507887716,-0.710404570861097,0.452531495163489,0.0227835578791201,0.126879892026271,0.0256458682141802,-0.0667323750616924,-0.215514140927045,-0.521076890690967,-0.522484580663843,-0.565324603461793,-0.00177789027872052,0.186012390580055,-1.12967963328391,1.31600265404863,-0.410605493793638,-1.15438852528411,1.37075773250002,0.648122839634056,0,0,-0.73153308063454,0.812014144754636
"Depdc.image5_right.2020_01_10",0.383127815636193,-0.738747331047372,-0.523128783606589,-0.583584474437056,-0.495637197826279,-0.0347515084706955,0.0392600992937827,0.0232516487070528,-0.032874540188204,0.586584603385973,-0.284713887982016,-0.509306273451861,-0.745080889612644,-1.12295794157002,-0.989739520963182,-0.903243052936047,-0.707603552402637,-0.353927150858107,-0.412403086420212,-0.0269898975765275,0.36673713473201,-0.892876598226155,-0.646832042374926,-0.767198054861685,-0.604214097821444,0.221241668206902,0.0437424689518906,0.236097325699883,-0.166040197404575,0.38933264623902,-0.479300867376708,-0.453307765622763,-0.850588185023234,-0.781623484826408,-0.874340219960931,-0.293148141841208,-0.0828071006487718,-0.222912892583397,-0.166830804238752,-0.242333528307365,0.384044093971777,0.454855938184514,0.480777568389876,0.258129803012024,-0.175618907343973,-0.704640051950055,-0.451370241046562,-0.907193621955646,0.624137789931628,0.829555651213173,0.802598135221086,-0.0204484526938198,1.42409300319658,1.66779299009443,1.70946199608237,0.305932835802516,-1.08295019114038,-0.846898727841528,-1.06006092185861,0.0274999592198722,-0.278732408150502,0.0762376933627633,-0.144195342222115,0.408534637450079,0.12586677044396,-0.589220080175745,-0.179336465400691,-0.738326945628952,-1.89127893201824,0.534366975359799,-1.04160180145058,2.00989068220025,-2.03566068507217,-0.469947059198972,-1.1911396892555,0.733257787710672,1.82497632696427,1.59975526172246,2.36717946328986,-0.127660368669478,0.877013365469924,0.665289131135325,0.655075376765368,-0.606560759421364,-0.44732034026733,-1.11411198069574,-0.831550664627512,-1.19741842328104,0.778413613804499,-0.520013745642842,0.233715337471513,-1.19343774443161,0.392303778901561,-0.468614990510656,0.0248598300849989,-0.967817420735826,0.204254257227993,-0.503592172856046,-0.201225968467106,-0.735486324369624,-0.295574428137165,-0.470073719216777,-0.210282617621833,-0.441182532475273,-0.00177789027872052,0.186012390580055,-0.909790835352699,-0.508206998681564,-0.43241306801161,0.396050331654788,-0.259935458144953,0.725230967153905,0,0,-0.702248132271465,0.774500549094027
"Depdc.image6_right.2020_06_17",1.14366403474011,-0.604678693682178,-0.646904008009263,-0.714072345832122,-0.693514228847661,0.28306497301566,0.0392600992937827,0.252436022808083,-0.300219761040752,0.526793511659408,-0.8340344768068,-0.6816558680226,-1.6853401394499,-1.80598953048759,-1.83426876482098,-0.600774008115499,-0.419026571423155,-0.683574725664868,-0.535927555089045,-0.826263073943519,2.1297637052857,-0.673669150114856,-0.636378172951101,-0.635308935843349,-0.618076914991058,-0.0664250816909688,0.0437424689518906,-0.148311733874816,0.157428721623548,0.69409315761392,-0.842835179482249,-0.621868137724637,-1.74745518839972,-1.49414102536081,-1.72814692364921,-0.378888437736161,1.16197376213897,1.19237603207339,1.28303558945297,-0.0580431622840386,1.87479723920931,1.12259119460319,1.60402191462346,-0.367042779071773,-2.77272025527176,-2.8298370306283,-2.94294370205887,0.318484577280231,-1.26754896743656,-1.20467376783981,-1.36798797001939,0.369957002470182,-1.14506441392042,-0.79966703150623,-1.06244755372565,0.324778999491236,-0.805593741399723,1.49215552423271,0.487715201664746,2.85585775087551,-0.333828617987708,-0.515183300698782,-0.447053268240929,-0.106972095846328,-0.809021760334012,-0.911532050611041,-0.931092804968399,0.138250424351268,0.271776236728695,0.60569032975343,0.152742107640076,0.33322918757506,-1.45121028075324,-0.342641195096417,-0.701136988700982,0.585080673056146,-0.244245676133085,0.166301745613571,0.184144889942105,0.284067223183656,-0.674403341875754,-0.557339296795708,-0.67182751857482,0.59640522649728,0.766471748032866,0.237141072117213,0.510429376907099,-0.414539517462404,0.984828672538367,0.902733605169245,1.10367686560866,0.435572117198093,0.0538448249551167,0.0876412066251219,-0.0382885584325792,0.0544966805349676,-0.497299657698924,-1.64122856735936,-1.22806034836986,-0.766356629315564,0.242087524586781,0.37929910423801,0.239346861909298,0.134898083446848,-0.00177789027872052,0.186012390580055,-1.14645332422721,-1.65594249504921,-3.26799154948153,1.03748425152224,-0.843052102481898,-0.724375277180622,0,0,0.724320553828883,-1.0529133226659
"Depdc.image6.2020_01_10",-1.10806856518232,-0.0500424639224654,0.36507010249743,0.272318461471639,0.491674680044938,-0.106041453441702,0.0392600992937827,-0.465022502773519,-0.378452375720636,-1.36319872252613,1.11118034881016,1.23289396382792,-0.36039950787468,-0.842348677505365,-0.643578734104211,-1.02479631617462,-0.198566047930651,-0.21758443462895,-0.153478765292753,-0.326469989680516,-1.04818113764043,-0.337991026909017,0.315465574627992,0.100898161311152,0.60957530063511,-0.186462985460436,0.0437424689518906,-0.651232265940734,-0.206840370311629,-1.38744351451703,1.20171161180655,1.71170503394197,1.20719937573293,3.18265932778738,2.5358174822085,3.5701797430886,-2.27927009123143,-0.938117100234479,-1.76719204231739,1.89437287227043,-0.807118227089414,0.111101569276493,-0.293747950088233,1.05585074726256,0.538072366238862,0.0983662585245765,0.342945874409324,-0.874805208745279,-0.406827001249828,0.594473954809982,0.0456514167010118,1.08411420816135,1.03597698542782,0.362784198153247,0.768613795866774,-0.899332670290299,0.141223960138701,-0.782987977358265,-0.397788218556033,-1.28131008283569,0.298716176465942,-0.52461844135368,-0.0477354372027745,-1.01109394651222,0.279018190737938,-0.125962050242935,0.138786410499448,-0.498340076954836,0.370226715005959,-0.737513378246584,-0.0292633024633302,-1.10927488847384,-0.483249598320024,-0.320348806730016,0.169696904671366,0.00739079323401511,-0.408269690521907,-0.171367937051973,-0.498714188569114,0.158618984440121,0.738515785239389,0.564307637242385,0.761033648368951,-0.619114902924139,0.250473354087325,-0.752815379105931,-0.363563061506594,-1.28374539856862,0.0612805926505902,-1.13753154502908,-0.851834555391936,-1.12642329778509,-0.75895778421607,-0.0419907815348355,-0.647817549642223,0.387863446851131,0.673118772872217,0.169946729442239,0.490249496742341,-0.802807753171023,-0.0167525541743264,-0.499280331679091,-0.400553607820835,-0.651460196412808,-0.00177789027872052,0.186012390580055,2.2152120440284,-1.26270243499157,0.704726843455255,-1.34918550806947,1.42493345845078,0.102069083549885,0,0,-0.212083519128943,0.14660676295531
"Depdc.image7_left.2020_01_10",-0.479019425114085,-0.485402420491773,-0.57237637434652,-0.683688324491557,-0.655998673018546,0.442571677166347,0.0392600992937827,0.492002246892169,-0.246778024730426,0.307140919405182,-0.673877645239517,-0.544565252119678,-0.619024391780279,-0.585824969761462,-0.630055890344397,-0.105202749934043,0.433451496435186,-0.334064324923826,-0.0256693807751989,-1.0905015400488,-0.458430702841418,-0.472604987677858,-0.473987876702811,-0.599513674709936,-0.560310562588814,0.444316758832936,0.0437424689518906,0.534388350929707,-0.284602219038759,0.0723313694893236,-0.309152708369852,-0.342688794036324,0.419907515588386,-0.168969926706768,0.0880317734935727,-0.796088385938146,-0.232719139376268,-0.135753942054848,-0.202965753713254,0.0913376713812026,-0.550884443669615,-0.077635109842639,-0.297358525635012,0.471537104166159,1.02540856994598,0.838764354966903,0.981483717100263,-0.528868341371185,0.0873969377495988,0.354509060336078,0.236533879654212,0.194593506638807,1.25899077624997,0.253428328386175,0.828030125845155,-1.32024725876669,0.073268873882792,-0.734747700098532,-0.403412342920888,-1.13903892124452,-0.446540132821231,-0.419157917582003,-0.475502166674387,0.148796203404708,-0.304856699392947,-0.893669398381854,-0.599766398800537,-0.480211991185089,-1.99215053940577,-2.09172856445594,-2.57911490292283,-0.604617323337564,-0.98772495697645,-0.461321722382861,-0.999037024053045,0.207157843741766,1.10149275187666,0.250456110817733,0.835500035332626,-0.779087849864868,0.872302885472337,0.79638360139881,0.887959014978358,-0.593795834704186,0.0334258118478815,-0.907437855593008,-0.481577479337665,-1.33618036557793,-0.652955920389112,-0.363475296711736,-0.676951935364022,0.0704039266377174,-0.0955294768886343,1.42852143024029,0.329091932187177,1.40913781838272,0.933942888576893,0.620386196482108,0.863099626046414,-0.809974051617382,0.349856146580989,-0.477334495712829,0.0411787697774219,-0.817311065388152,-0.00177789027872052,0.186012390580055,-0.412162313892563,-0.136025745935055,0.795191635692038,0.206345012674983,-0.113879851116814,0.871832190045226,0,0,-0.333892022164899,0.302641695107577
"Depdc.image7_right.2020_01_10",1.04920298803165,-1.32421251711384,-0.641875113171452,-0.714048378286683,-0.462873134549786,-0.722359471056485,0.0392600992937827,-0.757270226163577,1.24170418793721,0.804903648589831,0.482884370464425,-0.569179395579067,-0.1552888860626,-0.562151890520077,-0.386778852349514,-0.843849333731614,-0.780842440650038,-0.412863082768757,-0.540736545240756,0.080272693049674,0.793716188407696,-1.1130774068807,-0.634843809052332,-0.728632789583088,-0.580789445556381,-0.487021209354443,0.0437424689518906,-0.480683890771521,1.03575581665713,0.319038497831482,0.192713679518183,-0.503662867306125,-1.54794036037698,-1.81149166070815,-1.83465053014192,-1.10881518454178,2.74886987191494,2.06127921276309,2.62857791765135,-1.11524698699855,0.0780026290939554,-0.532597299330208,-0.300865349010907,-0.949589243184722,0.803903014221805,0.60094385698114,0.740664232944382,-0.519692035419734,0.854796172632937,0.0111286306282905,0.547174603740633,-1.15676590715294,0.121787817519062,-0.725463012698427,-0.335467406955241,-1.16508389761521,0.180791531081571,0.445026676413339,0.360760211930384,0.324411313435863,0.676436502038307,0.447556132039366,0.633316036917329,-0.569849093535664,0.296765192406793,-0.548829998451907,-0.0507161545418448,-0.915881820708263,-0.312492219158146,-1.14158437773594,-0.830186701485576,-0.99545390220273,-0.0859441896244763,1.55905047595191,0.957762295192576,1.16319941335941,0.60048358664334,0.335592549747533,0.704022502669374,-0.187140118368218,0.687185755717954,0.771412325952802,0.82845902214798,-0.21204349205049,-0.441775609311587,-0.94978880028329,-0.673633279752756,-0.983780066566266,-0.319490125250635,0.193810834336221,0.0613793017830678,0.116774205977109,-0.657338835378128,-1.8427454528968,-1.50332320424647,-1.5022455701288,-0.0111488308270393,1.22491902808703,0.407943783600172,0.752575635110005,-0.0137102159790924,-0.636103099054603,-0.287211112114943,-0.804187318917973,-0.00177789027872052,0.186012390580055,-1.20267290045518,1.11432759532781,-0.138895248395309,0.951565828322157,-0.776036998247694,1.11655637388205,0,0,-0.538168466516804,0.564316868353464
