"","UMAP1","UMAP2"
"1",-2.37583403504293,1.7501043084542
"2",-1.73053737647767,1.5905607455012
"3",-2.23233795505059,-1.1482943215707
"4",4.65242100299435,2.93640019637865
"5",1.04896240327866,-4.91906931043755
"6",5.07104051100194,2.68742868349972
"7",1.73819906369229,1.6536305248036
"8",-4.56675496834627,-0.182285961951249
"9",0.347503435507558,1.44575738657085
"10",0.680869399275393,0.431272822558468
"11",-0.449287008741572,-0.062263189443362
"12",-1.29697204113063,-0.265512806260052
"13",-4.79043339001562,0.243580911373006
"14",-0.0133331489361129,-0.0884693097095212
"15",0.994154559836502,-0.180410039291931
"16",-1.65840607021036,-0.118285469523443
"17",1.80810439729741,-5.20169146177484
"18",1.50874811192426,-4.99425389169692
"19",0.196687624453899,1.39545839327806
"20",-4.48228104923716,-0.50887104372511
"21",-4.80421277587169,0.317460240891262
"22",4.91655182730095,2.83725948552416
"23",1.85137670346617,-4.80488188236683
"24",-2.46245254136422,1.49334135818952
"25",0.222183633409207,3.774600048825
"26",2.46512600892627,-4.61045987366453
"27",0.0112664821252848,3.86054604341835
"28",1.73540762594857,0.998693170631828
"29",1.77454154663651,0.283815455457987
"30",-4.50158822589899,0.161367731905647
"31",0.320786167736712,3.51312559538955
"32",-2.31820047208096,0.261762819803715
"33",2.02669433029847,-5.05380082723933
"34",4.9371070721278,2.6825819565962
"35",0.587710083475359,3.2331191171666
"36",3.81226499099696,2.3748514241355
"37",4.68148126680645,1.95287827904142
"38",3.76138383132628,2.7122690833639
"39",1.72074041495951,-5.12834202500565
"40",1.65831110595838,-5.15085717464448
"41",1.39995321787369,-4.98879562323332
"42",0.822745730719232,-7.50772330831138
"43",-0.312273266635994,2.29419550052806
"44",-1.99597651154796,2.3173263645712
"45",-1.48263657240564,1.66406243293652
"46",0.593873165009098,3.34722948373848
"47",-1.99565095511357,-1.07993336436015
"48",0.378939685765285,3.41445787581032
"49",0.852473048424747,-7.46848293422441
"50",-0.0360320478685729,2.19021294631597
"51",-1.25215900055328,-0.644069082353631
"52",-4.94788689123605,-0.544144567815847
"53",4.8298607066942,2.56362325157111
"54",-2.21692683049892,-1.13303879650963
"55",0.3252047041836,3.3884823706284
"56",5.08306695966419,2.70820102049099
"57",4.58422056135782,2.90261459629682
"58",4.76930170349509,2.81327644394361
"59",4.33885535825167,2.65728671599309
"60",1.00498071463611,-5.01905060126451
"61",-1.39052997469579,-0.558081985155829
"62",-2.11752066450546,-1.06159213288647
"63",4.82535366833508,2.65706663126813
"64",1.94291765660053,-4.74918185367052
"65",1.7200530497149,-5.69793328505052
"66",4.32341908237856,2.82450947527051
"67",-2.19065117815764,2.1432331985785
"68",-2.08871963556399,1.82994384971906
"69",-0.290617820274672,1.01713376774752
"70",2.18635463243259,-4.33612963603041
"71",-1.21650497410985,1.5995706542753
"72",0.136134635998801,-1.32553998497931
"73",-5.0042810130827,-0.617296548379409
