d,k,invNES,MSE,ES,NES,precision,recall
7,47,0.6119726699559641,0.040871152028085604,0.602194401804117,1.6340599002108334,0.10097102553582245,0.026762226318951053
7,48,0.6090926274626699,0.040881799808159536,0.6028240998073148,1.6417864129561939,0.10109618916437098,0.02736551566998778
7,49,0.6071733833758408,0.04088057264143403,0.6046667316646103,1.646976016043508,0.1009257697569386,0.02788853905586511
7,50,0.6034110403289588,0.04087706440478859,0.6041686531806879,1.6572451167861209,0.1008631772268136,0.028440043913250616
7,51,0.6106346213366316,0.040907692196158765,0.6015603166224812,1.6376405219394174,0.10076702857451521,0.028981191871905877
7,52,0.603254558561,0.04093374326798941,0.6040317747851327,1.6576749993989177,0.10079819170728262,0.029558588976116993
7,53,0.6061126719781972,0.0408897344000112,0.6010796359147597,1.649858262715833,0.1006549196943708,0.030084201586676886
7,54,0.6063286868119734,0.0409086767201728,0.6021777665231703,1.649270472848511,0.10072951739618406,0.030674544814300805
7,55,0.6094488140410919,0.040941904872539576,0.6000172433360631,1.640826886460354,0.10060105184072127,0.03120274664954326
7,56,0.6121553957590713,0.0409638356312897,0.5952636002870821,1.633572140224301,0.10039518562245835,0.031705056237960105
7,57,0.6074938118789807,0.04095099105288187,0.5977669139604121,1.6461073025698751,0.10049457896347848,0.03230316713963171
7,58,0.6123120242077856,0.0409613744747497,0.5984775856933143,1.633154275050875,0.10032931192805801,0.0328158336267788
7,59,0.6079588070351368,0.0409807863054201,0.6003619398454854,1.6448482831867344,0.10034085072605874,0.033385463056942226
7,60,0.5969684846052689,0.04099617169240703,0.6053159842207311,1.6751303055155855,0.10020661157024793,0.033905897218137
7,61,0.6026985733257134,0.041020894410025315,0.6044478248011534,1.6592041930379264,0.10017462252931701,0.034459991300205065
7,62,0.5988340307556284,0.04104003546367659,0.6048465631575767,1.669911776286607,0.10012144909505613,0.035006317708225446
7,63,0.6039753016956675,0.04105728787945322,0.6018744916207728,1.6556968425571188,0.09994606964303934,0.035508627296642295
7,64,0.6088316345893994,0.041091846589684296,0.6010935786113198,1.6424902110653425,0.09984791092745639,0.036036829131884746
7,65,0.6049470763658019,0.041122924763026605,0.5991423934209532,1.6530371648499642,0.09975983612347249,0.036567620191809765
7,66,0.6090135418835787,0.04114833173056407,0.595612818225656,1.641999612861094,0.09977877953084564,0.0371372496219732
7,67,0.616274996959368,0.04118374104241694,0.5946057066469592,1.6226522330678483,0.09980401025177145,0.03770946827681919
7,68,0.6181212574705512,0.04122965886013979,0.5892955790294019,1.6178055485296787,0.09972046669907632,0.03824025933674421
7,69,0.6152669553904491,0.04125003109640165,0.5890056075762052,1.6253107553377364,0.0997458112082618,0.0388124779915902
7,70,0.6133029006054207,0.04127237054301786,0.5892972917867636,1.6305156864786583,0.09964580873671783,0.03933550137746753
7,71,0.6116509229855022,0.04130698393424211,0.5921027676712818,1.6349194653691428,0.09956802338364439,0.03986629243739255
7,72,0.6160076540078616,0.04133560789198965,0.5894502627871004,1.6233564526249178,0.09958805223956739,0.04043592186755598
7,73,0.6039011612365939,0.041365348185316626,0.5925612950338028,1.6559001111246814,0.09955721599557216,0.04098483750025892
7,74,0.6134985328515445,0.04139687815663516,0.5891296544881184,1.6299957480778227,0.09944655399200854,0.04150009321208857
7,75,0.6193943115180346,0.04143636112779252,0.590940526299187,1.6144804390423975,0.09946740128558311,0.042069722642252005
7,76,0.6169311859967882,0.04147648473350979,0.5919474301358384,1.6209263248449335,0.09928229665071771,0.04255131843320836
7,77,0.6092035653398489,0.041500345257355256,0.5941138988197653,1.6414874385085754,0.09928684722073151,0.043113180189324106
7,78,0.6062447625418296,0.04151517112211445,0.5928943361188487,1.6494987862777655,0.09933248569612206,0.04369316651821779
7,79,0.6130813616145062,0.04155211015484342,0.5915305065801193,1.6311048787498137,0.09924329602120166,0.04421360067941256
7,80,0.6070893586708033,0.04158176396928084,0.5943296409060483,1.6472039671218386,0.09920798898071626,0.04475733786275038
7,81,0.6061351929682885,0.041608635899971595,0.594131236643191,1.6497969621313797,0.09921890056570191,0.04532178884354869
7,82,0.6088792517865061,0.04164455986477398,0.5932093406889946,1.642361760670791,0.09912316065309414,0.04583704455537834
7,83,0.6077062985816655,0.04167735357021244,0.5954634781505548,1.6455317352048424,0.0989910053436888,0.04633417569443006
7,84,0.6081294118008206,0.041716000624200174,0.5939084481237032,1.6443868370693573,0.09888932616205344,0.04684425295689459
7,85,0.6085638115363053,0.04176439194384726,0.5933849223615412,1.6432130551363595,0.09886566196726625,0.04739057936491497
7,86,0.6093096707278901,0.04180485411960779,0.5930473758378435,1.641201589341895,0.09879449890020714,0.0479136027507923
7,87,0.6091814365589718,0.04185258574488429,0.5937987347983147,1.6415470662543654,0.0987777461131693,0.048462518383495246
7,88,0.6036930893561596,0.04188296230275322,0.5961594561660575,1.6564708419413958,0.09880833124634777,0.04903473703834124
7,89,0.6064888356823674,0.041913396888498676,0.5980527425611121,1.648834968041726,0.09880727602893077,0.04959142034509187
7,90,0.6098769142786452,0.04195886756950126,0.595428553165999,1.6396751157285359,0.09870931537598204,0.050098908382873834
7,91,0.6134959456164004,0.04198891711491539,0.5953777066688867,1.630002622096004,0.09859332586605314,0.050596039521925554
7,92,0.6045341872957386,0.042012836833330555,0.5951929303285481,1.6541661679603228,0.09855970774943107,0.05113459825589825
7,93,0.6080707060483966,0.04203873262450877,0.5944297792645279,1.6445455932231827,0.09848238000730669,0.0516498539677279
7,94,0.602856068136298,0.04209076606010606,0.5954937978043802,1.658770729622834,0.09838715979915207,0.05215475278082731
7,95,0.604893590750068,0.04213307488310227,0.5973081060178871,1.653183328922365,0.09838577159151322,0.05270884686289538
7,96,0.5965136880351091,0.04216995341570272,0.6022263545272205,1.6764074656760313,0.09840832568105295,0.05327588706837624
7,97,0.6098209941451582,0.042205461800853626,0.6004374876564227,1.6398254727221901,0.09835941419821458,0.0538040889036187
7,98,0.5990294273951855,0.042237298631446055,0.6014198602341516,1.6693670699090553,0.09843799778864713,0.054402199805290305
7,99,0.6020571954813199,0.04228075560325856,0.599225161307757,1.660971760665598,0.09847789186632162,0.05497959690950142
7,100,0.6009987423223894,0.042324738321939184,0.5990329404182575,1.663896992755398,0.09838842975206612,0.05548449572260082
7,101,0.5996679555025728,0.0423611307854806,0.5996626844381027,1.6675895232085813,0.09846893780287119,0.05608519584895499
7,102,0.5970641546591227,0.04240014562981779,0.6041357225087921,1.6748618924727152,0.09848034714344875,0.05664705760507074
7,103,0.597498991282703,0.042430473579403945,0.5981784454675989,1.6736429928579681,0.09847816202626442,0.0572011516871388
7,104,0.6017152298831798,0.04247085990250008,0.5994545718523752,1.661915720820537,0.09859080313625768,0.057822565610953454
7,105,0.5981556918058488,0.0425157675752506,0.6002851024865941,1.6718055410974555,0.09854388036206219,0.05835076744619591
7,106,0.5981988813761713,0.04254327779160845,0.60009838010005,1.6716848378242954,0.09840688185456624,0.058824595563104584
7,107,0.5995159425713497,0.04258302706061847,0.6005095943840123,1.6680123562869023,0.0983711370287411,0.05935797584771216
7,108,0.6039526882350466,0.04261887350018424,0.59672537972128,1.6557588358822233,0.09839557188042036,0.05992760527787559
7,109,0.6030330299694611,0.04264912250733836,0.5974558292256582,1.6582839584270237,0.09839007253519347,0.0604791101352611
7,110,0.6009087726184182,0.042679752941184035,0.5990252292967665,1.664146115961279,0.09830954169797144,0.0609840089483605
7,111,0.6024868057716698,0.04271388891596379,0.5987208530480006,1.6597873852510219,0.0983090528545074,0.061538103030428566
7,112,0.6032024762742697,0.04275315062141915,0.5972772372150424,1.6578181279635706,0.09826347894529713,0.06206371564098846
7,113,0.5945081221580838,0.04278610879649703,0.5989924324643383,1.6820628057527078,0.09817401691898876,0.06256084678004019
7,114,0.5951651596313591,0.0428309523793899,0.6026113563316906,1.6802058786831418,0.09817070223768788,0.06311235163742569
7,115,0.6002317119696791,0.042867329486217694,0.6012454582882265,1.6660232707773284,0.09827125004990618,0.06373117633655778
7,116,0.6034160535568599,0.04289809945301661,0.5983569141896926,1.6572313482637067,0.09820778316076122,0.06424384282370486
7,117,0.6080035093403597,0.04294037612851234,0.595613158608659,1.6447273488354177,0.09815324966840118,0.06476168776021708
7,118,0.6064833021187911,0.042982252513848206,0.5955391301791275,1.648850012038965,0.09806073057228681,0.06525364044990369
7,119,0.6101774822199431,0.043016205022412914,0.5934822267383522,1.6388674265097554,0.09801992422313278,0.06577925306046357
7,120,0.6100451884799459,0.04305078989890333,0.5931669698516376,1.639222829527936,0.09795301499846955,0.06628674109824555
7,121,0.6018669326048087,0.04309381850591158,0.5940390317394247,1.6614968289952707,0.09796689661452997,0.06684860285436128
7,122,0.6033235491711451,0.043135638950722935,0.592858079236815,1.657485442717784,0.09787893841545109,0.06734055554404789
7,123,0.6070105675572339,0.043174035867934286,0.5935028014507626,1.6474177772954701,0.0978745324643329,0.06788947117675083
7,124,0.6093932485463245,0.04321505925261959,0.592853460542747,1.6409764997978684,0.09789981930744394,0.06845910060691426
