Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
-0.44568147421909826,-0.483048724263163,-0.2083076903029658,-0.34262269143825547,0.2772787189179505,-0.9643601031051456,-0.13541509070635316,0.37065420103938074,0.06128057558378464,0.31446471179976304,-0.37072273439503867,0.06844424497537627,0.14213596075621662,-0.48655206353083663
-0.20589838371100241,-0.46691287234204926,-0.1168468935669626,0.2313934193901325,-0.2127341808112423,-0.7186644414959134,0.22096671562240378,-0.10980038492385988,-0.22173487479930504,0.473500671621082,-0.26565691363149546,0.22521509832089767,0.12830914030025772,-0.1371903185178237
0.35254897759508697,0.32828185261750276,-0.4819658555462189,-0.2954200491170535,0.33939431912066026,0.16363779428134853,0.20117873643150766,-0.00915313694690108,0.15834451525238147,-0.07445527961967507,-0.06498463543737733,0.46483258823334017,-0.028497287608376054,0.1641615752622208
-0.025885759298111644,0.6448190851793201,0.9082393357746078,-0.088338005045738,0.6161684591578578,-0.40267308270215785,-0.20225133950137006,0.04599871743496731,0.20324364555407645,0.24691497424376954,0.17379986028663605,0.06400033311637629,-0.3845152560271073,-0.2456806286509437
0.9460559049569806,0.1659994750636639,-0.4052309192567372,-0.48364029195129504,0.12675659240495907,-0.01131748180813649,0.06143677272144985,0.07343581434244044,0.13693177424901712,0.2373885840878437,0.01894393728092066,0.1983096600778435,-0.07947334276761081,-0.07717632398383217
0.15655514090551184,0.7076582109919561,0.2099652111211141,-0.001753064299229077,0.41703446815973494,-0.6466176322743087,-0.02510414961788737,0.2770531105476739,-0.213262578155712,-0.2269023604898643,-0.5915137941089201,0.11542015491039578,-0.08634736228888545,-0.12179830521630379
-0.4004368843747398,-0.25777869736288006,-0.06324622644569027,-0.4542273135013797,-0.2988058980498127,0.5014296699984959,-0.1473639499173668,-0.12137393680485978,0.229780628589284,-0.302684344919048,0.07955351957250283,0.1045844539384672,0.18682688326088123,-0.12973401961510947
-0.5674527899101535,0.20461626911857267,-0.4466163324825644,0.01898878205541029,0.02655873279775318,0.14107593923682252,0.3196539290528079,0.26471844263613675,-0.04233739969497858,0.10275103170561158,-0.26204998244531,0.31138700730677993,0.3273893299936594,0.3018180081084197
0.08771771096879169,-0.034343589674771226,-0.27623919076687464,-0.3506153035687368,-0.06453912740311656,0.4570481285944155,-0.018769369298095084,0.34190554844330096,0.6922757079755127,0.6190411115594071,0.24003954622792426,0.18059765685986567,0.008462862865365895,0.21622735100807094
-0.3942892747496682,-0.05300814260550786,0.06873467069538665,-0.26014857990596285,0.18387622902332107,0.42862940070434935,-0.5191726652172554,-0.025931089926616687,0.14454128394044743,0.44010992234834,0.07737860532165618,0.21015761480147382,-0.029549957183676322,0.18116677181016552
-0.08907374283423079,-0.5222466001601448,0.3031133464929066,-0.02889245408130023,0.48810098428183923,0.2624164404626997,0.10635531360644908,-0.1292840992868079,-0.11304585607156402,0.2270966096828112,-0.04663478196282332,0.2355768637374257,-0.20910853963841897,-0.008777568718620484
0.06711084939906037,-0.3061122893274862,-0.2815235037164106,-0.07898312232346674,0.607368198412153,-0.2952602085371832,0.6985769216014921,-0.2487960428233361,-0.021875227761101283,0.26954333088955046,0.23614272754944177,0.23078794091333477,0.006868809828318922,0.07338209988914424
-0.9797349590115605,0.4489728132551748,0.19720140993437413,-0.1884669122177509,0.422034950587097,-0.16682887003988567,0.3476653221569722,-0.057947596082303064,-0.013809400982863351,0.3472796032944659,-0.1398561677816443,0.0971798546878694,0.03955627553595776,0.11200610356672269
-0.21679663792641166,-0.30629898513469545,0.25557056131877703,0.5905963138483404,0.28790507591741876,0.08606946205695787,-0.06955608313914512,-0.4083145505659145,-0.0739842379932536,-0.13919096178432083,-0.35983847573981376,0.37438412894161077,-0.03424586540499301,-0.10210877199652366
-0.21076361035795793,-0.06996327660666209,0.48862542161389066,0.15428999772818897,0.5033332435794381,0.6671973473958132,-0.28240548558939715,0.4109365782217152,-0.21742913086737442,-0.24251171406282532,0.21823159819980387,0.019178242126744315,-0.2941943633809979,0.2989951043476927
-0.3554727117027585,0.13280885899093867,-0.2809663601606365,-0.5682560256052409,-0.08194300623913243,-0.3054944552560541,0.5862719687551382,-0.18233628469291874,0.260108989223826,-0.015889310397749955,0.1524793975811266,0.46181410537754886,-0.23174537860114025,-0.12352145245774117
0.5693048539742498,0.035001393289933985,0.4766204966349821,0.6484178930525403,0.21617248822901267,0.018060351680490257,-0.30130237628873935,0.35796697055592597,0.0017330023038309927,0.24236223291226444,0.31046959842737026,0.23557717711336548,-0.22461362668085877,-0.03581949655776624
0.5466236962022143,-0.0724208513101109,-0.027414371384477755,0.08257751183202712,0.2604083019241815,0.27542790337335227,-0.43331483567851037,0.4282733497874682,0.10391232916317163,0.2833317757042223,-0.08987075342287393,0.010948773907014219,0.08900896075411073,0.13732546421798833
-0.003836655856545528,-0.5495480989674532,0.3631324960775212,0.1154894301058616,0.2544968952525568,0.18126330168173788,0.4911012504000778,0.4911896404054463,-0.5368496618219084,0.45127998543053527,0.19846200387709492,-0.45430638858572614,0.02283688050891081,0.3587418211281085
-0.7226620536073312,0.5374073347348627,-0.3542904698913498,0.2375006211967659,0.14658945674306406,0.38627737061246226,0.22457332035396355,0.021177670153463796,-0.3780652571268722,-0.27158883335551937,0.11413784230297332,0.30767613250891435,-0.11608421426785316,0.28259460726238594
-0.8996631154805087,0.33962665423595856,0.1149286358098474,-0.37742484820402983,0.2557589279299671,0.022067550566252054,0.05063402526943874,-0.06186123074308857,0.09762957146189495,0.3391223239461005,-0.016746833185177088,-0.04085260472827756,-0.18147936008682666,0.5610707273687907
0.14941145858245766,0.6690643475238351,0.7396785032352033,-0.0541011033755729,0.5163579467986715,-0.6554757029237047,-0.15982301957310618,-0.293749507303855,-0.26162972594795625,0.4424122389578961,-0.10308861028602491,-0.050951376016059875,-0.05972552568091268,-0.01274288439610526
0.7836646977794512,0.22143021563896684,0.20365280152725576,0.23801015893149902,0.2978493144404678,0.06549745531311772,0.22334530253482962,0.42094362393004225,-0.08902393169808995,0.1310400097047683,0.09735236609719922,0.6142732072729922,0.22462135427410038,0.05839869251667838
-0.2544224438727422,-0.4358416760075432,-0.20967636294162975,0.09825940289090734,0.5033374835806841,-0.6265384018003989,0.3052734175765172,0.2814712319809652,0.16504095417729822,0.13978289234936903,-0.25446771601484375,0.06517692930843338,-0.19666774391483266,-0.7623001243656495
0.04697344935383288,-0.005327557582193181,0.37819402518629497,0.6707533811766376,-0.058488940887690716,-0.16805779087229844,-0.2543476524097963,0.1793254135081089,-0.09059035161309978,0.4333364754267096,-0.18640262797266696,-0.059611752249564734,0.384895637002972,-0.20056306744519645
0.9031221078808054,-0.48158319272833994,-0.17562777633637028,-0.23254206380170928,-0.1912787660655636,-0.0513432699862299,0.3448632413267292,-0.3661315551741396,-0.13315238253982073,0.19298853664889729,0.25895191779623256,0.416867338302621,0.030049850828098617,0.16156409494836174
-0.2683380693341452,0.05488898505398832,0.5882114145275578,0.6668913911755581,0.116554042152055,-0.14696262030767493,-0.017350628788318768,0.35863435250144,0.12016025707666778,0.1301031037020201,-0.4651912955300436,0.20163408899959856,0.007776433631075967,0.33975875745202966
-0.2525189354995765,-0.3187974797393645,0.6629010348903858,0.11715131372236649,-0.14894987874297663,-0.06317352308681282,-0.22144264779140516,0.3924669403447658,0.1004572701277809,-0.24252326890226053,-0.1872215764136889,0.12843371278839769,0.1084594806850831,0.11558032649598343
-0.3529496994062809,-0.4885885354365361,0.407077918146093,-0.6450265279381324,-0.04562798242914312,0.18980576806671237,-0.4236640606505445,0.6585911805693707,0.16906975317818193,-0.06982002118882222,-0.12407805045727063,0.24633439402640425,0.10834412642973494,0.09616872966654526
-0.8254939559957712,0.40226081142342146,-0.09630280642136242,-0.26333075179572374,-0.0824717008908314,-0.4208442783171555,-0.4010149105281177,-0.35788678637006216,0.10745993982423224,0.15593173670184193,0.025747922917235065,0.3722804848989444,0.1884812793494755,0.12885222839473803
-0.34973318508749685,0.18003486662591617,0.20492189684804266,0.6038788697719565,-0.3038881252226642,-0.29988113383811854,0.3959776359249724,0.29138810013842587,-0.11336999133160067,0.1826539514918114,0.07187248713548991,-0.3585399603313029,0.08782204929641278,-0.10018198660485428
-0.05109590428425661,0.1174927538841101,0.046578209142023166,0.03109815123547182,-0.022434366543499087,0.007484011832526549,0.032847158387196276,-0.01155509208671325,0.012212209575038888,0.03319099845444952,-0.04928344734060932,-0.0027196971053600897,-0.050214627727558,-0.007727222550366287
0.650176640960773,-0.37599891671364155,0.4248455529685433,-0.136651406770445,0.09473201159427679,-0.41059532558717377,0.08426383198377599,0.0634657872420931,0.4894952686214485,-0.2710282874946011,0.18361293455693942,0.18148100513758073,-0.18053972878230543,0.4587466898985512
0.05757964028796976,0.779685916698263,0.1441914360503439,0.01203807030756119,0.3137392668860803,-0.40400322799586,0.22810373045457127,0.5059193736880201,-0.2511384347792138,0.19832884600940223,-0.19630078105249124,-0.25403728807907333,-0.11815432779963189,-0.2032204206918354
