d,k,MSE,ES,NES,precision,recall
17,70,0.028419071817920815,0.5711046613553578,1.561220600792255,0.09848484848484848,0.03887720860865423
18,70,0.02932998480316926,0.5595325597644081,1.5495485008873415,0.09858323494687131,0.03891604697889264
19,70,0.030228450808046363,0.5576859970275236,1.543426591369041,0.09860291223927588,0.03892381465294032
9,65,0.022391637919589084,0.5785329511087643,1.5835341071515694,0.09696263332626968,0.03554228721751559
9,66,0.02231543996071642,0.5844347253713255,1.5990431485825443,0.09693352255335727,0.03607825672680572
9,67,0.022209339214617662,0.5851476504470998,1.6020308821597806,0.09683675287474473,0.03658833398927025
9,68,0.022156629822205634,0.5806891143802106,1.6001127194852436,0.09680359747204667,0.03712171427387783
9,69,0.022023124447007818,0.5798976725983562,1.596581732232615,0.0966183574879227,0.0375955423907865
9,70,0.021938235397481298,0.5834254008282791,1.6040604426260674,0.09644496917224189,0.03807195973237774
9,71,0.021869785819230544,0.5860798628845463,1.594785145329067,0.09652866695120216,0.03864935683658885
9,72,0.021787224434983415,0.5849789690655007,1.6020184981732601,0.09672482399755127,0.03927335998508607
9,73,0.02174665893530219,0.5832999651810584,1.6064441266824052,0.09660741914789238,0.03977049112413779
9,74,0.02167817540866334,0.5823325999013427,1.6023243071412714,0.09662968753877844,0.040324585206205854
9,75,0.02164322098101402,0.5809195644698169,1.6026008470088182,0.09654729109274564,0.04083466246867038
4,75,0.017792267578257654,0.585703584676009,1.6220934660314992,0.09357820630547903,0.03957888849762827
5,75,0.018802486868691317,0.600036512337322,1.658767845950944,0.09704928068564432,0.04104697889264039
6,75,0.01959644115190273,0.5940738511085726,1.6542614132074092,0.09676155494337313,0.04092528533256002
7,75,0.02028382132092801,0.586050015696045,1.6166771042549495,0.09603917967554332,0.04061975682001781
8,75,0.020695455553083573,0.5982238635768495,1.666399022046617,0.09648607284970921,0.04080877022184477
9,75,0.02164322098101402,0.5809195644698169,1.601119397577245,0.09654729109274564,0.04083466246867038
10,75,0.022824527283351468,0.5746298339237722,1.5884323181623072,0.09657790021426385,0.04084760859208319
11,75,0.023068588616292553,0.579231218967646,1.6016741839894195,0.096541169268442,0.04083207324398782
12,75,0.02376690206714726,0.5865108685590218,1.6161517070574318,0.09726354453627181,0.04113760175653002
13,75,0.02464784571404641,0.5789140496933146,1.595892037431103,0.09788797061524335,0.041401702674151254
14,75,0.02575198395482562,0.5783925734320501,1.59684862987046,0.09879400061218244,0.04178490792717029
4,70,0.017945140602600124,0.5790167224707614,1.5940017721931767,0.09350649350649351,0.03691198707459038
4,71,0.017923812181629025,0.5784207558528262,1.6154637568628973,0.09356691110852443,0.03746349193197589
4,72,0.01782169542905507,0.5766894669210079,1.6056011163301747,0.0934726048362412,0.03795285539697993
4,73,0.017821120166518344,0.5776978483332543,1.6057096185480764,0.09348151502572424,0.03848364645690495
4,74,0.017808494699454853,0.5774537917326024,1.6118437574144016,0.0935212071575708,0.03902738364024277
4,75,0.017792267578257654,0.585703584676009,1.6532720157388534,0.09357820630547903,0.03957888849762827
4,76,0.01776184609115972,0.5871833926461677,1.6449190234850197,0.09357933400995602,0.04010709033287072
4,77,0.01776458746235019,0.5864882590102458,1.64536832771019,0.09340154794700249,0.04055761542763635
4,78,0.01773083111168327,0.5856188505858576,1.6335027527563908,0.09334604789150244,0.04105992501605319
4,79,0.017713244694968315,0.5864643973184523,1.6403800474386145,0.09348955609024653,0.04165026824367711
4,80,0.017700600966786304,0.5856967619483511,1.6429960806272523,0.09333103764921946,0.04210597178780786
1,80,0.034495930574330605,0.5051343847802461,1.4726914527213932,0.0868629476584022,0.03918791557056155
2,80,0.02032545845413267,0.5180791431705121,1.4688288174467046,0.08739669421487603,0.03942871346603973
3,80,0.017380051174961386,0.5404096280586038,1.4989664617683054,0.09000803489439853,0.04060681069660501
4,80,0.017700600966786304,0.5856967619483511,1.6357346227656522,0.09333103764921946,0.04210597178780786
5,80,0.018592831812043385,0.5962075874019299,1.6566246560320526,0.09678604224058769,0.04366468504670961
6,80,0.019435488098825233,0.59446972627056,1.6599334189940236,0.09659664830119376,0.0435792406321851
7,80,0.020022241955176486,0.5779007227960256,1.621181904556254,0.09590794306703397,0.04326853367027777
8,80,0.02032294811429136,0.593648673061264,1.641184253904493,0.0962809917355372,0.04343683327464424
9,80,0.02128490587268574,0.5803281582388123,1.5949121779856719,0.09617768595041322,0.04339022723035814
3,75,0.017403859757626008,0.5460644299220775,1.5128450470689756,0.08991123354759718,0.0380279429127742
3,76,0.01739367074644166,0.543743807369464,1.508160316008703,0.09001498235947997,0.0385794477701597
3,77,0.017388307056516943,0.5426386464923083,1.52266890646059,0.09011603639702813,0.03913095262754521
3,78,0.017384593678646088,0.5405052763037385,1.4996890508528633,0.09001436274163548,0.039594423845723634
3,79,0.01738383352093276,0.5408774463265364,1.4906505037376496,0.08993269867838337,0.040065662737949745
3,80,0.017380051174961386,0.5404096280586038,1.5003922623613912,0.09000803489439853,0.04060681069660501
3,81,0.017375103088419837,0.540477200493042,1.5037472865565258,0.08996247548436101,0.04109358493692648
3,82,0.017373165037296422,0.5417285896498245,1.508534727844582,0.08992922573853837,0.04158553762661309
3,83,0.017376603194979738,0.5429881278883528,1.523495849454759,0.08980826888822507,0.04203606272137871
3,84,0.017359642287477425,0.5447421033439004,1.5183206827592226,0.08986510122873759,0.042569443005986286
3,85,0.017370811377840453,0.5440850742385538,1.5104300434005289,0.08987198185059148,0.04307952026845081
