d,k,MSE,ES,NES,precision,recall
1,92,0.034030047983468564,0.513011076170149,1.4957612720332774,0.08828732320335198,0.0004978814703091032
2,92,0.020154392395078324,0.5216634565089648,1.4909476226960723,0.08752196121243358,0.0004935653404330228
3,92,0.01731912705281458,0.5427603560962571,1.522630902756167,0.08898837359848837,0.0005018349257863675
4,92,0.017619965557773162,0.5825656122492688,1.6230445255346273,0.09125735739561486,0.0005146304772656989
5,92,0.018418289767200786,0.5988926522311336,1.6780740394024123,0.09618183908765945,0.0005424012612965861
3,1,0.367195581280191,0.10814146186664786,1.505860926599551,NaN,0.0
3,2,0.08455915279729281,0.5799851244731584,1.2723645285181033,0.08972065720073728,0.0003510157865813794
3,3,0.06786531800203037,0.594167984140129,1.4609912256192112,0.09618178654480926,0.000494336967633258
3,4,0.05345708133128715,0.5707448304646457,1.4541616620760565,0.09466185596532975,0.0005169176166468516
3,5,0.04214796811947359,0.5739199432183415,1.505551474575727,0.09421962376041458,0.0005237730498312087
3,6,0.03541929380597474,0.5878740648659241,1.5688236240713187,0.09411944424501587,0.0005254094128473554
3,7,0.031774612213562384,0.5702747229557814,1.5339088897889377,0.09451487362722923,0.000529819327534207
3,8,0.029479264471972876,0.5900943784304737,1.5958370831811475,0.09370109577442749,0.0005264706222178979
3,9,0.02760679727977348,0.5686903227594617,1.527835514795932,0.09295862465014029,0.0005225396516857266
3,10,0.02592458588841662,0.5621934199694809,1.516981386286024,0.09175311361723357,0.0005157632248871463
3,11,0.02525631963405868,0.5540722388273338,1.506019531460565,0.09149726849784848,0.0005147988805378978
3,12,0.024158944090364065,0.5542480074486457,1.5045528705955253,0.09093262976914752,0.0005116220055315097
3,13,0.023786583362678377,0.5568749756252637,1.5065172495055144,0.09058045631147249,0.0005098750751422551
3,14,0.023355108464230293,0.5596631473211217,1.515442434805863,0.09098309287520648,0.0005123770817458988
3,15,0.022847008211227857,0.5543458691637183,1.4966972221860797,0.09030832888809094,0.0005088109339346009
3,16,0.02236910364248314,0.5612571996762458,1.531278876845662,0.09080213575326301,0.0005115931173206193
3,17,0.02166367396527886,0.5660138887417874,1.5530532115524187,0.09066421913999301,0.0005108160740327298
3,18,0.021186401996557188,0.5595556039816206,1.5258760875489674,0.09053648827907894,0.0005100964188311095
3,19,0.02095893357436058,0.5579021744585811,1.5253004687650802,0.0908285230576647,0.0005117417874284814
3,20,0.02060154760764919,0.5662529922285735,1.549035159137723,0.09068673951249999,0.0005109429572550075
3,21,0.02037866417180667,0.562185469778136,1.5435244651523672,0.09074312875548565,0.0005112606628724257
3,22,0.020270905689446398,0.5530208743033967,1.517976042428489,0.09073603214420935,0.000511455615453383
3,23,0.0200335847647652,0.5701427656792692,1.5547902962643425,0.09051835061370725,0.0005102286007986223
3,24,0.01984476810237327,0.5727606635508611,1.5828936111192184,0.09045148892581213,0.0005098517187053178
3,25,0.019920588914617718,0.5681562656597998,1.5562846925953464,0.09038602411952772,0.0005097167401980534
3,26,0.019782324720360952,0.5682790055264217,1.562948422438379,0.09047864512038872,0.0005102390607126753
3,27,0.019646200448665302,0.5657116096666196,1.555958222114116,0.09068400628504512,0.0005113971603683646
3,28,0.019527350542121645,0.5683213886013129,1.5567666102692495,0.09065714814094465,0.0005112456983941045
3,29,0.01943857511564346,0.5645322757976304,1.5576113309638722,0.0905690121197543,0.0005107486701659818
3,30,0.01940148938485098,0.5717569401413413,1.5659051213143063,0.09069790657765962,0.0005114755487243994
3,31,0.019169261377384374,0.560829556019912,1.543969674166161,0.09056029513163093,0.0005106995121815051
3,32,0.019056731378628237,0.5555450331047432,1.5336087324113716,0.09014704181940403,0.0005083690398188112
3,33,0.01896966629175558,0.5570266820490337,1.5338094788445134,0.09011668227762144,0.0005081978323028033
3,34,0.01890166527787104,0.5572962045744256,1.5246152892514588,0.08997597151470405,0.0005074043176849883
3,35,0.018850406437782685,0.5581867615724657,1.550833091175372,0.08977546855706342,0.0005062736150684698
3,36,0.018718985883586794,0.5534980649726615,1.5284486027610553,0.08994732982870993,0.0005072427977269979
3,37,0.018686667636815743,0.5565394839786464,1.536472135734725,0.08978123910214023,0.0005063061570842778
3,38,0.018638683746163766,0.5522489561037499,1.5303307301811309,0.08989587849776731,0.0005069526466229706
3,39,0.01855619842524686,0.5539493656545935,1.5061345132396884,0.08986132023250455,0.0005067577611139748
3,40,0.018516561932174363,0.553601085576815,1.526595688068471,0.08972478617300783,0.0005059878003107356
3,41,0.01845435584338655,0.5518296677318842,1.541449760371704,0.08959695879567268,0.0005052669393732397
3,42,0.018400292595807104,0.5623272785641373,1.555768533539615,0.0896184893058665,0.0005053883570545426
3,43,0.018335319830586113,0.5612495451046496,1.5634532030943973,0.08957066654044983,0.0005051186686338726
3,44,0.018265616804493973,0.5632444747120522,1.5626676097486956,0.08947893273574176,0.000504601351312337
3,45,0.018200299501623603,0.559492816056241,1.5480417180339952,0.0894668724368629,0.0005045333392906751
3,46,0.018166771455551057,0.5614345088081658,1.5577813122725033,0.08947851580902982,0.0005045990001244561
3,47,0.01814218670210793,0.5622067539996747,1.552063704515629,0.08945408164999058,0.0005044612078051647
3,48,0.018095134978485625,0.5570507142180479,1.5534836964164436,0.08947012193196242,0.0005045516642702895
3,49,0.01809053470783005,0.5521700416096154,1.5352944020021497,0.08935501314704397,0.0005039025276898465
3,50,0.018056506678779054,0.5555864574415845,1.5395946914056657,0.08940650235719642,0.0005041928924072897
