Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54
2.967115239215446,-0.5318265035165102,1.4973407142534034,1.1787955626235216,0.12909169949800808,-0.9402250543232689,1.021731390829623,-1.3295168607484225,0.6497906518897575,0.2189218113080196,1.1523413617423346,1.0059578140830059,0.030560368728523284,-0.5037811195459496,0.2046798183953048,1.2049383773410307,-0.8630639803853267,0.6056327386564476,-0.42327870197248935,0.29120877651735866,0.48748481119057924,-0.4375918761763987,-0.13267889863739696,-0.14861693766172665,0.5447703175911336,-0.627091923951871,0.13240556944343893,-0.33739364096554364,-0.4655408103869002,0.22464500004542656,-0.46625602900985647,-0.050100608954340875,-0.8088873239619758,0.24583872270118687,0.17894818281558542,-0.43019013160051267,0.41886675928390554,-0.043097373434753346,0.26640722166693837,0.16995814886532826,0.2849047863765936,-0.002921570858593027,-0.04244373442662747,-0.023235950197398648,-0.021015835483773976,-0.0989275711547474,0.008426060596973272,-0.108439050766907,0.1915553218948429,0.12068895721175749,-0.020156651399388974,0.005994792698983077,0.06333396931915622,-0.10858361307632519
1.8178745572276152,-0.6758248501381524,1.0514647011959797,-0.34932401791306206,-0.6964454603591431,0.744424878130103,1.0221370423003768,-0.7930300079762873,-0.38022372742774674,0.3275522267496904,0.905564773066817,0.06577171412370655,0.07756841606631588,0.13183931609738567,-0.29310508815026276,0.5416786931206015,-0.5563032974721238,0.5309046633502924,0.795641088819759,0.26349671014834763,-0.5442739638953217,0.4265464731069708,-0.32553051902159114,-0.22722492807485176,0.5148603655453187,-0.5632541327369539,-0.6361319097235149,-0.440148328726453,-0.23007477586150904,-0.24858345834483941,0.1197146805955765,-0.11455858012551416,0.06581860231631899,0.02830569741542997,0.07356863809385145,0.15826615398188523,-0.06559332833689167,-0.359520677174814,-0.11567432804299334,-0.022892869151721326,-0.26175018854125154,0.5833162055052297,-0.24538908700129097,-0.10864796771164725,-0.17491855453094238,-0.08616124649396842,0.10485395492470248,0.14290951574684208,-0.08659478711279839,-0.35203717096774284,-0.1256581342644682,0.05039460541737607,0.027383044553606052,-0.08455959788004339
-1.0172840494172246,-0.6972445645358848,0.1253714814182122,1.0261290320043368,0.6036923861340938,-0.7523633976906142,-0.23801394758996497,-0.304215496230147,-0.8420112899879688,0.21041722660794682,0.07729482387792844,-0.35004091635891965,-0.26723981106028905,0.6452146293335421,-0.028658418990276446,-0.43215246633106863,0.800638317819487,-0.06366320894810999,0.44439560631584124,0.8465150785793014,0.6930791077943954,-0.1957936664660896,-0.30807122087525596,0.06700015004104182,0.10963325811534698,-0.021376969662863916,0.050746565090174105,-0.2699305302087032,0.3860389847700859,-0.7672238021497874,-0.062029500497000144,0.18826225420122608,-0.3183214777356559,-0.053817068199913984,0.2581523260665699,0.06478862281627942,0.005038497991011759,0.16840949361245033,0.24668978150667936,-0.3424330190744031,-0.4631721791826682,0.15508050737850926,0.4067096258859205,-0.04543031528017752,0.039259979698741274,-0.28113367792457944,0.08883114649780535,0.489106733717498,-0.004257896165750871,0.058572873724853064,-0.13213146822785912,-0.21718269075239618,-0.12418042541385145,0.13210900971351364
-0.9451351299656773,0.5486312549731738,0.15325507644505096,-0.40776637616005185,0.19863939915889858,-0.8574529160931057,0.47265804766036784,-1.7037199732928254,0.5393078992890668,-1.7302915529753526,-0.36426842371813656,0.8673205888318037,0.03595776635136832,-0.13544260300070923,-0.365304311878347,0.4643012077477467,0.3035565354969959,-0.129930612025557,-0.0011173440107288249,0.20315638212748588,0.3485963374827458,0.9531431011458429,0.10134038884247983,-0.16763825564857798,-0.5586786188431965,0.14526224319923406,-0.0931214317108195,-0.19514159189387958,-0.23965222104134637,0.0878808007814386,-0.8010085707300737,0.35586327998365774,-0.06215052998630283,-0.2524943995476937,0.46951257116853695,-0.1083602061543386,0.024681957953351416,0.4861240326168571,-0.15534227827861696,0.11035516327640571,-0.04566426100798537,-0.0006199269251573294,0.42528676203548105,-0.16699511038715573,0.08084345672994529,0.0623685872251178,0.007156551405338876,0.08014272282798231,-0.23158927970155566,0.0027051550813861594,0.13744898797114433,-0.10368869396434412,0.10367519856926188,0.044931828407902295
-1.0954874420459333,-1.8844115225692772,-0.7209306278670576,0.7912017170937834,-0.13307998667400683,-0.8514409537515787,0.23645679198027222,-0.14618812868084077,-0.3255817218194093,-0.05751042806842496,0.47103677509653097,0.009612871802475786,-0.09074500367532615,0.005273092870813272,-0.2290725511682187,-0.05132253789614256,-0.056657728048567696,0.5902393848836669,-0.0044654877310473405,0.38043933461620694,-0.003821788522042094,-0.9177782987494829,0.13593429830316167,-0.2354907888623529,0.33319892762858166,-0.186094201461583,0.14244621983380984,0.005673676984309409,0.38683441077665137,-0.7126981709517131,0.2550094701744326,0.31550667377663594,-0.24087069025610922,-0.21733248735614077,0.029711053417094645,-0.05042834167528249,-0.022662694014163338,-0.13142503910962353,-0.11620344911923207,0.10233990355053833,0.19341196526399876,0.17799243061806497,0.01843866613491471,-0.23638643325871486,0.11691818011882774,-0.5083561498265647,-0.2560153793416697,0.31052002816071383,0.20141447633469306,-0.01901706869039116,-0.023356421870271316,-0.07562998464608674,0.021051228785112328,0.05318452282010658
-1.1266099854149847,0.37797667673184776,0.9215436596676583,1.6449497019559811,0.08860091624055137,0.1624990328271177,0.2561779472394756,-1.431075479248165,0.8463678814647269,0.11898950432930888,0.6034757376492421,0.532079512541684,0.32521948560701164,0.7885806805567271,-0.09091673450869268,0.21462348130306058,0.3355183545425636,-0.804208699041522,0.18952129173409568,-0.5051395838778369,-0.280774990079029,-0.04082201954374969,-0.10225459802838029,-0.85047050970958,-0.11788514292858994,-0.552149491316152,0.2591229811411734,0.36837225816575186,-0.22843537211461384,-0.0906114279939966,-0.21209554681563747,-0.3226020582667526,0.38116322193591046,-0.27576021924520255,0.10078901122813558,0.36618796653188274,0.03190809925410254,-0.11334745534137929,-0.23548197036055252,0.1843619038226394,0.15800499558013237,-0.19592344866857916,0.256183576911745,-0.4690444165574917,0.15140602970755865,0.21509598261589596,0.03135202389974269,0.0673477714788767,-0.11270670465932081,0.00032483462046629653,-0.1299966243270208,-0.008536136556225092,0.013171067354540026,-0.026045305327390293
0.9748003639027142,0.48662033933066,-0.9873712138297919,0.09548698238695641,0.6831499379763544,-0.5509951756766738,-0.417430269131556,0.5707737062441404,0.0061317257593733075,0.4498352060974267,-0.0658697952439099,-0.95161200340237,0.3395897255200973,-0.5968869495980825,0.6881276036678935,-0.6833101936177237,0.3100538006682334,-0.208957501942552,-0.5155982399031909,-0.0418395471114264,-1.5725430589913356,-0.5007686630146527,-0.1833058903679726,-0.2654139415368313,-0.5029522777235187,0.16892235142249729,-0.18182491545672802,0.17732494854530556,0.40810173768387725,0.30614996409323647,0.3722252430696114,0.015572643615019833,-0.10788879510073021,0.10565432169253793,-0.11829388977287718,-0.0047713210473860285,-0.5207107893181612,-0.02991947478356137,0.21382842337399985,-0.1886242066541376,-0.27588241779388356,-0.5387633365759452,0.35069256467639653,0.013657651754933041,-0.13961839117453395,0.13138633014927056,0.005063905907558729,0.011122190134515344,-0.030855567176118683,0.016152747778068965,-0.05252542534921663,0.012530902278804282,0.078031747299349,-0.0987380952940123
0.2961907218342661,0.5348397106859255,0.20619356261201674,0.8965053219138805,0.23947971635521917,0.2893179082747573,0.218785161039135,-0.23167251513226492,-0.9649008341170309,0.8349717468996751,0.2860787907018844,0.04337920968928716,-0.6407888244920292,0.4384552543139428,0.30785652449746753,0.1697465230364696,0.5761878341086393,-0.4959560513913268,-0.3745134088731237,-0.01425539262594828,-0.05019869616298059,0.10352503595048064,0.07423891704841452,0.17993159329618572,-0.9394156161077686,-0.033513237342078527,0.07845385877574793,0.10590815014751147,0.2877201265120326,0.284268903318164,0.10728268128429815,-0.14701566643677463,-0.16083142140972015,0.33270275331010196,-0.09770853124380788,0.029683349599074562,-0.03914661221887782,-0.09200377957558305,0.01665467722707582,-0.105791197211962,0.13248963779261816,-0.1401109295316176,0.0877093318057011,-0.023910781079770266,0.18871367934998992,0.1414356507496344,-0.09121374948642083,0.033578752269585635,0.1767429054103796,-0.09598126897163052,-0.11510139907067987,0.01255782301219477,0.00023656969405860405,-0.09419318738231941
-0.644972012824665,-0.2146578918453224,-1.3089011078655601,0.043102451287808985,0.21938445625887681,-1.683267549897559,1.2324179544962217,0.4062299512677628,-1.4253906738176745,0.07507964637608473,-0.16172309430429005,0.2795751604560842,-1.227458197578087,-0.3674123335374493,-0.6037660118250266,1.0146969178109262,-0.3982681493275699,0.7513203421637789,0.834555970936715,0.5352158890724762,-0.18825451002795848,0.6308414973553441,-0.1626712088934077,0.852103013440759,-0.39711341450121146,-0.4413305614744319,0.18503941408188943,0.7252755806289011,-0.21550618214131587,-0.07816273289382264,0.3809364072017932,0.031529235936162955,-0.07667667867979945,0.18741558107067136,0.32887564132231095,-0.04182486785938252,-0.34803702856192836,-0.6286150318905607,0.33168109057330125,0.20811352329515162,-0.3376935934479319,-0.1284167945694927,0.3464282769916247,-0.3306340822765277,0.13304176472483237,-0.18810122882170466,0.06598349390535978,0.007091219553307934,-0.12975494876595928,0.11716418695233717,-0.07252468565279921,0.02734289588038838,-0.057964664048457466,0.1777378641851819
-0.0325781430367129,1.1502640792858263,-0.5544567828737924,-0.6002644286586507,-0.5402056398837346,-1.3667887420069744,-0.1428235473454839,-0.2570693848551225,-0.7524263418658304,-0.165555430960426,-0.08017472639443196,-0.1082997634371526,-0.28533390738960956,-0.45006447429418156,0.7490222113860883,0.38394166891159104,-0.18260307297173142,0.5710943642553393,-0.4921256891513234,-0.06621233397191222,-0.44563660844701697,0.260495305933683,0.6012827742457681,0.16004243144646196,0.6758062993266392,-0.4269032067401493,-0.3647339962716306,-0.06233012905452864,-0.13270650188066857,-0.2697541847196372,-0.10025656118125059,-0.5757944229539314,0.10737220796877489,0.03952280867379448,-0.308029814443124,-0.22846814086504172,-0.2241649586583535,-0.13750535634042713,0.008533926709243266,0.06252900864853114,0.2586264992696006,0.25685491711559333,0.0787004099457722,-0.10267479268496611,0.1886429540415116,0.16552325155377345,0.3273980749013792,-0.00323011288886685,0.1429332159650632,0.045247575059007034,0.10962057498357013,-0.09153005715405785,0.0797073293193769,-0.06666767891625336
