d,k,invNES,MSE,ES,NES,precision,recall
6,65,0.6117588326239275,0.06263106770372408,0.6000204461288674,1.63463107792142,0.09725930635021544,0.03565103465418315
6,66,0.6150163811577445,0.06261986895083714,0.6006288668889339,1.6259729507001728,0.09722570053148566,0.03618700416347329
6,67,0.6157041521580813,0.0626164417049063,0.5995142560284996,1.6241566611089724,0.09731644806271672,0.03676957971704953
6,68,0.60850153044889,0.06261378811611706,0.6052515826616056,1.6433812405735488,0.09740452654891157,0.03735215527062576
6,69,0.614886342177317,0.06263331261182296,0.6018307590843576,1.6263168189083412,0.09729708148680481,0.03785964330840773
6,70,0.6088956790448806,0.06263957641098516,0.6058036388837459,1.6423174517654802,0.09729765184310639,0.03840855894111067
6,71,0.6115530378058156,0.06262480384100264,0.6041400106111338,1.6351811505799871,0.09716887181675914,0.0389056900801624
6,72,0.616500729008032,0.06262327044527485,0.5990932796844752,1.6220580981453658,0.0971393225181104,0.03944165958945253
6,73,0.6159867552909302,0.06263643096101258,0.5968945252950754,1.6234115285931765,0.09712945142583997,0.03998539677279036
6,74,0.6141046451609686,0.06266382581426254,0.5963196516160948,1.6283869660974162,0.09700816518998337,0.04048252791184208
6,75,0.6206796410286429,0.06268069966602534,0.5957166661271109,1.611137105033307,0.09692072237526783,0.040992605174306605
6,76,0.6229968206346094,0.06268536704813879,0.5972983328710755,1.605144628156144,0.09701681890677107,0.041580359177247964
6,77,0.6138919509281136,0.06272078562245309,0.5942309218036823,1.6289511509120596,0.09685998115750181,0.04205936574352176
6,78,0.6182486853734608,0.06272949214144856,0.5970621522516883,1.6174721008843513,0.0968013468013468,0.04257979990471653
6,79,0.6168879139837328,0.0626889427342664,0.5937538013237564,1.621040025800165,0.09684299845404563,0.043144250885514844
6,80,0.6109626850432649,0.06269313991095293,0.597684302648736,1.6367611713130823,0.09680325987144169,0.043672452720757295
6,81,0.6175648960907246,0.06270100182511866,0.5965099675578096,1.6192630221214726,0.0967474974208981,0.04419288688195207
6,82,0.6091431033979354,0.06272097652198898,0.5991556668815328,1.6416503682333068,0.09668749580057784,0.04471073181846428
6,83,0.6120271469375251,0.0627065080194437,0.5997101213438116,1.6339144513504376,0.09658468585084139,0.045207862957516
6,84,0.6150159664799988,0.06271598305011897,0.5993874157862267,1.625974047020975,0.09656084656084656,0.04574124324212358
6,85,0.6195345078231063,0.06272000841524765,0.5944512023429136,1.6141150934655069,0.0965051585372441,0.04625908817863579
6,86,0.6196523341259611,0.06272956558483937,0.5925624336451779,1.6138081710133976,0.0964827983855468,0.046792468463243364
6,87,0.6220933576501049,0.06273150465483167,0.5937104795134998,1.6074757714459442,0.09641345534762463,0.04730254572570789
6,88,0.620636151051268,0.06274190506714752,0.5943808897351357,1.6112500026080407,0.09648655981300609,0.04788253205460157
6,89,0.6196280594344641,0.06275479960125198,0.5942419780582979,1.6138713939338096,0.09652190959647548,0.04844439381071732
6,90,0.6140715098908869,0.06276820894604244,0.5961888220700091,1.628474833782287,0.09656157534945414,0.04900884479151563
6,91,0.609063586177458,0.06277363018555758,0.6004990660348114,1.6418646963876082,0.09652468743377834,0.04953445740207552
6,92,0.6116706861436999,0.06279358727533918,0.6029139734112783,1.6348666409118546,0.09650856389986824,0.05007042691136566
6,93,0.6026000764249398,0.06281484599980049,0.6021634909968064,1.6594753952450925,0.09650759797387364,0.050614164094703484
6,94,0.6118114124253006,0.06281862219287451,0.6019094500768742,1.6344905957799463,0.09651642146806556,0.05116307972740643
6,95,0.6090391074812365,0.06276803503803025,0.6007207830997018,1.6419306867429828,0.09659272147310424,0.051748244505665224
6,96,0.6123629108324279,0.06276987198044805,0.5994940439878432,1.6330185618861695,0.09663395316804407,0.0523152847111461
6,97,0.6107475578473133,0.0627733989963036,0.5985670213812904,1.6373376973043907,0.09655126712296347,0.05281500507488038
6,98,0.6087484270990325,0.06278291574070506,0.5993219133196718,1.6427147167598641,0.09656396994059331,0.05336650993226588
6,99,0.6115107290824244,0.0628088869511234,0.5970405702308057,1.6352942842074187,0.09645119700216119,0.05384810572322224
6,100,0.6055838463455843,0.06281482473119046,0.5971928247176415,1.6512990001872294,0.09644168962350781,0.054386664457194936
6,101,0.609654499787617,0.06283507409064792,0.5979852779510129,1.6402733029090513,0.09636418187273273,0.054886384820929224
6,102,0.6104706241500653,0.06283951077680577,0.5961108144721927,1.6380804586498514,0.09639622607537046,0.05544824657704497
6,103,0.61373679034379,0.06284700152604202,0.5967922448243925,1.629362970793785,0.09637861403086469,0.05598162686165255
6,104,0.6087905498024513,0.06285855662465285,0.5958763444662875,1.6426010560191742,0.09632160768524405,0.056491704124117074
6,105,0.6101643741912174,0.06287905279277507,0.595351251546718,1.6389026339427242,0.09630066902794175,0.057022495184042093
6,106,0.6136046149629608,0.06289332580379872,0.5950584391127403,1.6297139487133148,0.09616750697368193,0.05748596640222052
6,107,0.6112171652158646,0.06290728879738011,0.596173606689683,1.6360797060514956,0.09606257991984415,0.057964972968494316
6,108,0.6109167070864764,0.06292929547979864,0.5991160407914562,1.636884354937846,0.09609138523279938,0.058524245499927505
6,109,0.6089237158940768,0.06295067633469774,0.5994783077195468,1.6422418340722855,0.09606911483475286,0.059052447335169955
6,110,0.606964092439683,0.06297916479765325,0.5987153978354136,1.6475439197408122,0.09607229317973119,0.059596184518507775
6,111,0.6077806436806695,0.06298724669893596,0.598513816235133,1.6453304500519832,0.0960836869927779,0.060145100151210724
6,112,0.6078724973198827,0.06300486180057686,0.598568342345621,1.6450818295103204,0.09607847960120687,0.06068365888518342
6,113,0.6014350504762922,0.0630278994759764,0.6014566220730626,1.66268992671457,0.0961058696376476,0.06124293141661661
6,114,0.6088640236539348,0.06304674373888594,0.5983470273237446,1.6424028373342987,0.09605625634333768,0.06175300867908114
6,115,0.6133409124065222,0.06306076183414103,0.5973665516480822,1.6304146352741593,0.09608735577115024,0.06231487043519689
6,116,0.6090996639961511,0.06307965494560973,0.5980388815386538,1.6417674464622904,0.09607438016528926,0.06284825071980446
6,117,0.6074870813950868,0.06310404252259123,0.5973861869927721,1.6461255401571866,0.0960459293792627,0.06337127410568179
6,118,0.6173291410355184,0.06312564235488385,0.5964377081424028,1.6198814109481092,0.09602963378001898,0.06390206516560681
