"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"ATM.Cell.Ellipticity..prolate..SD",1,1,1,1,1,1,1,1,1,1,1,1,1,0.0874309295616545,1,1,1,1,1,1,1,0.262469863233561,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",1,1,1,1,0.946195964920901,1,1,1,1,1,1,0.357293599638857,1,1,0.000388005596164671,0.00771048322068539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",1,1,1,1,1,0.0155255850292788,1,1,1,1,1,0.00667739440415754,1,1,0.0105622428894859,0.0788884173126032,1,1,1,1,1,0.0185543687240839,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",1,1,1,1,1,0.116555071779138,1,1,1,1,1,0.00667739440415754,1,1,0.000723458898988082,0.0143688523253959,1,1,1,1,1,0.12777619979119,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",1,1,1,1,1,0.08156776011433,1,1,1,0.277764948067213,1,0.100126132624016,1,1,1,1,1,1,1,1,0.00661208562737163,0.00779040145315956,1,1,0.07416752115058,1,1,1,1,1,1,1,1,1
"ATM.Cell.Sphericity.min",1,1,1,1,1,1,1,1,1,1,1,0.309667930230361,1,1,0.363247763776639,1,1,1,1,1,1,1.76519330579245e-09,1,1,1,1,1,1,1,1,0.0919757245734196,1,1,1
"ATM.Cell.Sphericity.max",1,1,1,1,1,1,1,1,1,1,1,0.0971324228871427,1,1,0.368058805304782,1,1,1,1,1,1,1.61756505758403e-13,1,1,1,1,1,1,1,1,0.0259912152323183,1,1,1
"ATM.Cell.Sphericity.mean",1,1,1,1,1,1,1,1,1,1,1,0.178932181496785,1,1,0.222048047176225,1,1,1,1,1,1,7.37099980005383e-13,1,1,1,1,1,1,1,1,0.0116118456176818,1,1,1
"ATM.Cell.Sphericity.SD",1,1,1,1,1,1,1,1,1,0.547025394147416,1,1,1,1,1,0.242312017554707,1,1,1,1,1,1,1,1,1,1,1,0.426611956548842,1,1,1,1,1,0.00875287954186077
"ATM.Cell.Volume.frac.min",1,1,1,1,1,1,1,0.00812166567096518,1,1,1,1,1,1,0.515099032753828,0.267338062940973,1,1,1,1,1,1,1.14995152298895e-08,1,1,1,1,1,1,1,1,0.680141396260244,1,1
"ATM.Cell.Volume.frac.max",1,1,1,1,1,1,1,0.00244504013022353,1,1,1,0.0254480124023795,1,1,0.220693310830005,0.00397842634350121,1,1,1,1,1,3.80647184898195e-05,2.70375805385322e-08,1,1,1,1,1,1,1,1,0.107345043655304,0.864092072050845,1
"ATM.Cell.Volume.frac.mean",1,1,1,1,1,1,1,0.00102133170559124,1,1,1,0.289813974849387,1,1,0.21617353500226,0.0188948650075487,1,1,1,1,1,1,7.49757885690786e-09,1,1,1,1,1,1,1,1,0.259297558363889,1,1
"ATM.Cell.Volume.frac.SD",1,1,1,1,1,1,1,1,1,1,1,0.357293599638857,1,0.0187419627204387,1,1,1,1,1,1,1,5.75401397497605e-05,0.0835445788887348,1,1,1,1,1,1,1,1,0.774947496645994,1,1
"ATM.Nucleus.Ellipticity..oblate..min",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0352006338797152,1,1,1,1,1,1,0.00399626807176177,1,1,1,1,1,1,1,1,1,1,1
"ATM.Nucleus.Ellipticity..oblate..max",1,1,1,1,1,1,0.557424114386945,1,1,1,1,1,1,1,1,0.000339056740449375,1,1,1,1,1,0.000884411671981872,0.00233803490022807,1,1,1,1,1,1,1,1,0.46832750034992,1,1
"ATM.Nucleus.Ellipticity..oblate..mean",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001532235590957,1,1,1,1,1,0.0402056299617775,0.00239448060365232,1,1,1,1,1,1,1,1,0.800060802113264,1,1
"ATM.Nucleus.Ellipticity..oblate..SD",1,1,1,1,1,1,1,1,1,0.040521498184584,1,0.0829743266291508,1,1.32006660528037e-05,1,0.123355262542261,0.0238986574094018,1,1,1,1,0.0417130974421468,0.0516426389300471,1,1,1,1,1,1,1,1,0.291397168550281,1,1
"ATM.Nucleus.Ellipticity..prolate..min",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0966235549484206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Nucleus.Ellipticity..prolate..max",1,1,1,1,1,1,1,1,1,1,1,0.112581482933004,1,1,1,1,1,1,1,1,1,0.0190692478552964,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Nucleus.Ellipticity..prolate..mean",1,1,1,1,1,1,1,1,1,1,1,0.590736878439117,1,1,0.186548661413115,1,1,1,1,1,1,0.627660194607174,1,1,1,1,1,1,1,1,1,1,1,1
"ATM.Nucleus.Ellipticity..prolate..SD",1,0.33739055868447,1,1,1,1,1,1,1,0.0762039421074536,1,0.289813974849387,1,0.167220580644931,1,1,1,1,1,1,1,0.00101954380281804,1,1,1,1,1,1,1,1,1,0.00882599989423824,1,1
"ATM.Nucleus.Sphericity.min",1,1,1,1,1,1,1,1,1,1,1,0.0346104005984001,1,1,9.33017724066758e-16,1,1,1,1,1,1,8.3029215133836e-15,0.0227678927816427,0.142967488696913,1,1,0.000118585698768115,1,1,1,1.50157437692141e-06,1,0.000104151905214866,1
"ATM.Nucleus.Sphericity.max",1,1,1,1,1,1,5.34592852481442e-05,0.583940372854818,1,1,1,0.0346104005984001,1,1,8.81461805359291e-15,0.604559810011135,1,1,1,1,1,1.32904999336664e-27,0.0227678927816427,0.0546443231964676,1,1,0.00353816578170538,1,1,1,4.20844463382233e-05,1,1.27244967319273e-09,1
