"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"TVC.cosine.max_Nucleus",0.718581538321998,0.481085298316136,0.751602838217183,0.952988705020622,0.692726093296877,0.572194295374593,0.541269948439346,0.955483584009341,0.439625140588506,0.77625822596836,0.725997340312188,0.255484273032018,0.665152282532309,0.948799293596796,0.881769975152897,0.826751633879721,0.836660671043193,0.553169693379898,0.592043778959289,0.794611036654473,0.680544178237934,0.799705073274591,0.871805752549234,0.556272000122187,0.509561723785544,0.655910516236724,0.583848025078698,0.767739093767979,0.411109196097811,0.414567291241834,0.754788214949662,0.886044030030084,0.803894145848656,0.800900641793181
"TVC.cosine.sd_Nucleus",0.383233159644196,0.250204039077774,0.449256344278203,0.529957465849481,0.457343759049987,0.33268708367799,0.282687338695969,0.634013048801719,0.230792774585973,0.429853496225082,0.398549263914255,0.178047161405652,0.345901134499717,0.504734253242433,0.531348741786506,0.549538539266953,0.446261519818829,0.276724173259076,0.316367022260141,0.444462148628752,0.368867401832196,0.539213444460582,0.498550335438893,0.282761050036758,0.287908130675443,0.373587014955072,0.338806081727007,0.407546034857832,0.210023159094364,0.200802300454824,0.367315206939424,0.490546772080674,0.467711035523835,0.42089810987494
"ATM.Nucleus.Dist.to.Cell.Membrane.min",0.0449038034318165,0.0489498946802087,0.0407154084327391,0.0452458939506751,0.043564425615167,0.0471073999549805,0.0490218798909919,0.0442910966861321,0.0508956045577481,0.0534138954663333,0.0463555426883552,0.0516610217611968,0.0507887882436969,0.0639333764562741,0.0648722376420075,0.0500610500413955,0.0480363860855938,0.0525451894393093,0.0495391021808139,0.0529421523470912,0.0594845713324429,0.0651543171523175,0.0453627618585771,0.0512269712172881,0.0540383710103773,0.0450332907746747,0.0514346213824561,0.0448454133027039,0.0464381410039726,0.0426899667704433,0.0548529935888238,0.0440489782389216,0.0527379329699056,0.0612986124380031
"ATM.Nucleus.Dist.to.Cell.Membrane.max",0.0515182461080732,0.0562941545401498,0.0480765663927838,0.050836880137985,0.0516603540222243,0.0555747611281606,0.0543633345655833,0.0526587368784787,0.0662221131658245,0.0581661990813946,0.053455044312664,0.0618330908992348,0.0582258004872732,0.0666230456045448,0.0694216665091811,0.0593254200394773,0.0551921810528652,0.0613129553143434,0.0559439576253906,0.0622322576202084,0.0648957840232981,0.0799073831846632,0.0551449498634598,0.0566990780558576,0.0601695783482089,0.0536499414297562,0.0604827461538482,0.0570385462594989,0.056872962908103,0.0477233583492042,0.0637586467287262,0.0508664105985597,0.0643394680303348,0.0691035113222257
"ATM.Nucleus.Dist.to.Cell.Membrane.mean",0.0481299761480214,0.0524860234875894,0.0443588591811634,0.0480261135307673,0.0478167862166414,0.0513481731975166,0.0519252949440535,0.0485302923192992,0.0576267597792399,0.0557519675433918,0.0497887303011753,0.056804684300935,0.0543841257972159,0.0653212239214929,0.0671055748219571,0.054725197818406,0.0516395370131047,0.0568742545461129,0.0529085378279685,0.0575148199586861,0.0621067701992726,0.0723997654868719,0.0500319326968118,0.0540195089416399,0.0569531932547472,0.049325068202597,0.0564165950328315,0.0510482949141176,0.0517602866167117,0.0452317041804704,0.0592220077822501,0.0472245770935684,0.0584688307399249,0.0649473609626104
"ATM.Nucleus.Dist.to.Cell.Membrane.SD",0.00363796900676261,0.00470855442401648,0.00454424102415831,0.00333636064234886,0.00494571594169316,0.0058416706748019,0.00333335148064493,0.00550228975828043,0.00912593670419847,0.00300106533467889,0.00403748657138352,0.00611896443062182,0.00405864409361246,0.00182667626069543,0.0030825381994785,0.00609971511738175,0.00415130402551514,0.00573498536614965,0.00430683929503693,0.00566807497866955,0.00342585967323513,0.00916829498995902,0.00576321006444668,0.00372872349311977,0.0039081134793133,0.00602472587303997,0.00482107079618876,0.00757756861510354,0.00648588660692678,0.00323874887674511,0.00515191330347298,0.00421886730036857,0.0072872961372224,0.00450442510649559
"TVC.Nucleus.Dist.to.Cell.Membrane.min",0.0429776019767237,0.0429411632433448,0.0260680621183222,0.0427211455069905,0.0508082625726735,0.0421830125916214,0.0335652630183666,0.0273730394001433,0.0423763398175198,0.0425646969086441,0.0368248484387324,0.0426399107521233,0.0359320744060264,0.0526228822896476,0.0373006521359008,0.0314107110020167,0.0477795838323935,0.039605580028607,0.0389045599564645,0.0467389535479145,0.0499907254929928,0.0360735795174511,0.0656436648498868,0.031983755361145,0.0375852168683086,0.0422276698453833,0.0373534809577674,0.0335295707630029,0.0389399952017438,0.0306757511931016,0.0354094927780329,0.0567571190341681,0.0327151871424051,0.0444718352167184
"TVC.Nucleus.Dist.to.Cell.Membrane.max",0.0627785093274812,0.0638571480361829,0.0418480659708995,0.077391527897873,0.0826440144076481,0.0691283649618873,0.048192892337629,0.0418231064756634,0.0618497219206138,0.0684343240091955,0.0593451635999074,0.0534861542482271,0.0550253371390649,0.0876578086013864,0.058309942964539,0.0468660149967812,0.0804607870634123,0.0625598718359497,0.0643546960383413,0.0747136353443975,0.0735332065873048,0.0554754117998854,0.102768781120605,0.0514765960608968,0.0561441946316375,0.0746939684911219,0.0500907442323051,0.0539771871148976,0.0518675392498543,0.0581549754097747,0.0581651568300046,0.0934151008391905,0.0565370575185137,0.0761269631201483
"TVC.Nucleus.Dist.to.Cell.Membrane.mean",0.0525011469874422,0.0527227431512443,0.033293126258302,0.0587916578087852,0.065687463333333,0.0545183407417649,0.0402197010131239,0.0344060609855453,0.0515395153779136,0.0545154299255354,0.0471710762170258,0.0479522928904425,0.0453618092778162,0.0689997969057899,0.0471631371142866,0.0385752811499329,0.0630397201431558,0.0518193471546892,0.0509200768822131,0.0593674773897654,0.0610238060084503,0.0456452272967374,0.0832857559161101,0.0424966957941211,0.0463984907884515,0.0570078687978518,0.0434319461270139,0.0431793673020222,0.0452897144408541,0.0436250883957832,0.0461943894545657,0.0739647877459424,0.0448182943715929,0.057562184219629
"TVC.Nucleus.Dist.to.Cell.Membrane.SD",0.00815778573282447,0.0105421989688078,0.00742023666529294,0.0133583940401873,0.0155759929869921,0.0131821430126341,0.00696418977798369,0.00639657659053145,0.00958488465751003,0.0113372558832664,0.00989823644710143,0.00634974045299828,0.00893392449095643,0.0142309560555702,0.0088796645168491,0.00716110481852004,0.0135721863393268,0.0113992043745174,0.0125056254006885,0.0116185305428211,0.0114344308725671,0.00926911844847033,0.0150474363080541,0.0106434402173505,0.00911558159135237,0.0162169279046194,0.00622148150994064,0.00956947692781176,0.00753798707557766,0.0140327806474657,0.0113545808873173,0.0151386207957294,0.0109960012027585,0.0137885056746647
