"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"Gna12/13",0.159618877477341,0.0113358437995673,0.160184135026857,1.55167722853717e-05,0.780243424248536,1.58914613854515e-05,0.193309211803439,0.303983543478142,0.202380327195612,0.556257679011872,0.212382811904619,0.00282213425283646,0.0482345001011761,0.322872605110282,0.131510704165885,0.837387442192242,0.000396782797859964,0.202496558242973,0.254783658279145,0.126237716462308,0.806923167753978,0.303499442334294,0.00907667241307993,0.124348819867609,0.572787195501611,1,0.762778164796446,0.76671723642493,0.0428271517521164,0.0577815767412259,0.0044480727428928,0.00155402871694576,0.0657693155523669,0.528292308720764
"Hand",0.3487439481675,0.0322314659045094,0.16291216884736,0.68026300027609,0.300808582872926,0.794222427739049,0.107447837356016,4.742334172414e-10,0.829794510185543,0.502098105754468,1,0.120198114906283,0.731382350778737,0.0351387283107916,0.490957933089744,1.68887924495799e-06,0.309951202383603,0.334044036566591,0.279321225721501,0.487127811435362,0.00391328910294444,1,0.874860657556496,0.102339371879968,0.198461760213009,0.37579996936271,0.165522507999508,0.0539700203325539,0.15821298865564,0.543010094271098,0.100565026424377,0.634459806600215,0.890218174321675,0.200725228753094
"Handr",0.0168945675221959,2.65458889772403e-07,0.640491506415144,0.197742922694468,0.0412953081068493,5.28562186634959e-05,0.000597143845339494,0.0218147762067207,0.703234765964466,0.021934520265503,0.000731721801086753,0.275176594596004,0.103239075611523,0.506852411394498,0.475632246425327,2.75993151975176e-15,0.00111520662360748,0.345602401988947,0.000105645213932586,0.303602532028818,0.510160978058288,4.697977343825e-109,0.0032434322297329,0.0372918664043972,0.00119190991676599,0.00234526866471557,0.00391971502410844,0.687831941738312,0.208559445028931,0.0065328181933742,0.191455967874311,4.17990566500238e-06,0.806252154027317,0.155216976983873
"MRF",1,0.033479344207602,0.0136217258651316,0.00208343659006666,0.10182837501475,0.493143138660092,0.000403717988048535,3.38732899118062e-17,0.708221592685714,1,0.201078631662528,0.000116429308722036,0.317243782574805,0.00059811128144151,0.0716405676260657,1.97095979382866e-08,0.00177768899017455,3.22288421312715e-05,0.218101805743919,0.0197390578819919,0.627993046455019,0.00104309801067813,1.32324795354442e-52,0.0259172557006593,0.0754196121538202,0.244886261068389,0.84133709883957,0.921521812761055,0.0798446690868863,0.597288345265516,0.045182384992884,2.68852431286843e-14,0.545977665258805,0.0361590126831928
"NDE",1,0.215277225472149,0.413625233250472,0.0260884093206864,0.0862453979756391,0.401416510064416,0.313762202532325,0.0317210060666062,1,0.786726311365106,0.102304499261704,0.643251130807275,1,0.278936903610047,0.276275881197424,0.711654928822671,0.143145296631793,0.817804614529452,0.00576956009281747,0.089193963001897,0.0738818099606373,0.0139164538633219,0.013328430151802,1,0.604770351320134,0.153259387722428,0.0574900763674767,0.172715421730893,0.262810454298202,0.0997049615946445,0.424831270126646,0.106529053375551,0.0891778761150207,1
"Paxillin",0.874740085689504,0.00158290216393037,1,0.000509920879468838,0.140477757266111,0.000572158488209799,0.473045004218055,8.6196690120414e-05,0.898280266567832,0.791000248582686,1,0.0314269882031459,0.587014195741114,0.721965114234673,0.586898112457774,0.356641452167391,0.809189864055489,0.170905868321233,0.606369923735961,0.491312645005252,0.123044721643604,0.000569742808871192,0.0752441969404263,0.780323408700685,6.04272842906552e-05,0.860853988331915,0.407748386398484,0.0431256586244443,0.675830151958735,0.634134105275949,0.698084849196328,0.0899700003775053,0.409724442515902,0.57194627352635
"Rab5",0.197283340026499,0.003332552916134,0.275714260988806,0.000207061658751941,0.00981459562939575,0.0258364668651221,0.0457077319413573,0.00308147469435364,0.394168344237293,0.156453679056142,0.413873479839614,0.218252437386478,0.855313039822855,0.639484333137236,0.466388870610524,0.0642560480688584,0.747097696647683,0.124274925038658,0.00879158044174386,0.716209713860847,0.377228631190906,0.000496547064534962,0.135440497182697,0.123290532168617,0.733877613199774,0.478740012365759,0.133991512134758,0.374860739144387,0.851611916521544,0.321430529957144,0.601298298227727,0.545453170726191,0.507630452681692,0.608192899477758
"Rabep",0.1907526770477,0.00112596276916225,1,0.141810760204519,0.0862453979756391,0.0102614534129872,0.0284043190932187,0.00387104141420861,0.199085798378554,1,0.408152523836881,0.877283954807559,0.78151176632629,0.278936903610047,0.276275881197424,0.04129799945907,0.806894339106445,1,0.795286060033368,1,0.189309949615086,0.00126592894294943,0.57290631347857,0.0532247460602357,0.450849959791134,0.153259387722428,1,1,1,0.301191105755493,0.688439109062548,0.256865006319943,1,1
"Rho",0.00833851156889585,0.277355157553486,0.516561520381907,0.612327728970252,0.118378358768825,0.239559756328158,0.458998326092361,0.210733036332389,0.0341211132932255,0.0394842845100153,0.170567448742395,0.067706176463352,0.0906731669559029,0.101753112877274,0.0661548025521566,0.0040036881418433,0.0449150705864391,0.058574453711317,1,1,0.0534439056951863,0.339677226668895,1,0.142440860982008,0.0650451819010275,0.467423718093709,1,0.00130697045823766,0.247256548862364,0.0752015157075096,0.840909873362607,0.243366477647148,0.172145693608794,0.696764778889094
"RNF149",0.469210814704223,0.073761311417779,0.47689058271971,0.0966794608824533,0.570954771998071,0.127094696173508,0.279659260169185,0.002811750929716,0.0588587689038093,0.0098525658562807,0.299988251497284,0.000252291510634895,0.167521287508662,0.0261473524581425,0.215390148856324,0.0599989829869196,0.00148444229004773,0.000233447517448148,0.0562214264201776,0.0427820868402703,0.061560220391411,0.207965691272109,0.137693758551387,0.198400749870663,0.564818030203663,1,0.755578354495823,0.128369097553929,1.95236459641668e-05,0.0928001142755448,0.0752808314494619,0.0045878663057231,0.0598359386519029,0.828989196404178
