d,k,γ,n_clusts,combined,MSE,ES,NES,precision,recall,silhouette,ES_clust,NES_clust,precision_clust,recall_clust,precision_network,recall_network
3.0,91.0,1.5,10.0,32.10186044786818,0.08691517389466173,0.5545038611053009,1.5571431053588662,0.08926047715665011,0.03303332850011392,0.7783678566519834,0.30611187139967255,0.9430125256149763,0.08926047715665011,0.03303332850011392,0.06833910034602077,1.0
3.0,91.0,1.5,10.0,32.18868091575923,0.08691517389466173,0.5545038611053009,1.556693706393982,0.08926047715665011,0.03303332850011392,0.7783678566519834,0.30611187139967255,0.940468998313709,0.08926047715665011,0.03303332850011392,0.06833910034602077,1.0
3.0,91.0,1.5,10.0,38.969803126467696,0.08998265036443792,0.5505698299636362,1.5145708761538281,0.08960024233137033,0.02603983263251652,0.7783678566519834,0.43822706004669,0.9854477442250509,0.08960024233137033,0.02603983263251652,0.06833910034602077,1.0
3.0,91.0,2.4094947451941433,16.0,38.76106537747895,0.09076853021046916,0.518140515366655,1.462568570016752,0.08654435386529498,0.024134163266151584,0.7783678566519834,0.6123843966108674,1.0689860754695153,0.08654435386529498,0.024134163266151584,0.06833910034602077,1.0
3.0,91.0,0.13358546367516777,2.0,36.179326268442125,0.08705118923678457,0.5562358808381017,1.5502621840906463,0.0894951752444004,0.03297118710773246,0.7783678566519834,0.29014838047054675,0.8383105677220288,0.0894951752444004,0.03297118710773246,0.06833910034602077,1.0
3.0,91.0,1.5560005137956778,11.0,37.65273408893579,0.08970611952617068,0.5386425644921466,1.4869524916877905,0.0901192346797301,0.027769434720467303,0.7783678566519834,0.4402897805678262,0.9563931205037668,0.0901192346797301,0.027769434720467303,0.0683982683982684,1.0
3.0,91.0,1.7917548860473715,13.0,30.49923824152884,0.09064114144068136,0.5435916077193159,1.5013167801422256,0.09059661400346375,0.026547320670298486,0.7783678566519834,0.6122015202738622,1.2350664139918288,0.09059661400346375,0.026547320670298486,0.06833910034602077,1.0
3.0,91.0,2.2644252113930525,14.0,33.68689317674697,0.0906913237434568,0.5456898634962475,1.5104824043740712,0.09061491574040875,0.026174472316009695,0.7783678566519834,0.620511205992032,1.1341254747075604,0.09061491574040875,0.026174472316009695,0.06833910034602077,1.0
3.0,91.0,0.5218412674929637,5.0,34.119690668968616,0.08878060448797184,0.5506646110174429,1.5598410555658446,0.08853609319106001,0.02999098949810469,0.7783678566519834,0.37536934060965776,0.9772464918722135,0.08853609319106001,0.02999098949810469,0.06833910034602077,1.0
3.0,91.0,2.891942122477281,17.0,35.51966604260392,0.09112644684394995,0.5414656792807483,1.5010137020511956,0.08944513017768464,0.02420407233258073,0.7783678566519834,0.696732989919437,1.1631686380472392,0.08944513017768464,0.02420407233258073,0.0683982683982684,1.0
3.0,91.0,1.5108063919629449,12.0,32.353168887005694,0.08987225116307072,0.5383184606045753,1.4852787945492851,0.09006759260893352,0.026428216334900678,0.7783678566519834,0.7095567765509523,1.1695406519568083,0.09006759260893352,0.026428216334900678,0.06833910034602077,1.0
3.0,91.0,2.8159577296956155,17.0,35.10398943484743,0.09130191272488142,0.5293574485150405,1.4731521476736864,0.0887672971699474,0.02390113304472109,0.7783678566519834,0.7050130142918447,1.1918594258012212,0.0887672971699474,0.02390113304472109,0.0683982683982684,1.0
3.0,91.0,1.153387480239853,8.0,32.60144991437056,0.08970208900201425,0.5485370246087522,1.529410225782871,0.09077461984216643,0.02891905047952441,0.7783678566519834,0.5286311195536296,1.0606669958517567,0.09077461984216643,0.02891905047952441,0.06833910034602077,1.0
3.0,91.0,2.3419695546962513,15.0,34.51257512441145,0.09008785626696526,0.5291868539518674,1.4984303113828301,0.08914158972688946,0.026223667584978353,0.7783678566519834,0.6420115898540998,1.1049158509254164,0.08914158972688946,0.026223667584978353,0.06833910034602077,1.0
3.0,91.0,1.1179176086189808,7.0,28.73572886792275,0.08905081147530049,0.5436211601375498,1.5271558840907016,0.08891420723237557,0.029501626033100647,0.7783678566519834,0.691933927077603,1.1795920290339093,0.08891420723237557,0.029501626033100647,0.06833910034602077,1.0
3.0,91.0,1.6616594768758057,12.0,31.791894576876953,0.0898652564462107,0.5449977322225502,1.5038137866942696,0.09027795834525079,0.02696936429355594,0.7783678566519834,0.5511506506297424,1.1663069960589452,0.09027795834525079,0.02696936429355594,0.06833910034602077,1.0
3.0,91.0,0.8870979892862191,7.0,37.15203391013664,0.08948948064883079,0.5432975573894125,1.5259850084620312,0.08711397162605757,0.027966215796341943,0.7783678566519834,0.40899711760823876,0.9624622424197541,0.08711397162605757,0.027966215796341943,0.06833910034602077,1.0
