"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"ATM.dist.mean_Nucleus",12.1723742873504,-1.18014609510582,7.10377396362338,2.4172441437282,3.74011994971488,9.48782385442405,15.0838546637812,13.1931901097031,5.94091704634712,3.27675455295361,7.25671546983626,9.14105933055977,4.70494162154914,-13.615601076175,1.26730482275508,-13.2142835905682,12.3131897044814,-17.6647266867775,5.27432884456081,-11.2427468906064,-9.31073340365319,-38.1590141249229,10.078425242083,6.01785481467757,5.54141394635344,21.0310956148841,21.0148251776337,8.54858747777751,-30.2484342981227,8.89775950095741,-13.1701391197282,9.93711228291195,-2.82278834982877,-2.21815104808891
"TVC.dist.min_Nucleus",0.899978730942035,1.18248073816467,-1.15353923573868,0.934541669625338,3.2101836997019,1.95486925071257,0.470029212044816,-1.93113860763192,2.11442584300098,1.19400768067789,1.07912407577825,1.048333057957,0.587565121228431,2.30028072021737,0.0472387898139603,-0.511947260217678,1.80631199103129,1.19150449083255,1.65662454682814,1.69006985229762,1.71724229230887,-0.267075194014866,4.63500006595572,1.16832912210753,1.05246921175819,3.40677464750874,1.24363993410716,0.377940528906948,0.837832646867675,1.89829363569004,-0.633881889749982,3.009745673597,0.576687331475285,0.637747373656617
"TVC.dist.max_Nucleus",2.23073466734948,0.175782640991433,0.0441755262290777,3.59233453241431,0.970693800868804,0.790773065940347,-0.243390751344228,-0.173985958522915,-0.0987691816590468,1.71161438264802,1.18553555425954,-0.786337831927477,0.335541100229913,4.02748684194372,0.583457614814313,-0.0147601783393883,2.41473224521009,0.0204641584437124,0.120532915831711,1.90296963095702,0.948548895346249,0.954312267787187,5.98192969296771,0.413585121876895,-0.634822738651302,2.0841697487989,0.531281536181279,0.115933131538661,-0.748493136762423,0.548069992254935,-0.441978786519939,4.11818281826247,0.536316741018906,1.95848393465815
"TVC.dist.mean_Nucleus",1.78795701803729,0.459585908876341,-0.360264489492694,2.59194977011981,1.89874644989889,1.31066755307538,0.0758445317975988,-0.799256952599011,0.477133361608729,1.50248300559931,1.10153097235575,-0.119345126651912,0.309777871882586,3.44904099216468,0.423464104128765,-0.133327376797712,2.38591891433853,0.424903490838253,0.753211705068879,1.69805829995208,1.24959430409188,0.689816675589628,5.19744540880134,0.724053553361093,0.000563490962117703,2.63064926679175,0.640773033560346,0.175883927435416,-0.0657388871969721,0.816418500192761,-0.445483110954851,3.75086223820788,0.635326130571509,1.52740889191658
"TVC.dist.sd_Nucleus",1.75342020330884,0.741792211482843,1.04701295667409,2.31417071562676,0.82008255268413,1.05544741828693,-0.185412113013235,0.169561357314677,0.279409307253324,1.28376609301578,0.858906606848331,0.511982223486062,0.433269817782133,2.61540127314837,0.480406558459424,0.471784421826068,1.55474762932983,0.487017830207093,0.273704137122548,1.15898582382645,1.0387986846239,1.81940211494738,3.86810965050401,0.362543314101866,0.0567085264644383,1.45265670733313,0.712571223209943,0.0396855084156998,-0.0510862199508189,0.853988382764029,-0.16432738662758,2.56116389372983,0.443494735633491,1.22401231639285
"TVC.ATM.dist.min_Nucleus",-5.16971336771314,-6.2276411365172,7.55935999138935,1.26547978366485,-5.55995367362128,-6.99028120494813,-11.78643769012,4.07606802954998,-1.07646126181476,-11.7132262349171,-0.470380579687999,0.503091717886809,0.607512084928095,-3.18325707080989,-8.34343895095573,10.7770293342267,-6.00965361256577,-0.408257947945635,-15.4624301164848,7.14567765509433,-3.09170088930366,24.3343500118009,12.7336726908685,-11.326641737121,-5.76070703775614,2.12488810408549,-2.94606772647565,6.68676445450101,13.1721038896035,-3.37599268965869,-6.38905751788917,-3.4235799469843,6.87147968452551,4.58766808669218
"TVC.ATM.dist.max_Nucleus",-0.982125263898381,16.5932902354445,-1.05767336112133,-0.949387755101768,-1.0312315270933,-1.0312315270933,-1.14581280788144,-1.1136872151371,-1.10761904761873,-1.0312315270933,-1.07706403940856,-1.11977160770232,24.2484313136373,-1.02520093336761,-1.14581280788144,-1.12639225181566,-0.986672140120132,-1.08215654077692,-1.07841205447665,-1.05767336112133,-1.06942528735601,8.32497206434477,-0.796242798697275,-1.14581280788144,-1.11000615763515,-1.01850027367239,-1.14581280788144,-1.10761904761873,-1.09998029556619,-1.0312315270933,-1.14581280788144,-0.866346269373775,-1.14581280788144,-1.06942528735601
"TVC.ATM.dist.mean_Nucleus",-5.46468430857708,-6.49631958236713,10.3373992372454,-0.267387158571569,-8.1510205835997,-9.34813351402326,-13.3610578069819,5.25352624907856,-0.183564772835476,-13.7223909027552,2.20364056594373,0.24909317868838,1.97628142051637,-5.17105750565617,-10.1639020053623,13.6809832973087,-7.89655017055126,-1.23578986358098,-19.8248861740595,8.79506084577528,-4.88375532054004,23.7622041095756,15.1337492776842,-9.94682584428887,-6.40812975088902,1.15828664512734,-2.63927727215969,9.53565418817713,14.0897414507146,-5.43546440295491,-8.02991077009886,-4.37955108481825,10.0711832464509,3.67384848313803
"TVC.ATM.dist.sd_Nucleus",-3.60441142350973,-0.772708634173955,5.76461506583059,-1.1601054861341,-1.40538511119094,-2.05958424801663,-6.97391168440501,0.470236610689074,0.770098876150133,-6.47924146569103,-0.36333556814782,5.46460701618333,0.97857110966533,-1.51564420206509,-5.97392450467849,4.96583449088754,-4.13336427147155,1.95924579884213,-8.4534198082363,4.47679498089258,-1.69595364241106,13.3697363126704,4.64749204832994,-6.59720627577989,-1.40212717706805,1.37879065807802,-3.75689163941759,3.18328888312588,13.1960954089659,-0.601999392378748,-4.63910146786325,-2.71134232410567,4.4210294174334,3.21226700454535
"TVC.cosine.min_Nucleus",2.42086362942899,-1.01453558182684,3.29047302255365,3.3091842968237,-1.78458920756424,-0.747902151331818,-0.390246552821092,4.48040471297891,-0.362538915638553,1.63830523131064,1.63726941898341,-0.666846707419328,-0.145837226019379,2.47526277015247,1.81688173153575,2.86081236774193,2.02250889168961,-2.42310725612924,-2.48042222296793,2.08794800214657,1.04901571898819,3.31177105291746,2.12488542151007,-0.752867308638227,-1.24109758679615,-0.368004189838514,0.978100467542773,-1.06343191510293,-3.04067740085345,-1.22565465309856,0.266198751552985,1.51873475289217,1.44798818740519,1.40062893361647
"TVC.cosine.max_Nucleus",2.33641493836887,-1.82607199504227,4.58893552067527,3.90781033111958,-2.82340392303898,-0.720306616681465,-0.262120725254652,5.56912852276121,-1.19486960588625,1.7278616558713,1.56771356684932,-1.07280240706814,-1.30425765920299,3.55001822461813,2.99086243719543,3.63258967722726,2.58195821804066,-4.4112459441112,-4.12972356156769,2.30191534064068,1.3016228650746,4.40997324102375,2.22742821075427,-0.917915614694192,-2.48586983487518,0.0587135257501703,1.43718467505399,-1.5824104927662,-5.17986567794066,-3.33490785831324,1.50842942219261,1.97004173489145,1.74016359831903,1.24971529352168
"TVC.cosine.sd_Nucleus",0.346427903350829,-0.480644057161065,1.95884191640738,1.15068342551327,1.78209847564451,0.569027808628341,-0.220426183564442,4.07075990080429,-0.307070661765481,0.654894686687933,0.515060312533383,0.894130584661968,-0.468040592583283,0.4996186020819,2.02183836445354,3.35491223929808,0.382384758231611,-1.20959132510464,-0.677644480466046,0.871351428755653,0.333578453918343,3.58760821699703,1.18939832471045,-0.531739716156919,-0.00736238149096261,0.59460890854215,0.914901884581183,-0.338529961265606,-1.0937516043082,-1.08118865573442,-0.698338235526725,0.744563025355158,1.25242240858639,0.00611552457653293
"ATM.Nucleus.Dist.to.Cell.Membrane.min",0.178920467499652,0.101219289265969,-3.18823954618409,0.986446526509313,-1.39788363426854,0.169466188965332,-1.28027061081186,-2.72916033557302,0.314188782211967,2.95934939920174,-1.08180998661377,0.409209825220292,0.321617715030521,7.73386095771582,5.73165017565251,-0.431293960964852,1.47358252633166,1.5543071906078,0.29952136246855,2.22065791534664,4.87935372412339,5.85643721281898,4.10778704332729,-0.304776811252818,1.65664636718875,-0.492897934695597,-0.212916013387771,-2.36230991199643,-1.50460377934947,-1.78472891855452,1.29931200734351,2.12143697010352,0.363646216615612,5.68185375190752
"ATM.Nucleus.Dist.to.Cell.Membrane.max",-0.155697339298236,-0.212753854411332,-2.97026983406482,0.241576599624561,-1.08465956845926,0.396915214365592,-2.35468208894138,-2.35694004952177,2.89814022519616,1.37775573985519,-1.3226147155986,0.993721463968493,-0.0738091295584372,4.699299473209,3.34478765839447,-0.0879108048532785,1.14386518735998,1.54963305859386,-0.4075564499613,2.38755692958519,3.16049460591711,7.3135555933087,4.93699432283225,-1.47062006864471,0.559527042108418,-0.0768283323071043,-0.038529054896947,-0.577773438500882,-0.487573465617938,-2.57478396057763,1.20137562323942,1.91463823272865,1.42121228572807,4.7530889606639
"ATM.Nucleus.Dist.to.Cell.Membrane.mean",-0.0234985694044994,-0.112390424285534,-3.10752138221826,0.596113779203112,-1.14633705820015,0.310089935585371,-1.77045855742912,-2.52057190456412,1.35381523840753,2.12631823204443,-1.26048779497846,0.768863360596702,0.0716807460583252,6.19493432688608,4.49024566647289,-0.222735333376819,1.33192019161137,1.55870151894708,-0.00108310155593571,2.31830606442955,3.97433252397134,6.67369433306968,4.52226878868815,-0.906755481734935,1.02771709143456,-0.266667553134875,0.0818591641666362,-1.35929829435497,-0.911085043576759,-2.21248565052925,1.23887732136406,1.94589653856581,0.928249406190063,5.1458589209446
"ATM.Nucleus.Dist.to.Cell.Membrane.SD",0.897498025306019,0.50373063960432,-2.44264593201268,0.911462936861021,1.73436326747698,1.49156538596008,-3.12593100122902,-0.969739366013368,6.89651261328383,0.662458083457083,1.30530644412713,-0.0346731623625877,-0.598050200540689,0.189486804785355,-1.73482474808437,-0.131596679667547,2.09825818113164,0.819072213254509,-0.161315967201213,2.77205356064427,-0.800371714368287,4.43399657920339,3.90736571906771,-1.9237309407579,-1.96381627299135,2.20698554463886,-0.101972542365148,3.59046745156176,0.828930998594553,-3.2837041633727,2.48536302317384,2.53456897870946,4.75127492846546,0.998402018800602
"TVC.Nucleus.Dist.to.Cell.Membrane.min",1.36723969226728,1.36103111758101,-1.51387420457295,1.32354363045422,2.70145843821504,1.23185442815777,-0.236471632924088,-1.29152704355026,1.26479428115423,1.2968873030431,0.318909349124789,1.30970253346908,0.166794998651231,3.01064048147784,0.399978654118254,-0.603572678118203,2.18542024434605,0.792701332470196,0.673258775858564,2.00811356425944,2.56216325566282,0.190905195996273,5.22917261754901,-0.50593512674686,0.44846391225988,1.23946330666573,0.408979836534102,-0.242553019750639,0.679296372296271,-0.728798020547163,0.0777554858523465,3.71504799565082,-0.381310903543529,1.62183302768144
"TVC.Nucleus.Dist.to.Cell.Membrane.max",0.934076606152941,1.05847283730009,-1.47976989202395,2.61935307655519,3.22510690375995,1.66638678830778,-0.748039720524525,-1.48264839723024,0.826962285093294,1.58634508566895,0.538118937204254,-0.137583386219859,0.0399260514831951,3.80333304789604,0.41872998480833,-0.901064583311705,2.97332171269516,0.908861787034571,1.11585358563035,2.31051960119221,2.17438422302024,0.0918318389254885,5.54603708326439,-0.369339823994731,0.168960596733577,2.30825148082322,-0.529166041072266,-0.0809540093113454,-0.324253495359726,0.400858032311865,0.40203222557427,4.46730463561849,0.214268318485757,2.47351453847812
"TVC.Nucleus.Dist.to.Cell.Membrane.mean",1.14067383363971,1.17125141869911,-1.50980024312483,2.00868809167737,2.96022568313237,1.41902212517047,-0.554016870787287,-1.35622873852861,1.00798032563104,1.41862046780726,0.405188662964268,0.512987096255526,0.155531752033974,3.41728757364121,0.404093163001015,-0.780926883024631,2.59486921114313,1.04659371951776,0.922505320259278,2.08814421543957,2.31669749161171,0.194640003874788,5.38857678414954,-0.23981918612915,0.298581236858386,1.76254682607972,-0.110765974578974,-0.145618791400674,0.145583538257497,-0.0841146821986229,0.270417726305907,4.10239613837913,0.0805332818847697,1.83903563648289
"TVC.Nucleus.Dist.to.Cell.Membrane.SD",-0.404347591663842,1.15876909409172,-1.22750305158888,2.93507162211232,4.48958098075996,2.8115218376946,-0.261386878247936,-1.88499198495119,0.504188242161603,1.51827884063107,0.638124001395123,-0.73594230450701,0.0631803742731388,3.54672677322405,-0.204462227735692,-1.30018521276921,3.08493737231839,1.5617039647016,2.33729138201423,1.71544888855979,1.58639730294905,0.0685401482528169,4.11906930407981,1.83554727950669,-0.0390872843950476,4.9388684090262,-1.26419093245743,0.279087717171073,-0.373481843119799,4.05070796263446,1.53042345360288,4.18298849905372,1.27906354189719,3.23657454355882
"ATM.dist.mean_Cell",4.13700273400124,0.202373017886551,2.18931172475878,0.904475975415226,1.72048651098701,2.93072770526941,2.91507193804643,4.60803575020407,2.44337794830784,0.831359118330229,2.36378359050258,3.52729978330715,2.49538001653123,-4.10465345913158,1.17819926777425,-3.81702443565308,5.08403030469812,-4.7153003113722,1.25803956702323,-2.18190161802332,-2.23935474334976,-9.29049091874119,4.95211419168542,2.77164036785684,2.20814526104801,7.20592623672587,8.91637895954995,2.46688201467322,-7.09578930953575,0.24338189106779,-3.06422082196947,4.15502401067232,0.201142102329817,0.547145497861533
"TVC.dist.min_Cell",0.538104409834494,1.32120237693105,-1.24505709713108,1.10294279191174,3.49855853288199,1.84816873819599,0.904220346531303,-1.66826657997462,1.95908005202256,1.2519843179805,0.752577154084869,0.891417012477689,0.511732421890106,2.76487564771552,-0.0205943511841536,-0.456426295769619,1.80328226504606,0.863040169288226,1.44385884922619,1.61777801155137,1.88490710574566,0.242377852803929,4.64556253118063,1.00416997955235,0.616199144585262,3.48153429509479,0.506773717888251,0.0551889558128125,0.221534324628526,1.79123142344635,-0.425361071613343,3.41088786138771,0.557525224674437,0.60009350544049
"TVC.dist.max_Cell",2.06140898437243,0.25220334818011,-0.154392905212737,3.60541327581401,1.11249796340406,0.662639311468373,-0.0814827136361544,-0.259214275598348,0.0874968740993517,1.81379297593124,1.11659753870299,-0.81883204798261,0.299514119230105,4.32139791258093,0.557956045616154,-0.0549858764795836,2.40237403207093,0.07327453128263,0.203123047224194,1.95426145551786,0.998971833975266,1.25325291231485,5.94514652809288,0.337084775892873,-0.757577583393245,1.92089683223258,0.303799704737061,0.0297198047,-0.883997329373467,0.703016262547353,-0.349139114383572,4.09781028492985,0.526030035752725,1.95716559573008
"TVC.dist.mean_Cell",1.66065390530184,0.638319446481294,-0.541746485033536,2.56139413100409,2.11801380247668,1.21676983506885,0.248203155107802,-0.845983756132894,0.695765858979604,1.53003514856405,1.01471077944115,-0.119269585161331,0.345312981263999,3.66374231251835,0.357874769285407,-0.196701086333458,2.25367284816162,0.605615983377911,0.828631726782959,1.65396927965383,1.38598326903528,0.976342458072833,5.13559398035238,0.588864785293788,-0.233759454785958,2.29622076689617,0.432906234606922,0.0562646172407859,-0.300903981511113,1.02531006473319,-0.328314545192987,3.74930299217201,0.5262605784297,1.53347536462332
