"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"TVC.Nucleus.Sphericity.min",1,1,0.337992588296658,1,0.755084875770962,1,1,0.248054778525192,1,1,1,2.13738924941535e-09,1,1,1,1,1,1,1,1,0.173288259643095,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.max",1,1,0.994836244602027,0.168720570674179,1,0.754865471615048,0.0149074777411823,0.0516269125809011,1,1,1,1,1,1,1,1,1,1,1,1,0.372973964664169,1,0.0909456417410845,1,1,1,0.187463295371112,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.mean",1,1,0.309533838262225,1,0.456009328486324,1,0.22727196686905,0.106522709862713,1,1,1,3.14850160124346e-05,1,1,1,1,1,1,1,1,0.0146045647789142,1,0.236132992763663,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.SD",1,1,1,1,1,1,1,0.331001486696958,1,1,1,0.742970157452728,1,1,1,1,1,1,1,1,1,1,0.394889871805964,1,1,1,1,1,1,1,1,1,1,0.162283107227224
"TVC.Nucleus.Volume.frac.min",1,1,0.000718825428954358,0.026609642032089,1,1,1,3.88273294557126e-06,1,1,0.588895692450578,1.35113868990864e-06,1,1,1,0.379942547823636,1,1,1,1,1,7.8759859321788e-05,1,1,1,1,1,6.54757488404073e-05,1,1,0.191090517513557,1,0.000445032292279215,1
"TVC.Nucleus.Volume.frac.max",1,0.885169652185424,1,1,0.544262844615197,0.154500203838191,1,3.59534555684796e-24,1,1,1,1,1,1,1,6.17007224254358e-06,1,1,0.935069658797645,1,1,7.81340062885428e-13,0.0589722360310894,1,1,1,1,1,1,1,1,0.115396250976667,1,1
"TVC.Nucleus.Volume.frac.mean",1,1,0.0259062958740561,1,1,1,1,2.38548887966082e-20,1,1,1,0.00014364871047098,1,1,1,0.000128146070062241,1,1,1,1,1,1.79948701973325e-12,1,1,1,1,1,0.0473420592281982,1,1,1,0.837135706062529,0.157370885998197,1
"TVC.Nucleus.Volume.frac.SD",1,1,1,1,1,0.426442683093025,1,2.67626878355613e-24,1,1,1,1,1,1,1,2.94654806138872e-05,1,1,1,1,1,1.5410826817317e-07,1,1,1,1,1,1,1,1,1,1,1,1
"nATM",1,1,1,1,1,1,1,1,1,1,1,0.00273943961822777,1,0.0496233587310692,1,1,1,1,1,1,1,0.0712159461819192,1,1,1,1,1,1,1,1,1,1,1,1
"nTVC",1,0.545995970738806,1,5.60928407009631e-06,1,0.256311951504979,1,0.00357711785655342,1,1,1,1.34752009620239e-25,1,0.00528970320510155,1,1,0.367511456213012,1,1,1,1,1,0.00030134811884231,1,0.430298065532657,1,1,1,0.00513022099943762,1,1,0.00909269236612988,1,1
"ATMgroup.Ellipticity..oblate.",0.154335368669531,1,1,1,1,1,1,1,1,1,1,1,0.112292848162234,1,1,2.52022618117145e-05,1,1,1,1,1,0.428627574081318,0.266278486711329,1,1,1,1,1,0.00652587969883444,1,1,1,1,1
"ATMgroup.Ellipticity..prolate.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"ATMgroup.Sphericity",1,1,1,1,1,1,1,0.917024016747331,1,1,1,1,1,1,1,0.000308535593270013,1,1,1,1,0.0450850839780082,1,0.130329079895652,1,1,1,1,0.0302854560898457,0.950507083604846,1,1,0.599761688768709,1,1
"TVCgroup.Ellipticity..oblate.",1,1,1,1,1,1,1,1,1,1,1,0.117915348402409,1,1,1,0.0576029136914412,1,1,1,1,1,2.70315024618794e-08,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Ellipticity..prolate.",1,1,0.318222326387557,1,1,1,1,1,1,1,0.611475119345627,0.0236998589544763,0.976921485307808,1,1,1,1,1,1,1,1,4.06600402050342e-05,1,1,1,1,1,1,1,1,1,1,1,1
"TVCgroup.Sphericity",1,1,1,1,1,1,1,0.219415540431798,1,1,1,0.016656111312652,1,1,1,0.0338565846991453,1,0.887758285564052,1,1,0.0536054247266396,0.721186077997437,1,1,1,0.227316441500064,1,0.164864791578619,1,0.77257681297199,0.0135618414685235,0.0861108842475634,1,1
"TVC.Volume",1,1,1,0.0606814659559871,1,1,1,2.20913194327703e-07,1,1,1,1.46265497801096e-09,1,0.407514123634746,1,1.70905149970454e-05,1,1,1,1,1,3.50545994131092e-13,0.000184996821820311,1,1,1,1,1,0.281466401946824,1,1,0.00156306901444697,1,1
"ATM.Volume",1,1,0.0141184962539658,0.253164700165211,1,1,1,6.42516831938011e-08,1,0.718940375157463,1,1.43313519831008e-09,1,0.191968777358485,1,0.000336972065812566,1,1,1,1,1,4.46485600259683e-07,1,1,1,1,1,1,0.00724772250205795,1,1,0.0933902784520049,1,1
