"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"3",0.552712469522814,0.606227451349877,0.645819299389803,0.61776328671031,0.665799053049588,0.700067097754897,0.718269653052262,0.717727458180335,0.724159331979237,0.699512983704992,0.694549763033175,0.691070168886676,0.694284690248408,0.674342105263158,0.692518573531344,0.689366467428606,0.687583552201887,0.687053722210777,0.679471788715486,0.698989904430766,0.689177991382168,0.692572656388446,0.686735264450487,0.721933971328644,0.724858507540812,0.697779024550678,0.706191487517337,0.727691076430572,0.712738124437904,0.701625807928949,0.687852643878702,0.712278381231045,0.675860490712639,0.681312217069898,0.666978458523331,0.66849562209312,0.673930803395552,0.677820905686074,0.701086941405848,0.680571495101708,0.69617489071414,0.679468466824789,0.680133273781954,0.676007219680232,0.672475505808839,0.686257472063379,0.692084622639948,0.685130302327892,0.695794843854479,0.689416807534412
"4",0.54320277768585,0.613546135353926,0.6330153980281,0.616011790831008,0.655184565149583,0.707402929551267,0.687239972678804,0.716866323726305,0.715157259571741,0.708663662956509,0.702634107285829,0.692666698451547,0.675067643781962,0.681165663888528,0.687712531042643,0.686107070054963,0.683468453212537,0.686682514527206,0.682988679245283,0.69667701863354,0.681021942477489,0.694594283669087,0.709507493275266,0.70996337092518,0.702718319243743,0.687659376774438,0.687161639597834,0.700696109481379,0.693263466597662,0.695880735198661,0.690972869421145,0.683405676010518,0.690082458472641,0.683978287421725,0.686471079659934,0.695874001774623,0.686862919257285,0.691400163371424,0.67772858652276,0.671129713725779,0.670172914432208,0.679412176274109,0.674165018677214,0.681728846211994,0.697736330800847,0.698923651621793,0.687126524126973,0.707096968813831,0.696031123293732,0.703208031446644
"5",0.595805914404437,0.648195702959082,0.652561618911737,0.637736884168355,0.683330750326566,0.688168836853047,0.682711631490734,0.704658264308461,0.709400238438125,0.706443228669443,0.703365034114574,0.691089791172455,0.677267426213331,0.699190606317886,0.722170360389503,0.683573720420313,0.684122877255762,0.693475104884646,0.690182954038376,0.679674518334611,0.689681618086035,0.681307369525308,0.700515271528397,0.686162410634882,0.700453203200971,0.697621974162799,0.702916791529318,0.697241407617193,0.710232776346039,0.709326146991281,0.704727651317969,0.704034685467254,0.708066824679616,0.699373286329808,0.715410124255863,0.688897711232103,0.682179774029603,0.696461497825639,0.701614612775579,0.70032796379179,0.696204880472762,0.689250952609731,0.694734498947709,0.692570869990225,0.694721407624633,0.69453810904424,0.692680010249694,0.699001583391977,0.705030388031791,0.705203262605207
"6",0.579571942375346,0.639702882410021,0.637786418915392,0.646911321627749,0.688646324059465,0.667807791106498,0.68641620919415,0.707467172056248,0.707891351667104,0.695198544534093,0.698903039565291,0.699912507819073,0.702996361140773,0.708941445401794,0.709566499763044,0.697331425598335,0.692200844332298,0.689857492370167,0.686093582749869,0.676730119448897,0.693631344073822,0.699417995523512,0.700660048459254,0.702081475772368,0.69621896303241,0.690255632214494,0.693415200021965,0.697860841776733,0.712919296080266,0.71329136124298,0.714724518500985,0.707189857165784,0.715870373123235,0.708035777555568,0.720225370857846,0.707248049453373,0.701325785788768,0.695161275835122,0.694032789480454,0.695815101850338,0.699174820376302,0.695923262831711,0.687777278177458,0.703318537264936,0.693974033021475,0.70756447082791,0.69986930897743,0.688199784288039,0.704739630519557,0.704906371703448
"7",0.573145968538897,0.613971308457723,0.632611424215864,0.634180373514854,0.663012313547242,0.67035382591541,0.700400929378073,0.700500352720529,0.732201312910284,0.694703208438148,0.701561209574589,0.702521226823774,0.689343525064638,0.708542312790036,0.711498437837829,0.703926134738734,0.701209437744935,0.700262920279638,0.690609095803578,0.679992083910548,0.698388386282348,0.692808875644668,0.700599034865081,0.682813128415002,0.686150942600045,0.681840873097845,0.69093185608651,0.691456536015329,0.694565029222019,0.709769418218777,0.703788224554998,0.711734933811078,0.704951329573777,0.710950276712938,0.716940457371004,0.687063878328866,0.686441738121867,0.692209428583042,0.694839313140178,0.69889626161369,0.700985456765922,0.699980205661514,0.692870096354089,0.693876188364354,0.697523021350366,0.699321158457849,0.687672180831328,0.695208271053762,0.694795635080228,0.704696143849958
"8",0.585100286532951,0.601915695979737,0.615927329963643,0.64087990844781,0.652948278595558,0.670426877470356,0.697108013102328,0.689669529989872,0.715970214623212,0.703032180376325,0.70568918157487,0.705524020033814,0.693435704479585,0.706853245450355,0.703849939425272,0.698560069744116,0.696066749108273,0.69613940740396,0.682972582972583,0.679865964405707,0.684899848126535,0.689572326683345,0.698004062259395,0.678332624255378,0.683313383304422,0.675323243057356,0.679662205154483,0.699938117056473,0.693973225785085,0.696312098836116,0.708704173649796,0.71934335387852,0.714776207607863,0.700673088549434,0.707522800193102,0.700610373884894,0.70566033228623,0.694983253075908,0.699505457597176,0.702313838017273,0.688356523947555,0.682246879334258,0.68921523294518,0.690494920735351,0.691520178751508,0.700189129357904,0.695076509683251,0.701365597393418,0.694774578622697,0.688404300018566
"9",0.558953596684165,0.601653985213966,0.618720822978302,0.648972645449958,0.65171605192311,0.660503807621104,0.704902268585799,0.691805207736174,0.706193454444087,0.685849265715411,0.701215036210051,0.700540831841715,0.699191303693673,0.707006575541058,0.711431283041158,0.690562413812615,0.699147143841016,0.689455628700858,0.684284531726504,0.686821158809847,0.691515246321527,0.677984624495868,0.691181094600614,0.684797221705739,0.682019296607532,0.695476072861994,0.690177015781465,0.701166903218382,0.714274299258956,0.716708581026511,0.7037693736555,0.725066019999854,0.709791362645549,0.707597487512595,0.708032128514056,0.695392371870761,0.698672576537059,0.700388935785795,0.695590554219027,0.6922011526306,0.682886797171353,0.691294304169841,0.695088245088245,0.691531950070469,0.704006163328197,0.711677838378338,0.709595440333644,0.709671514822269,0.699154711936743,0.714579063025132
"10",0.556031016069145,0.599234770977404,0.611773249268987,0.62753116220713,0.644240742298097,0.668444717418042,0.702447309530142,0.691664267875833,0.701534284438117,0.694645138523427,0.715458835225145,0.709170092988958,0.695877380666017,0.709753423877452,0.70487644260055,0.689176056098308,0.691449586151245,0.690817303360663,0.686651348758768,0.692352582058465,0.694917046510722,0.6814850102798,0.683000392282018,0.682198552413854,0.692218983246308,0.690242394449011,0.693868556442358,0.702055526185273,0.702939977014051,0.720657394731469,0.70535028102522,0.717315222738216,0.707871419018693,0.703482132905054,0.703392879431999,0.692300001345918,0.696572428912666,0.683047582306435,0.689878259935842,0.68577049767069,0.683427844718167,0.688809404117774,0.699388658367911,0.697006650782552,0.703941007666405,0.708878849118337,0.711017098373063,0.711348648198912,0.71358936937144,0.723818450438969
"11",0.569801515151515,0.603645215274608,0.625174805249387,0.637925308140822,0.644131829832746,0.65656931537491,0.699834049916107,0.694174408783784,0.702437677121221,0.700658995397659,0.703703131278786,0.708235294117647,0.703836044873481,0.703609609229153,0.709158113391984,0.690433290586052,0.688901638106741,0.68300281850072,0.692936569431261,0.696673305082631,0.693456628766618,0.683902883393093,0.692746246183971,0.683156890161351,0.68694737447044,0.695884593832539,0.697399798815577,0.709445022415633,0.716482611066579,0.715342146034568,0.709681452452138,0.69942439326024,0.708664356381181,0.698340783107789,0.70506924835283,0.698166403988082,0.687673867609478,0.693372483221476,0.692125657962893,0.685484704308345,0.683156243562346,0.690372870300336,0.693971256771995,0.697422864276797,0.69931301896748,0.70409489630519,0.708365189053243,0.712100741074343,0.711667771709648,0.709492778123913
"12",0.566891713654499,0.602528213962322,0.620612157534247,0.651820882953674,0.643941207977567,0.656548084621307,0.693683502272101,0.689700953606515,0.707895690840409,0.693265485746209,0.695849325464905,0.704211929960928,0.709470957914178,0.701563370394692,0.69731049053344,0.681232324644163,0.68178579618043,0.691266671503312,0.698782113699348,0.687390304747098,0.691197006661902,0.682741491330524,0.689914640191276,0.683818748180856,0.680501725916367,0.700577615049555,0.697302967879759,0.702512315751746,0.707750405515004,0.702653943372019,0.702343249568928,0.696390313835262,0.706308817218733,0.706183495954212,0.704017910606645,0.692947364797564,0.688007072476243,0.683350327437584,0.690622811714792,0.69178525473323,0.693783380992514,0.691835743306332,0.69468449144959,0.691145523257753,0.69689194060827,0.702353400515648,0.704071515132438,0.695404629687403,0.702197235096216,0.700749931977684
"13",0.560517508697625,0.611056005464774,0.607774311505663,0.655355290249772,0.646951549191088,0.657358861838928,0.699155117898809,0.682781496683092,0.703356216628528,0.691410284928961,0.696628850666265,0.692987653253184,0.69951193729144,0.700907720490973,0.700301194741931,0.679158394730118,0.689710162846108,0.678659703375595,0.69360943303163,0.692423605145438,0.698292363384469,0.682658541874944,0.682234425336276,0.689617312834225,0.68403779452018,0.686072031338552,0.704447486159063,0.704739763011849,0.709185975666813,0.701227336400018,0.694717787405781,0.690675111831951,0.701491077011451,0.70448637970472,0.697170096611437,0.696840279311603,0.684801761124229,0.691590702419766,0.688798940922702,0.694595588740627,0.689246333308198,0.696743702915105,0.698203057480585,0.6935899628855,0.697462560474157,0.69909695309093,0.701500552360043,0.695838797353525,0.691181264964827,0.693076634010627
"14",0.569387319116169,0.606191977579261,0.608276823594162,0.646307871273034,0.645721789176655,0.650145157935823,0.7004514713208,0.686864294898287,0.700473872478519,0.688376055469207,0.697874573602729,0.701094673420831,0.707981303465914,0.700269477803539,0.691490524103556,0.678683940865699,0.692460136258197,0.690367931888533,0.692257119477291,0.688366520225937,0.687780421811858,0.681166990291262,0.690121268412653,0.693280027711226,0.695872678077051,0.686494230497911,0.697919503576661,0.700815097991327,0.701947864786644,0.695231306252287,0.688111482756597,0.693383269065811,0.687121268319698,0.697507948772662,0.692230584925319,0.69724188039027,0.694860483384374,0.691858482523444,0.687343335467935,0.690586098199498,0.688002794986379,0.682827832453798,0.685009356104935,0.683569234286368,0.689220721832299,0.686862694133539,0.690392951606583,0.68907086373971,0.690194083663156,0.692329891569201
"15",0.570881890514079,0.622990078105641,0.603878669536468,0.65264573254864,0.646599487844624,0.654339950708109,0.682860428257392,0.69140958229029,0.694225115669812,0.675253576638658,0.698666171163507,0.699263845546574,0.705955034856117,0.699009788135349,0.694143495349462,0.683118091357716,0.68855681448893,0.692676641107977,0.701941444309622,0.690780762586469,0.689550103905217,0.681595450439672,0.691474344490709,0.689639289807529,0.69984313973875,0.693182014010357,0.697411649732479,0.695063125621027,0.697129596169242,0.693793566451072,0.692016593104424,0.693561030631115,0.688897816495398,0.701264839197065,0.703250557742626,0.695415276885786,0.691732499817351,0.681212948096902,0.689863370389773,0.692230373914584,0.685481158601391,0.687154416425228,0.685723028707281,0.688907383344771,0.692009579097042,0.694866018274826,0.699816855746151,0.690902305037058,0.68197159233448,0.686291410829094
"16",0.574970588674608,0.615642359979431,0.608717401454012,0.641182903723717,0.645865169490418,0.669157328109815,0.68749425988934,0.685576827752062,0.69108466186537,0.676072376539575,0.699926499732551,0.695875105134008,0.700142740445442,0.695688507924538,0.689536230620224,0.673654514814736,0.689140790306045,0.689188642964794,0.698445314250571,0.697264823774538,0.690363363730704,0.684803886353898,0.69127041695881,0.688303791107529,0.697820187344243,0.687210859782985,0.684965141118575,0.701375821266824,0.697651355911825,0.694055879237288,0.697248656658533,0.694679618836399,0.687438319771711,0.698139737386331,0.693006630598759,0.687523874506374,0.690325786050819,0.681681345171057,0.684239165178711,0.689549527654295,0.681691241235513,0.683865905933954,0.682057481309186,0.684072466722013,0.687934045296324,0.682571477778156,0.69448927604345,0.683082668648325,0.686567893844158,0.689110510367496
"17",0.56051341870372,0.616378760020437,0.621636003138387,0.642335755327881,0.64213520721578,0.674644674001929,0.689618721294744,0.693090315760046,0.690348075164841,0.669581653776753,0.698477541371158,0.692194917254583,0.693845806779087,0.695132188626356,0.679904514615164,0.67689066969731,0.675182528652324,0.681857901329393,0.693631655992328,0.688368282474944,0.685311563398602,0.684623973127759,0.685026988213852,0.684473455677174,0.688990129438421,0.687718638034982,0.687386843315835,0.693911623264676,0.698743214968858,0.696505263157895,0.692699049108746,0.696594521659684,0.693004459092371,0.697910300855627,0.696333876632768,0.683934611354518,0.675146261139995,0.685564813857202,0.690314246501383,0.681876913652986,0.680792882867513,0.683029581634907,0.682655739236014,0.675837592254924,0.679947645300517,0.686216312403351,0.687743774424375,0.682765247167516,0.689911925021912,0.690559584809174
"18",0.557673135285126,0.625919838204668,0.61306834180091,0.648366535920727,0.643888120358709,0.672958647275276,0.676568382139257,0.694216475251996,0.692547075466483,0.669346184218519,0.695860471672661,0.692117280855525,0.695502352640961,0.700275984720532,0.684620444574738,0.668089432426292,0.677862119448347,0.675538032020278,0.690546976558928,0.6802962935029,0.68056782076625,0.693644378172901,0.681210617049102,0.686197448656054,0.692594748747122,0.681591814022799,0.689298857985579,0.690541441298135,0.689775566018411,0.694390350597378,0.697691447713106,0.696078846669773,0.688110892807382,0.692850034275244,0.686361787539569,0.684852023533214,0.6825279326175,0.684679972810104,0.687333455470881,0.686001518349121,0.680038810440862,0.681014186848666,0.684580703760701,0.679396564827481,0.681790389298285,0.676431242631962,0.678205675272029,0.679100379280502,0.680147101171263,0.684766353186366
"19",0.562143677121748,0.629143530491794,0.624098914301622,0.649203253725762,0.651466340559705,0.664521663423128,0.677813755887499,0.686188088190335,0.688348089157806,0.666582126959189,0.692967984872598,0.697289952839615,0.687659233538667,0.692349611192177,0.684109258812307,0.670144429686505,0.670640891835167,0.678181069415587,0.685708281948645,0.689631337639888,0.678329755489926,0.685149491243081,0.689954751131222,0.693992139247614,0.699163857255173,0.683602072085218,0.688061157463698,0.690108644064761,0.685922450544741,0.694627012263624,0.704232761343594,0.696220933475222,0.697645144453655,0.692323702059968,0.689007072931861,0.68164171004371,0.684413630359384,0.687876564619044,0.695008202562404,0.690883031026916,0.683591625277538,0.681522380659099,0.678816152306123,0.685136348050586,0.683685584638354,0.683748632234439,0.673621064544406,0.683071454113292,0.681735140707632,0.678636762310487
"20",0.564187035069076,0.626580838388648,0.624893517554373,0.649518529325941,0.647401848202653,0.672215389728093,0.682176214768056,0.686484770625967,0.685000915367827,0.679488699982373,0.684192451563225,0.682611628692848,0.691186907119488,0.690779432575438,0.688491876056276,0.672151050379197,0.670198298586149,0.676706376862096,0.687324535285808,0.679738185192727,0.680212049005848,0.691912482360706,0.689209846926981,0.690748106299495,0.695843931943926,0.687361042514797,0.692559974313105,0.691538001973024,0.689415656711767,0.691701180365155,0.699913957285445,0.700083817187095,0.687021225076314,0.690085882195629,0.691894896312911,0.68123163161593,0.684700447668747,0.690602346286037,0.691087075901917,0.691057024879991,0.682589145510258,0.684063625354282,0.685850116397602,0.68533346573265,0.689119681532428,0.690223398661963,0.681844210548724,0.691881228773232,0.678916548184206,0.680709610920657
"21",0.56134175301421,0.622772229292314,0.633673434848706,0.652028256698449,0.642781935803717,0.671732414013165,0.677303715762988,0.682940925609332,0.691570597527772,0.67847903363391,0.683726213810323,0.683867072489237,0.680867081530331,0.692022069106059,0.688742652223742,0.672537523452158,0.673845841181642,0.673119801795824,0.685876792647319,0.679096391182163,0.687775932643051,0.69413321992903,0.697670889315419,0.690161758336997,0.691022124980691,0.685086661329923,0.694921821984961,0.690411612134913,0.68769550209821,0.687742102370097,0.698364633099172,0.698893079412073,0.689510061043397,0.694798042327855,0.696021605213234,0.690741375959816,0.688482393237341,0.68264847828453,0.684869028931761,0.686866167598471,0.688360075611377,0.685236808781148,0.690926607111578,0.686003944653401,0.690283385403388,0.679323929825628,0.684360618014464,0.689056894889103,0.685230821268294,0.681263211526284
"22",0.55721047683596,0.624305245755373,0.632196651102203,0.656035709664898,0.642703369899576,0.667543481665044,0.676662392600003,0.68532282535919,0.686126192302844,0.6703298065796,0.695315168684796,0.68211241749081,0.679262153396089,0.689804101345915,0.692128147528735,0.673058254866296,0.674561742586075,0.684292865081348,0.689749813683204,0.686215748818638,0.682604304554591,0.689913734339374,0.694295655795035,0.691083391992352,0.69148811563563,0.692195293724724,0.688415688393754,0.690310857845837,0.682401169289635,0.685582261361086,0.697107303797748,0.696178065760207,0.687734562128378,0.695550551260417,0.696740717205889,0.687654435861989,0.687366746714529,0.687304947217021,0.686720954860744,0.689464989778699,0.685078231319654,0.690238283815632,0.696838936276969,0.682835186901452,0.69025943897771,0.693022305168861,0.68157792911314,0.684780582480695,0.686412000265258,0.67908319936852
"23",0.560843490844326,0.614109666868603,0.631727786669961,0.645234356990727,0.645922358141378,0.670530586272888,0.680896955839281,0.681717384143963,0.691155074984351,0.678135147059553,0.688877876986485,0.683499585478093,0.682401065760008,0.685862593701623,0.6917872039099,0.675134156335087,0.67660469528752,0.680486342363887,0.696090511325646,0.683442519390274,0.676631727185037,0.690521032083835,0.6949943997313,0.690357603442194,0.690060391366749,0.6889949833542,0.690739124108832,0.686136733110822,0.69055759055759,0.692372661122661,0.697374246966983,0.693286751260083,0.680186802612831,0.690422514170371,0.69123193177208,0.679504538015176,0.678902926030808,0.688811631981119,0.686087997515321,0.680510183633211,0.681229985502143,0.693953823106786,0.6888295628132,0.687196377109922,0.686990402144002,0.68782340140862,0.681647306687251,0.681707410893167,0.681246325812963,0.686397946497352
