"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
-2.89659716808644,0.649437319145664,-1.51733846875126,2.19367899824971,1.33446991708537,1.43956953801045,-1.26164561221053,-0.442285233382584,0.364090389710949
-3.17845483088464,0.849552953472914,-1.95262854404776,0.819100830073669,2.78462408329828,-0.787750604267546,-0.828761881507796,0.162999198520945,-1.63609749223124
2.70862591684126,0.0269479017467902,-1.36343149917811,2.2128982094134,-3.03253288536426,2.05619499519738,-0.620168345064732,-2.31743440015059,-2.26317997440474
1.30791544963737,-1.69007432977068,0.254434853183861,-2.19180120706189,1.8080660496433,3.14964190094732,-5.62203611776954,-1.82252652799662,1.68643531882594
5.22144100763817,5.13292586894869,-1.68581046852122,2.29524083093119,-1.52231988977236,2.434336714329,-0.722594637713483,-0.881842090698341,-2.37600600925688
3.19900973288963,-4.28088007583617,-0.422792183858062,4.13353893018136,1.5965275185227,0.212746736848699,-4.1067432877225,-2.61720940115938,2.82174309513605
-3.37276362098675,1.27816457687762,1.69417195569111,-0.00224874690138209,-2.56098881513456,1.33878188944179,1.31876804586104,0.156754087932755,0.844564905960404
-2.83550509909851,-2.54335406423553,1.08430188753021,3.62483042483278,-0.19495008739937,-0.219816094874871,0.785053585157435,-2.62754911380289,-3.53834937823831
0.825575947687557,2.0744660454027,1.24701975319135,-0.543189579223982,-0.316601558069494,4.67864175992216,1.08642239505259,-1.27936080850366,-3.09117748914134
-1.26931422749065,-1.02492683552834,1.14998030269361,-2.11604138386479,-1.02569037705181,3.38985583454654,-0.957092411458154,2.22851811976651,-1.68698360441894
-2.98883375368621,0.915422340264232,-0.808659977906926,-2.8690491453603,-1.12405546319319,0.675676408730679,-1.05759444957565,-0.373943825768637,-1.2446790206447
-1.97979869844172,1.91027768607167,-3.92721703525636,0.981910524950562,-0.176507578156221,-1.06498676250736,-1.58006695880208,-2.20904944994645,-2.62663445787792
-2.6719426810386,-2.41446400764246,1.51115869915445,0.918086119968244,0.56916744221842,-0.194213123155515,-2.89947499238734,-2.07686261395351,-2.3454220738154
-1.4064434201967,-1.98449434623399,-1.73259846508996,-4.27723471189379,0.143780373131002,-0.268093202087907,-0.443271927440691,-0.589331259195787,0.196557226959347
-1.40183826860752,-2.38459238193045,2.34710299530479,-3.24322126680479,-2.39731621569658,1.31100327645209,-0.0305633424333309,0.822257669522521,1.37479800548573
-1.69256529342474,2.33507331907049,-0.422284089926845,2.71164213153764,0.243970546020065,0.772839657878575,-0.973549254587304,-2.65930604144498,-1.16045140711603
3.73094450665947,-1.62193419737308,-1.55486650113742,-6.85961719283414,2.17098469548505,1.96831574332574,-1.8491925399813,0.838444865732729,0.215262118785123
4.53036575646269,-1.61275205793391,-0.106066356150405,-3.35459252770631,-1.83703952863895,5.56092375296344,0.784463122656844,2.63934870300978,-0.953588059850512
-2.91849180545727,1.12236937129818,0.602510388798236,-0.317222019927228,0.244255746467783,-1.83405804077545,-0.319779602016396,0.437417389002341,-1.28922804889836
-1.74809752463527,-8.24361964767516,2.86283351396137,2.09630075534498,-4.39985371070573,-3.72349101546304,1.22120085419224,-0.780567733351127,-2.28948286113092
-3.42072112932735,-3.50770848657847,3.16511760823079,1.21648179079615,0.0184552653972597,2.54558982190404,-2.40580283923277,0.836002077924665,-3.79851569948935
1.73043158246149,-2.1907401872832,-1.29918315588122,-0.986766492405707,2.52851456228639,-0.459751297156055,-6.50330794853057,1.03253446146455,-0.444787342996204
4.94413214311675,2.821847782108,-0.454405089390854,-2.33876878524911,-1.09626104559277,-0.134209426746263,-2.34120857646249,-2.73289681514425,-0.987087832765155
-2.49988716556503,0.0343222992639495,-3.15811261802437,1.65881005660533,0.712106159139635,0.517560232063508,-0.545888584130565,-2.86205384336476,0.292937361330157
-0.301587069902221,-3.67656629084956,-0.680372504366991,-4.62361300906018,4.28592767578074,-1.17727439840979,-0.944982183541431,1.15488130895576,-0.257940939769239
0.574385303325984,7.22088612997755,-3.51068220240588,-0.379123543009171,-0.687639583717772,-1.02207732735505,-1.15862591950192,0.69648224533717,-3.04215490876778
-0.563320578600774,-4.72912615801793,0.800197815832289,-4.39005955683419,4.23785884519573,1.59932747887258,-0.315582863114704,-1.22812325193794,0.32413959441686
-6.80560182492422,-0.550350290758567,3.42597091262625,-2.81668610135072,2.80854724568775,2.99922550648555,-0.00577414375144168,0.232328043237604,5.08607960060731
-4.98678106978611,1.59449235591064,3.09830453402137,0.273196887258758,-0.832715078966027,3.9776433587044,0.0155703084824335,0.745550051892723,1.6109480305483
-3.21316682352696,-4.16162666691316,-0.37937435181528,2.0897915655224,1.48324452641635,2.85511359278854,-2.8515436257087,3.31500914546183,-1.92948468484164
-1.36661154308661,-2.12004397398079,0.426850935697631,0.992186991735171,6.3128752897334,-4.91596844241856,0.469015248932685,-2.37568869734596,-0.0138870505514382
2.1509777343795,-4.89641706551656,4.71596323914398,2.13995936171545,5.108903398617,-1.3416653606095,-2.16794134339182,-4.84106375933825,-1.88288032894581
-0.437785968085868,7.12928378150571,-4.5676674772864,-1.59539679240199,1.82855086194719,4.78340438079936,-0.793202476932748,-1.14600641296887,1.40390773210392
2.90462797332538,-6.7761694388462,2.98386675812728,7.39811094458863,3.05287274807135,-2.86062045635007,-4.70717161036192,-5.31901093740149,0.854772441457547
-3.62883048942868,1.21130679479561,0.199678419311825,-1.24171482162202,2.23774530601408,-3.86280809190448,-0.893937192152519,-2.0572307986466,0.42574625733793
2.68707579222968,-1.78261501659838,3.63414534400181,-3.42204400145314,-1.5095913431478,-0.747160780013904,-3.01200452660081,-3.55376828214083,1.27914224642051
-1.2783399202659,-3.65753284445357,5.64151190317582,0.360551590562648,-0.140497898427292,-0.731997551937328,-3.61714405926076,-0.0701962211486658,0.311053453045832
4.85559349066094,-2.0666973523865,0.931257414514503,-1.23927521524235,3.72299218479193,-0.68678860017213,-3.04065408093227,-2.83785792319429,-2.86033695968117
6.83240388152836,2.69532344340191,-1.87347439488359,-0.620775706040265,0.640741792572324,0.438074263029271,0.238113239158868,-1.48014799690525,2.2360465406827
3.85791544886679,-2.0953648150011,-0.449961637808911,-7.69709967651433,1.96943062349506,2.77439304160264,-1.24565374509047,1.37253274933815,0.477968506859391
5.74306352482644,-2.76833052967346,-0.643041084332433,-4.23245537546039,-2.09276275179093,5.06554381222928,2.45655148842677,2.16800732423263,0.598037473849808
14.5705941250451,3.41837494099029,2.63436001088021,4.03669714371315,2.74302936128116,1.13340376457608,-4.99918133425419,1.50096451343036,2.8112840106064
-1.51135121135078,-0.983035487276042,-1.71177739178102,-0.996635211838955,-0.0261612111967873,0.875955366189758,0.497809028551081,0.17739201015018,1.47212323694876
-4.00235119440352,2.13939537428855,-0.304553443363705,1.63030168227267,0.472024121483121,0.865668343051823,-0.470756997788681,0.815595338615435,-0.113797963860402
-3.57457684964855,1.50592425440387,-0.749483083826822,-0.0853312963741135,2.02946858962379,-1.68731148279743,-0.334937345225328,0.665891266558689,-2.03352863494667
-2.58761496076318,-0.473073767971098,3.60549286429313,-0.083567898555114,6.59379526524355,-3.83983944862918,2.46028202777388,-3.38384625570655,-2.39341929049566
3.39598904468439,-0.328735765187167,-2.10128464263119,1.41620205475709,-3.03915279876237,4.91534195846036,-0.576800454233568,0.158424124795362,-0.895173660786565
-1.07291760072303,-1.64789951144273,3.9378699993403,-0.455369647479405,4.78926112850896,-3.83542183047931,-1.30823480729898,3.44318998141438,-1.98882674850934
14.4735878423558,3.72132114512752,3.26965668274773,3.57873862393265,2.76554099199351,0.953861037247328,-3.99333013328862,1.1195394650085,1.39889977197849
-1.9552480315288,-0.126654076992455,-0.356340039925552,-1.47629554684091,-0.145031003095223,0.781477932698492,1.08376156340642,-0.875277397933384,1.15846877269546
-0.800667668409923,0.50637247320929,-3.38701332981362,0.925383413725441,-2.32912338286128,0.277941381801929,0.426695042008673,-1.18960807897892,-1.19833668891146
-1.5680331058981,-4.87455978548338,5.99861195860046,4.49348867951802,-0.572324289410832,0.74709322857373,4.0470553696455,-0.310417549867643,1.30794311554896
3.66336367768646,-5.29633333688099,1.51859821682111,-0.0365174665070079,0.64276789002742,-2.22555571556509,-5.08417755494201,-2.39251328176554,0.722006699436464
2.68715811778339,-0.244687270514173,-0.652904987759965,1.88610235034206,-3.32757343371783,2.04450002229153,-0.199839020549236,-2.49788849622706,-1.97487737628406
-0.421155137004411,-2.57698018405214,2.58932217310289,-0.0399091241922964,4.2031909969091,-3.91732065946118,-1.37990942603123,3.26104965351771,-1.16653074684035
3.12573101150798,-4.03763575728702,0.130461148097501,3.79599738012223,1.24405005949491,-0.103301293761666,-4.02022816761973,-2.14586676342966,2.98711348265167
0.787864703040421,-0.733464472071535,1.32314483635229,-2.68827448578654,1.23298056457643,2.69866991574295,-5.14767548651189,-0.278310771804704,1.83487450052567
6.38514505154587,-4.25015734761739,0.843504192365392,-2.03145836994329,1.23233055111508,0.425479599603662,-5.28816040355345,-1.33820115699292,0.657491778161317
5.43357992187657,-4.20257720492759,1.90972017778367,-2.43969897797687,-0.584989187161576,1.05222445460683,-3.53877841732703,-1.99025278890511,4.09296777793153
5.08907372521831,5.66276223324916,-1.20797993796135,2.02569014018384,-1.62621514776764,2.28597640690765,-0.333960870165483,-0.647307461056059,-2.33075932801588
-0.780559125344168,0.271262909970716,-3.17785948829645,1.57995809850171,-2.09320117229143,0.801308546817968,-0.752613692125919,-2.00350955465071,-1.38582838831354
