"","Arhgef8","Depdc","Tyrosinase"
"embedding1",0.279394976769231,0.233128987318692,0.0318550920909091
"embedding2",0.137408580153846,-0.0578061917299065,-0.0226715149772727
"embedding3",0.0506416958461539,-0.0334717368130841,0.0186402405363636
"embedding4",0.0144982284615385,0.173052068182897,-0.114320779881818
"embedding5",-0.0105545989538462,0.0549123762271028,-0.0955400741818182
"embedding6",0.174654879230769,0.0899450423700935,0.00462615563636364
"embedding7",-0.184900025769231,-0.10227277996729,-0.016719514
"embedding8",-0.117470129615385,-0.0631196385256075,0.0163705281818182
"embedding9",0.0537553607692308,0.125579117785047,0.0514185783181818
"embedding10",0.130692145384615,-0.0196061308476635,-0.132604150454545
"embedding11",0.196082060461538,0.201783090113084,0.0843888175454545
"embedding12",-0.0557528526923077,-0.229168178537383,-0.129628294090909
"embedding13",-0.0204437133846154,0.138226864788785,-0.212245961881818
"embedding14",0.0919199166153846,0.0303104592785047,-0.131619940136364
