d,k,MSE,ES,NES,precision,recall
14,78,0.019313909496557386,0.5454943720631736,1.4838620844319195,0.10386091786139048,0.0005857061310305851
14,1,0.10952244003864105,0.10814146186664786,1.5170446170389775,NaN,0.0
14,2,0.050503881491522004,0.6488352265863113,1.3362581908714986,0.13313552813712515,0.00044778841645640155
14,3,0.04217567253887296,0.6587635766880439,1.4861329441824405,0.12247417552045328,0.0005441661795293251
14,4,0.03807155248505803,0.6195109530166129,1.4549305285558236,0.1177804582227282,0.0005766794915259311
14,5,0.034646571633909405,0.636621861233321,1.5254946853789568,0.11481903404234912,0.0005907197543399231
14,6,0.032465109619751346,0.6435937884903264,1.5679471326162304,0.11205438972618267,0.00059535495090345
14,7,0.030295699590760256,0.6316827758311984,1.5592163576122717,0.11244727060200713,0.0006082149581777889
14,8,0.0285794455376842,0.6281769509633599,1.5579880102869186,0.11257496606676984,0.000617650105369755
14,9,0.026976826307515727,0.6140065854148923,1.540360173279775,0.11192764714103087,0.0006190252456999242
14,10,0.02579956150095272,0.6273111994890538,1.5671733297056647,0.11303055038831278,0.0006289295440491439
14,11,0.02434458564949093,0.6221453729765348,1.5714839807036085,0.11222444953002694,0.0006261876481999919
14,12,0.02327476058115654,0.6221870783284554,1.5620316764460243,0.11211766665188386,0.00062733361029766
14,13,0.02239224207176604,0.6204355930771682,1.5802024914045276,0.1120682910388907,0.0006276376781829871
14,14,0.021567573872164323,0.6110101685074092,1.5678661677715815,0.11196371585158961,0.0006276318040130173
14,15,0.021105598846494857,0.6145978821698195,1.592709600564713,0.11197705051960981,0.0006282864212668415
14,16,0.020408897360036773,0.6172561151955188,1.5847636781690377,0.11280359294774119,0.0006335081744506977
14,17,0.019764952366837823,0.6089104755236021,1.5934654738186866,0.11221122294011453,0.0006304719477702853
14,18,0.019340063817288578,0.6016423386740484,1.5565845860257859,0.11156532374838417,0.0006277094902987934
14,19,0.018876101034912166,0.6042695285130817,1.577649038294383,0.11139318778835364,0.0006267409870748297
14,20,0.0186982484711907,0.5994139582023467,1.5736468756391317,0.11077824097780632,0.0006235678891753603
