"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"embedding1",-2.86253053235525,2.82402482777466,-2.13905450500817,3.43663435501867,2.93775622945602,3.5629030668277,3.15009203941062,-1.60117883024645,3.57082284428459,-0.157018056696497,2.82228154446226,-2.03734462509225,-1.51755462565849,2.24441013118919,-1.23328917532438
"embedding2",4.29196919363728,-3.43704310243068,-5.06084203594355,-6.25313754938565,8.64377175746854,10.6051139447839,12.1966177963298,-5.34785966975424,-8.13327733294,-0.152328188036026,2.35954639933463,3.84665834055753,-0.0719890828218546,1.27548400512624,4.28009137433937
"embedding3",0.347787436699221,-2.39100769546562,0.425748954948514,2.52766337421424,3.40130351655002,4.04688225257438,3.0522792449134,-0.60249672466655,1.70461642621356,-0.982410865292937,2.33808017492703,1.23575811726927,-2.25847715936315,-1.22464898311874,1.6513532770996
"embedding4",-1.05274689845018,2.48972382886891,1.72988775727711,3.74751505798943,0.107707141495598,1.73824735335202,-1.30615199958938,1.6954719222645,2.56809554489477,1.08333048906953,0.727448292664882,0.894270626913046,-1.63384015427101,-0.780239795941535,-2.40834007071375
"embedding5",-0.104008641218425,5.98723359614705,19.6608711587094,-15.481181458817,-16.992679686887,16.3549616037245,-13.2493847176893,22.8566058762157,-1.94172959401098,8.99937965394673,-17.1193077920112,0.936912622492079,-3.09317648243753,13.497050439752,-5.63475827650628
"embedding6",2.33823278327626,-3.88577178545755,0.4086490308168,1.37783904345795,-2.14751567061001,7.01828850659862,1.17145116268556,0.810517156047907,1.49116876722512,2.51696564300812,0.0679506817694676,4.39038780649733,2.842728018155,-2.17284883876091,-3.37668904516741
"embedding7",1.46594717690689,-0.117040925840868,5.18397820840038,3.17772018831795,-4.12834873811547,0.102369834340396,-5.18096449249865,4.59169547232582,5.17559381793961,1.883925180028,-3.47418917801496,0.732378176616597,2.08263582695307,4.87168894104669,-2.1186309317681
"embedding8",-3.7221192072757,15.6529804275601,20.090579346599,7.79769121844444,-15.320735164852,-30.4556548320698,-23.8569547324583,26.8350278080799,23.0567871003398,3.5160250890065,-21.1903385750394,-5.02944638784954,0.857224812798825,5.19192673174554,24.9964039014393
"embedding9",0.174946097575837,-0.416532986324367,3.09787571577534,0.84466316969698,-1.93322664172097,3.75921093319146,-0.154625032671962,2.10863441172553,1.6643600653048,0.964839285373593,-0.200155057180635,2.4610029451832,1.81007705525359,0.286831577681419,2.60509672131549
"embedding10",0.0183985511165495,0.592121358821041,1.20300146127673,1.64462830869323,1.4626806827285,3.32092371984145,1.27893053915419,0.588880419810427,-0.630093253176028,0.739390001699067,1.62758250558086,3.02823473458625,-2.2414332600879,0.0864458739122163,1.12066221241172
"embedding11",0.70697016363138,-1.15629756553091,2.72714024152948,1.68212696044964,-1.58641281743321,-1.90067328071075,0.982175319415394,3.71674216811228,3.41406882439302,0.151280443330946,2.47608097180826,1.28462045769414,1.53264732467177,2.32781616450889,3.02104297644409
"embedding12",2.2952798904772,-3.39125534083742,-3.70564624798862,0.207803460280646,4.20311713578206,6.59792177775261,2.39825491301206,-3.78066087959226,0.672640895326361,-0.685670033105738,6.35336522019157,0.926423341021863,3.83892763947262,0.987750499621122,3.29914178318234
"embedding13",-3.15626400743084,2.2120866109963,3.85713975067745,-2.75344111870874,2.80975422944309,4.29434606836138,4.68468548795485,-2.43852005817884,-3.04744051700661,2.57888265673007,3.33010345066234,3.53741761854121,-1.28045362740927,-0.471829511281633,2.15218614624359
"embedding14",-2.08987636956062,3.69038891786088,-6.8354538449196,2.15953043625525,3.72526913219899,6.83940796782808,-2.58123764685276,-0.276362719075216,2.15887814621083,1.46239478956734,2.72485389913555,-1.93818210538535,4.92998921766881,7.18150319600784,-2.3599403656505
