"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"embedding1",0.342448941561983,-0.337842444747826,0.255898388821982,-0.411129867126126,-0.35144830770297,-0.426235587824176,-0.376850368066265,0.191551492454545,-0.427183043013514,0.0187843122419355,-0.337633893077049,0.243730679052632,0.1815473999125,-0.26850224483871,0.14754028575625
"embedding2",-0.151086124204132,0.120990971193043,0.178152026243243,0.220123275314414,-0.304278505837624,-0.373321776175824,-0.429345978060241,0.188255636011688,0.286308054385135,0.0053622648483871,-0.083060875852459,-0.135410268245614,0.00253416346153846,-0.0448996547096774,-0.1506680005875
"embedding3",-0.0357485629008264,0.245768190504348,-0.0437621135495496,-0.259814828226126,-0.349615023073267,-0.415973118901099,-0.313739327714819,0.0619297587736364,-0.175215033966216,0.100980578670968,-0.240327847934426,-0.127021772852632,0.232145570173077,0.125879881170968,-0.169740192625
"embedding4",0.161455435112975,-0.381838640126087,-0.265305726342162,-0.574740875675676,-0.0165185985544554,-0.266587802996703,0.200319126779518,-0.260027512153247,-0.393858185878378,-0.16614591383871,-0.111565734163934,-0.137150585187719,0.250575302953846,0.119662148548387,0.3693571499375
"embedding5",0.00186440358099173,-0.107323964875652,-0.352430318907207,0.277507424495495,0.304601737776238,-0.293170342615385,0.237501423191566,-0.409715359663636,0.0348064119094595,-0.161318092967742,0.306871605836066,-0.0167945973333333,0.0554466363846154,-0.241940947193548,0.101005679775
"embedding6",0.178676326542149,-0.296931697037391,0.0312269625990991,0.105287728669369,-0.164102656485149,0.536303321868132,0.0895165750686747,0.0619357615194805,0.11394783252027,0.192334218535484,0.00519245914754099,0.335491988210526,0.217227387826923,-0.166038493437419,-0.258030081
"embedding7",-0.0984947296760331,0.00786379927826087,-0.34830349983018,-0.213506118,0.277377383970297,-0.00687807126967033,0.348101012907229,-0.308508936355844,-0.347740165567568,-0.126578026998387,0.233425412131148,-0.0492073600350877,-0.139929088865385,-0.327321265645161,0.1423475444375
"embedding8",0.0556767811760331,-0.234142841076783,-0.300522021915315,-0.116640634936937,0.229172998425743,0.455566502637363,0.35686080273012,-0.401407877588312,-0.344891611074324,-0.0525939521516129,0.316972611081967,0.0752322454975439,-0.0128226732307692,-0.0776626841935484,-0.373905088125
"embedding9",0.0228016576297521,-0.0542889648713044,0.403762658495495,0.110089454264865,-0.25196773529703,0.489958003318681,-0.0201531048981928,0.274829565155844,0.216924920918919,0.125752648145161,-0.0260872757377049,0.320755634789474,0.235916993115385,0.0373842887741936,0.339536144875
"embedding10",-0.00204758001322314,-0.0658973552886957,-0.133882376518919,-0.183031154612613,-0.162782151306931,-0.36958655010989,-0.142332545301205,-0.0655366702597403,0.0701232582662162,-0.0822869246532258,-0.181134122311475,-0.33701310927193,0.249449748257692,-0.00962058601935485,-0.124718817975
"embedding11",0.0910818075429752,-0.148970462607826,0.351348437882883,0.21671517690018,-0.204383939173564,-0.244871377692308,0.126537593831325,0.478842831363636,0.439848208027027,0.0194900675209677,0.31900346314,0.16550281654386,0.197457114653846,0.299901912129032,0.3892131084375
"embedding12",-0.182116320710744,0.269075221643478,0.294020203522523,-0.0164879245334234,-0.333491454118812,-0.523504450802198,-0.190286754437349,0.299972152460779,-0.0533699116716216,0.0544036934967742,-0.504100394393443,-0.0735059854736842,-0.304595260942308,-0.0783719177419355,-0.26176657825
"embedding13",0.262992972621488,-0.184320206469565,-0.321392838640541,0.229428103302703,-0.234120344621782,-0.357822677483516,-0.390347372518072,0.203187577904675,0.253925349263514,-0.214883170209677,-0.277477994098361,-0.294752268097193,0.106692692684615,0.0393147865483871,-0.179329051975
"embedding14",0.110294986470248,-0.194763384903478,0.360746836666667,-0.113971038535135,-0.196604217607525,-0.360955518835165,0.13622699193253,0.0145852753805195,-0.113936613378378,-0.0771791173290323,-0.143806460667213,0.102289193850877,-0.260184335294231,-0.379009882774194,0.1245478414375
