d,k,γ,n_clusts,combined,MSE,ES,NES,precision,recall,silhouette,ES_clust,NES_clust,precision_clust,recall_clust,precision_network,recall_network
5.0,92.0,2.220446049250313e-16,1.0,13.236310964978305,0.06845583685313444,0.5844348018732856,1.5891296207271448,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5669686216279135,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,2.220446049250313e-16,1.0,13.484752986778782,0.06845583685313444,0.5844348018732856,1.5971539419392253,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5380989157581184,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,2.220446049250313e-16,1.0,13.436716008522426,0.06845583685313444,0.5844348018732856,1.5899259894736852,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5435977016315072,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,0.9638103639249147,1.0,18.357372871663603,0.07063855625371587,0.5616092526684472,1.557019588822707,0.09079510102276656,0.03468525384758788,1.0,0.10814146186664786,1.5705240576428923,0.09079510102276656,0.03468525384758788,0.06833910034602077,1.0
5.0,92.0,0.8066600655392119,1.0,17.506243534054914,0.07023282505287125,0.5724309413850367,1.5595516147388377,0.09305841835580855,0.0372900138782443,1.0,0.10814146186664786,1.5318438215216321,0.09305841835580855,0.0372900138782443,0.06833910034602077,1.0
5.0,92.0,0.450623667702135,1.0,17.027915607845966,0.06990396578831175,0.5653121546623161,1.5634941392535924,0.09177687061526803,0.038884976282701905,1.0,0.10814146186664786,1.5102772222914351,0.09177687061526803,0.038884976282701905,0.06833910034602077,1.0
5.0,92.0,0.7944040072619079,1.0,18.209116734384047,0.07040680952830163,0.584016770870221,1.6073211281649686,0.09239915184785295,0.036782525840462335,1.0,0.10814146186664786,1.4930335647770656,0.09239915184785295,0.036782525840462335,0.06833910034602077,1.0
5.0,92.0,1.1140200642310571,1.0,19.175320711669983,0.07083116131199513,0.564308123543736,1.5724457087813262,0.09013605442176871,0.03430722704393396,1.0,0.10814146186664786,1.520098557764984,0.09013605442176871,0.03430722704393396,0.06833910034602077,1.0
5.0,92.0,1.2907492006395207,1.0,21.805223257350644,0.07198842284141457,0.5737163555176554,1.600360709181274,0.09183600656481165,0.02999098949810469,1.0,0.10814146186664786,1.5291449950540852,0.09183600656481165,0.02999098949810469,0.06833910034602077,1.0
5.0,92.0,1.0994017716029783,1.0,19.758782088328058,0.07102529658637366,0.5536011122979438,1.5354776209909993,0.09157073101186869,0.0332611802721793,1.0,0.10814146186664786,1.5216058605887548,0.09157073101186869,0.0332611802721793,0.06833910034602077,1.0
5.0,92.0,1.392862432883059,1.0,21.7520009779297,0.07199135157874716,0.5660524925559505,1.5939464590153138,0.09186663498851667,0.030035006317708224,1.0,0.10814146186664786,1.5306399991615658,0.09186663498851667,0.030035006317708224,0.06833910034602077,1.0
5.0,92.0,1.399213614963259,1.0,21.9832320961122,0.07201337693752351,0.567867451347641,1.581006281478487,0.09217217724687506,0.030128218406280424,1.0,0.10814146186664786,1.509854173784365,0.09217217724687506,0.030128218406280424,0.06833910034602077,1.0
5.0,92.0,1.2984165340860325,1.0,22.250768097421762,0.0719904263726408,0.5663218679052731,1.5786960775243413,0.09169343007810951,0.029939205004453465,1.0,0.10814146186664786,1.5011176400818813,0.09169343007810951,0.029939205004453465,0.06833910034602077,1.0
5.0,92.0,0.5927587677207483,1.0,17.128627020807674,0.07037427164428298,0.5757817211698778,1.576988985393968,0.09342927769940595,0.037383225966816494,1.0,0.10814146186664786,1.5617110079324592,0.09342927769940595,0.037383225966816494,0.06833910034602077,1.0
5.0,92.0,0.8617430295833579,1.0,17.78304336175937,0.07027667651076891,0.5930360174512341,1.6093073379852845,0.09290152050117585,0.037129481947925515,1.0,0.10814146186664786,1.5145200349223544,0.09290152050117585,0.037129481947925515,0.06833910034602077,1.0
5.0,92.0,0.3416164058680553,1.0,15.212886429016391,0.06930693078460483,0.5900328511249273,1.5890511491519987,0.0942354375847646,0.04281800857551215,1.0,0.10814146186664786,1.5351892198715973,0.0942354375847646,0.04281800857551215,0.06833910034602077,1.0
5.0,92.0,0.5064301819453553,1.0,17.822840084672773,0.07024555884889418,0.5786834768175664,1.5692902094817263,0.0930336178951039,0.0373029600016571,1.0,0.10814146186664786,1.5041106800522317,0.0930336178951039,0.0373029600016571,0.06833910034602077,1.0
5.0,92.0,0.40878862911757885,1.0,15.553242790131504,0.06938539206209086,0.5916920739427703,1.6002095596606438,0.09421626344009273,0.04272220726225739,1.0,0.10814146186664786,1.5049614166559535,0.09421626344009273,0.04272220726225739,0.06833910034602077,1.0
5.0,92.0,1.1636218094517907,1.0,20.242894166502293,0.07073332262003591,0.5634955377062397,1.5532901833528576,0.09002805058660533,0.03415446278766286,1.0,0.10814146186664786,1.4463717698915404,0.09002805058660533,0.03415446278766286,0.06833910034602077,1.0
5.0,92.0,1.2372642152181712,1.0,21.035852436906115,0.07186581231572481,0.576790017422599,1.618188072614474,0.09211521541145054,0.03090239658636618,1.0,0.10814146186664786,1.5383236702553642,0.09211521541145054,0.03090239658636618,0.06833910034602077,1.0
5.0,92.0,0.3337775365691818,1.0,15.092172762516197,0.0692843129185062,0.5901758603824634,1.5981203229149508,0.09426115096027302,0.042838722372972635,1.0,0.10814146186664786,1.5467200742613938,0.09426115096027302,0.042838722372972635,0.06833910034602077,1.0
5.0,92.0,1.148382005124948,1.0,19.345073680267383,0.07074264915323389,0.5686433231758614,1.5823750432271855,0.09111973309596451,0.034721502993143735,1.0,0.10814146186664786,1.4887819527460187,0.09111973309596451,0.034721502993143735,0.06833910034602077,1.0
5.0,92.0,0.6174024755688353,1.0,17.641564011853227,0.07032086902414231,0.5689005597271283,1.5679857694483674,0.09298863371566166,0.0371968017896721,1.0,0.10814146186664786,1.5239029670809783,0.09298863371566166,0.0371968017896721,0.06833910034602077,1.0
5.0,92.0,0.552219814634711,1.0,17.562517763792794,0.07022395203876759,0.5825624320504404,1.5942401180185632,0.0931272637578055,0.03714760652070344,1.0,0.10814146186664786,1.5327890413496532,0.0931272637578055,0.03714760652070344,0.06833910034602077,1.0
5.0,92.0,0.10291764769817265,1.0,13.485726800697462,0.06845583685313444,0.5844348018732856,1.592578513809295,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5379878485420457,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,0.5416572076469098,1.0,16.92486459623736,0.0699283919787558,0.5652192830494775,1.5610581636701473,0.09201422963689893,0.03884354868778093,1.0,0.10814146186664786,1.5210934547518928,0.09201422963689893,0.03884354868778093,0.06833910034602077,1.0
5.0,92.0,1.2896904170665227,1.0,20.823138323726045,0.07189893716125206,0.549786840372896,1.5281409797986418,0.09304295593512714,0.031283012614702656,1.0,0.10814146186664786,1.5351303083875063,0.09304295593512714,0.031283012614702656,0.06833910034602077,1.0
5.0,92.0,0.0252467798772168,1.0,12.971722116558848,0.06845583685313444,0.5844348018732856,1.5883465744588272,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5989306401926422,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,0.18567064118920626,1.0,13.842781908683989,0.06870538468245534,0.5940435371173822,1.592603271636211,0.0938133534172801,0.04708764007705533,1.0,0.10814146186664786,1.534156619032946,0.0938133534172801,0.04708764007705533,0.06833910034602077,1.0
5.0,92.0,0.5246506828832346,1.0,17.254626203293956,0.07004389259445763,0.5697925717354994,1.5697286581359222,0.09181266432415165,0.03869855210555751,1.0,0.10814146186664786,1.4976134379921116,0.09181266432415165,0.03869855210555751,0.06833910034602077,1.0
5.0,92.0,0.49956406389340036,1.0,16.628334230791992,0.0699144478701343,0.5632066543651838,1.5564783502192738,0.09179680312082142,0.038750336599208735,1.0,0.10814146186664786,1.5519430323391457,0.09179680312082142,0.038750336599208735,0.06833910034602077,1.0
5.0,92.0,0.16659787142072782,1.0,14.221246820208883,0.0687118550906765,0.5939495080485163,1.597279314744776,0.09380786589297227,0.04709022930173789,1.0,0.10814146186664786,1.4932465526794225,0.09380786589297227,0.04709022930173789,0.06833910034602077,1.0
5.0,92.0,1.1895335650913221,1.0,19.268644462360374,0.07100588524592473,0.5683970323120067,1.5877685174518723,0.0910199163654405,0.033250823373449055,1.0,0.10814146186664786,1.5607970395576645,0.0910199163654405,0.033250823373449055,0.06833910034602077,1.0
5.0,92.0,0.08757702800876228,1.0,13.850848411025767,0.06845583685313444,0.5844348018732856,1.576696505100796,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.4974450180048189,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,0.9051271945206912,1.0,19.69056574825518,0.07099602002893939,0.5606750062675181,1.5700933304554372,0.09054125622285775,0.03319903887979783,1.0,0.10814146186664786,1.5297353213740976,0.09054125622285775,0.03319903887979783,0.06833910034602077,1.0
5.0,92.0,0.8010521547285161,1.0,18.911774648345475,0.07086319858015465,0.5565089365880647,1.5429500888458603,0.09015561801604167,0.03405089380036042,1.0,0.10814146186664786,1.552884659200803,0.09015561801604167,0.03405089380036042,0.06833910034602077,1.0
5.0,92.0,0.2813636643127655,1.0,13.588828880409139,0.0687161750417709,0.5945746911612967,1.5978694402664186,0.09385701667846057,0.04704880170681691,1.0,0.10814146186664786,1.5641176020603316,0.09385701667846057,0.04704880170681691,0.06833910034602077,1.0
5.0,92.0,0.4855904458602297,1.0,17.198476165529847,0.06991439225494908,0.5713716559467883,1.5523333875058558,0.0920151671329701,0.03883060256436813,1.0,0.10814146186664786,1.4973933540537,0.0920151671329701,0.03883060256436813,0.06833910034602077,1.0
5.0,92.0,1.0220156908772473,1.0,19.92975576554304,0.07098820807421578,0.5765070960212262,1.6059219450629811,0.09145478226400136,0.03345278289868882,1.0,0.10814146186664786,1.4999119712569862,0.09145478226400136,0.03345278289868882,0.06833910034602077,1.0
5.0,92.0,0.10388901907608107,1.0,13.380791588364666,0.06845583685313444,0.5844348018732856,1.589597351768831,0.09293029105282069,0.04821395281396938,1.0,0.10814146186664786,1.5500490992076907,0.09293029105282069,0.04821395281396938,0.06833910034602077,1.0
5.0,92.0,0.6753844010902322,1.0,17.42667560813198,0.06993043993265621,0.5629766804019825,1.5503361219590517,0.0918289611107698,0.03870114133024007,1.0,0.10814146186664786,1.4827286525991408,0.0918289611107698,0.03870114133024007,0.06833910034602077,1.0
5.0,92.0,0.8850621991855488,1.0,18.435723712109414,0.07062447585021653,0.5843988629558875,1.6075314269685437,0.09326703674692641,0.03545425357830851,1.0,0.10814146186664786,1.5299296541637328,0.09326703674692641,0.03545425357830851,0.06833910034602077,1.0
5.0,92.0,1.3308394789845326,1.0,19.54028950685762,0.07128918674951529,0.5735969621487309,1.601842732289819,0.09130294212738442,0.032903867265985876,1.0,0.10814146186664786,1.5553282543861813,0.09130294212738442,0.032903867265985876,0.06833910034602077,1.0
5.0,92.0,0.8657638599949288,1.0,18.512568937193695,0.07062280369020772,0.5844494111194386,1.6322041204474005,0.09325641427316256,0.03545166435362595,1.0,0.10814146186664786,1.5236902283614353,0.09325641427316256,0.03545166435362595,0.06833910034602077,1.0
5.0,92.0,0.23216649798410047,1.0,13.963838091654733,0.06870295126025454,0.5940435371173822,1.6082778494223964,0.09383997770874829,0.04708764007705533,1.0,0.10814146186664786,1.5208566120319755,0.09383997770874829,0.04708764007705533,0.06833910034602077,1.0
5.0,92.0,0.9677645471190524,1.0,18.230375344319274,0.07064119671415162,0.5850877070393218,1.6137603258482578,0.09359475167072723,0.03560960705926217,1.0,0.10814146186664786,1.540413117335079,0.09359475167072723,0.03560960705926217,0.06833910034602077,1.0
5.0,92.0,1.1013528230183716,1.0,19.973565705944008,0.07112340255290411,0.5806019371904908,1.584840114191802,0.09193141883497213,0.03352787041448309,1.0,0.10814146186664786,1.4932703025361407,0.09193141883497213,0.03352787041448309,0.06833910034602077,1.0
5.0,92.0,1.0266263434896514,1.0,18.72005892441712,0.07081262395759888,0.5791885636515781,1.5971800285913658,0.09177682403433476,0.03460498788242849,1.0,0.10814146186664786,1.5436686600197667,0.09177682403433476,0.03460498788242849,0.06833910034602077,1.0
5.0,92.0,0.74402770589342,1.0,17.83743288497459,0.07037866791051209,0.5820095172754123,1.5991199290066156,0.09252478924257626,0.03677216894173209,1.0,0.10814146186664786,1.5245736214464336,0.09252478924257626,0.03677216894173209,0.06833910034602077,1.0
5.0,92.0,1.4556879839850883,1.0,20.847730831044498,0.07171048311505014,0.5734991906225614,1.5910569498643088,0.0915506660679539,0.031673985541769374,1.0,0.10814146186664786,1.5143926554671974,0.0915506660679539,0.031673985541769374,0.06833910034602077,1.0
5.0,92.0,0.27351672056291965,1.0,14.935673252833947,0.06930667230560687,0.5893588012854779,1.5899614346455535,0.09436922342348487,0.04298630817987862,1.0,0.10814146186664786,1.5575609418359946,0.09436922342348487,0.04298630817987862,0.06833910034602077,1.0
5.0,92.0,1.0024276201515967,1.0,18.2641071190675,0.07059406949951581,0.6058641884732704,1.663139422697158,0.09403733536001954,0.03588147565093108,1.0,0.10814146186664786,1.5259182209992617,0.09403733536001954,0.03588147565093108,0.06833910034602077,1.0
5.0,92.0,0.804382249177622,1.0,19.231128426754392,0.07090650365509506,0.5591478341026691,1.5507841564170362,0.09024808114035088,0.034097499844646516,1.0,0.10814146186664786,1.52501001507773,0.09024808114035088,0.034097499844646516,0.06833910034602077,1.0
5.0,92.0,0.8363502962604361,1.0,17.05575750536605,0.0703007091725635,0.5795443262449294,1.5841256130428205,0.0930134352017879,0.03706992978022661,1.0,0.10814146186664786,1.5816384853331862,0.0930134352017879,0.03706992978022661,0.06833910034602077,1.0
5.0,92.0,0.2157962705651255,1.0,13.850410239310865,0.06871340808312165,0.5940435371173822,1.6159152605294733,0.09382738979692917,0.04708764007705533,1.0,0.10814146186664786,1.5333116582179822,0.09382738979692917,0.04708764007705533,0.06833910034602077,1.0
5.0,92.0,0.35114129062643934,1.0,15.562506823757369,0.06936025301779676,0.5926878054761112,1.6030633011321869,0.09409014411340674,0.042414089525032624,1.0,0.10814146186664786,1.5149918495710741,0.09409014411340674,0.042414089525032624,0.06833910034602077,1.0
5.0,92.0,1.279839520212145,1.0,21.008125933582605,0.07163304254560131,0.5734306971994402,1.5860486210560816,0.0906911676302294,0.03164032562089608,1.0,0.10814146186664786,1.5044291630674662,0.0906911676302294,0.03164032562089608,0.06833910034602077,1.0
5.0,92.0,0.4262076306294204,1.0,16.540062640554442,0.06982751229416687,0.5783660860291676,1.5736542751591467,0.09287974587440705,0.039594423845723634,1.0,0.10814146186664786,1.5269640847293318,0.09287974587440705,0.039594423845723634,0.06833910034602077,1.0
5.0,92.0,1.2887686315619375,1.0,21.198898516516742,0.07166392229987878,0.569959814955843,1.5980892024172624,0.0906950839150453,0.03162220104811815,1.0,0.10814146186664786,1.4917450612392091,0.0906950839150453,0.03162220104811815,0.06833910034602077,1.0
